repeat,window,pair,classifier_group,classifier_seed,calibration_source,calibration_start,calibration_end,trade_start,trade_end
29,1,a2c_ppo,1,32236340,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
29,1,a2c_ppo,2,1749035395,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
29,1,a2c_ppo,3,1779271755,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
29,1,a2c_ppo,4,25694056,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
29,1,a2c_ppo,5,578383281,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
29,1,a2c_sac,1,1528382727,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
29,1,a2c_sac,2,2023884266,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
29,1,a2c_sac,3,1878822683,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
29,1,a2c_sac,4,313836592,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
29,1,a2c_sac,5,603749132,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
29,1,ppo_sac,1,426507046,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
29,1,ppo_sac,2,823869109,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
29,1,ppo_sac,3,678599288,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
29,1,ppo_sac,4,299864612,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
29,1,ppo_sac,5,1831715948,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
29,2,a2c_ppo,1,844693341,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
29,2,a2c_ppo,2,1384696697,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
29,2,a2c_ppo,3,1271572176,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
29,2,a2c_ppo,4,437561647,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
29,2,a2c_ppo,5,317272621,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
29,2,a2c_sac,1,1129762141,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
29,2,a2c_sac,2,1414070066,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
29,2,a2c_sac,3,839119883,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
29,2,a2c_sac,4,55372144,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
29,2,a2c_sac,5,1638830136,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
29,2,ppo_sac,1,562129500,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
29,2,ppo_sac,2,1758428798,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
29,2,ppo_sac,3,725532156,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
29,2,ppo_sac,4,669278952,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
29,2,ppo_sac,5,383016753,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
29,3,a2c_ppo,1,17955506,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
29,3,a2c_ppo,2,1759207932,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
29,3,a2c_ppo,3,1295171062,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
29,3,a2c_ppo,4,2138959928,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
29,3,a2c_ppo,5,2120995884,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
29,3,a2c_sac,1,1172581447,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
29,3,a2c_sac,2,461800165,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
29,3,a2c_sac,3,155360688,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
29,3,a2c_sac,4,805464574,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
29,3,a2c_sac,5,732357003,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
29,3,ppo_sac,1,1664359531,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
29,3,ppo_sac,2,2071191966,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
29,3,ppo_sac,3,2126483795,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
29,3,ppo_sac,4,285019115,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
29,3,ppo_sac,5,597437574,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
29,4,a2c_ppo,1,1165886382,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
29,4,a2c_ppo,2,828691701,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
29,4,a2c_ppo,3,1832737751,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
29,4,a2c_ppo,4,855553866,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
29,4,a2c_ppo,5,1405681555,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
29,4,a2c_sac,1,397358003,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
29,4,a2c_sac,2,497017972,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
29,4,a2c_sac,3,1287500333,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
29,4,a2c_sac,4,1842558031,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
29,4,a2c_sac,5,1107272766,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
29,4,ppo_sac,1,1427010712,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
29,4,ppo_sac,2,1983558835,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
29,4,ppo_sac,3,1434551903,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
29,4,ppo_sac,4,2042669503,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
29,4,ppo_sac,5,234432090,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
