repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown
0,patchtst_itransformer,1,0.01,9,0.47920570994999956,0.6181200364777948,1.498674666498617,2.912688096054261,-0.2122163500153501
0,patchtst_itransformer,1,0.02,9,0.47920570994999956,0.6181200364777948,1.498674666498617,2.912688096054261,-0.2122163500153501
0,patchtst_itransformer,1,0.03,9,0.47920570994999956,0.6181200364777948,1.498674666498617,2.912688096054261,-0.2122163500153501
0,patchtst_itransformer,1,0.04,9,0.47920570994999956,0.6181200364777948,1.498674666498617,2.912688096054261,-0.2122163500153501
0,patchtst_itransformer,1,0.05,9,0.47920570994999956,0.6181200364777948,1.498674666498617,2.912688096054261,-0.2122163500153501
0,patchtst_itransformer,1,0.06,9,0.47920570994999956,0.6181200364777948,1.498674666498617,2.912688096054261,-0.2122163500153501
0,patchtst_itransformer,1,0.07,9,0.47920570994999956,0.6181200364777948,1.498674666498617,2.912688096054261,-0.2122163500153501
0,patchtst_itransformer,1,0.08,9,0.47920570994999956,0.6181200364777948,1.498674666498617,2.912688096054261,-0.2122163500153501
0,patchtst_itransformer,1,0.09,9,0.47920570994999956,0.6181200364777948,1.498674666498617,2.912688096054261,-0.2122163500153501
0,patchtst_itransformer,1,0.1,6,0.4799246607499996,0.6190868711260757,1.5009611775812524,2.919061984350712,-0.21208418130380313
0,patchtst_itransformer,1,0.11,6,0.4799246607499996,0.6190868711260757,1.5009611775812524,2.919061984350712,-0.21208418130380313
0,patchtst_itransformer,1,0.12,6,0.4799246607499996,0.6190868711260757,1.5009611775812524,2.919061984350712,-0.21208418130380313
0,patchtst_itransformer,1,0.13,6,0.4799246607499996,0.6190868711260757,1.5009611775812524,2.919061984350712,-0.21208418130380313
0,patchtst_itransformer,1,0.14,6,0.4799246607499996,0.6190868711260757,1.5009611775812524,2.919061984350712,-0.21208418130380313
0,patchtst_itransformer,1,0.15,6,0.4799246607499996,0.6190868711260757,1.5009611775812524,2.919061984350712,-0.21208418130380313
0,patchtst_itransformer,1,0.16,1,0.47920180414999947,0.6181147843085728,1.4986082883344443,2.912653485915807,-0.212217068490117
0,patchtst_itransformer,1,0.17,1,0.47861618794999927,0.6173273361936669,1.4967276211642662,2.9074662797866657,-0.21232484809384033
0,patchtst_itransformer,1,0.18,1,0.47756132344999913,0.6159090943257968,1.494033287432625,2.898132971355701,-0.21251926685671851
0,patchtst_itransformer,1,0.19,1,0.47724605484999905,0.615485267750203,1.4930488929625005,2.8953460984807533,-0.21257744214868146
0,patchtst_itransformer,1,0.2,1,0.47557776452999967,0.6132428721672376,1.488363578649469,2.880618741823902,-0.2128858162531272
0,patchtst_itransformer,1,0.21,1,0.4771867740999991,0.6154055768863789,1.4938298430438024,2.894822208559475,-0.21258838455319773
0,patchtst_itransformer,1,0.22,1,0.4736042680699992,0.610590990922963,1.4834489123677324,2.863240059003381,-0.2132517631565597
0,patchtst_itransformer,1,0.23,1,0.47140477790999946,0.6076363905091251,1.477370499944443,2.8439261339166353,-0.21366110155339813
0,patchtst_itransformer,1,0.24,1,0.4708925877399992,0.6069485048531849,1.47604063884763,2.839436845273571,-0.2137566489156082
0,patchtst_itransformer,1,0.25,1,0.4730546656799992,0.6098526088960832,1.4854378836157927,2.854160506709463,-0.21367144821129103
0,patchtst_itransformer,1,0.26,1,0.48365019532999964,0.6240986401938555,1.513459932325205,2.9246799257015765,-0.21339040717221247
0,patchtst_itransformer,1,0.27,1,0.4877494529299995,0.6296164942468903,1.5209977072499505,2.904640547517344,-0.21676227538207316
0,patchtst_itransformer,1,0.28,1,0.49557555571999923,0.640160588884048,1.5438463957541697,2.955601917416356,-0.21659229042713757
0,patchtst_itransformer,1,0.29,1,0.4822135192499999,0.622165611939578,1.5101154743644651,2.819867541491012,-0.22063646706277784
0,patchtst_itransformer,1,0.3,1,0.47674612267999916,0.6148132340118995,1.5059733625563738,2.8046074784967763,-0.21921542986879194
0,patchtst_itransformer,1,0.31,1,0.4753885837599998,0.6129886256935397,1.5062836048375423,2.810627906071468,-0.21809668379417024
0,patchtst_itransformer,1,0.32,1,0.4679918768799991,0.6030538060198138,1.4870058998887061,2.7710107630405583,-0.21762954300404758
0,patchtst_itransformer,1,0.33,1,0.47038952562999925,0.6062729318918156,1.5045760922069993,2.877731429449434,-0.21067738486207777
