window,pair,segment,mean_holding_l1,mean_dispersion,identical_holding_rate
1,patchtst_itransformer,calibration,4179.129032258064,0.27265719365678137,0.016129032258064516
1,patchtst_itransformer,trade,4955.451612903225,0.26764605185682905,0.016129032258064516
2,patchtst_itransformer,calibration,4132.403225806452,0.2786944621570575,0.0
2,patchtst_itransformer,trade,12049.145161290322,0.30189412331718557,0.0
3,patchtst_itransformer,calibration,5962.774193548387,0.37735576342951316,0.016129032258064516
3,patchtst_itransformer,trade,17283.08064516129,0.40981738313849975,0.0
4,patchtst_itransformer,calibration,3764.8870967741937,0.3131487303591012,0.03225806451612903
4,patchtst_itransformer,trade,12093.625,0.2742610008130261,0.0
