repeat,window,pair,classifier_group,classifier_seed,calibration_source,calibration_start,calibration_end,trade_start,trade_end
13,1,a2c_ppo,1,761232250,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
13,1,a2c_ppo,2,1359871418,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
13,1,a2c_ppo,3,1051908109,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
13,1,a2c_ppo,4,630526927,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
13,1,a2c_ppo,5,1855437217,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
13,1,a2c_sac,1,964105497,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
13,1,a2c_sac,2,938030379,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
13,1,a2c_sac,3,2014267026,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
13,1,a2c_sac,4,467594495,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
13,1,a2c_sac,5,1911716145,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
13,1,ppo_sac,1,267888180,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
13,1,ppo_sac,2,1707250412,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
13,1,ppo_sac,3,593785403,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
13,1,ppo_sac,4,2009794503,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
13,1,ppo_sac,5,1219478771,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
13,2,a2c_ppo,1,1486797502,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
13,2,a2c_ppo,2,1110399021,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
13,2,a2c_ppo,3,1267958218,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
13,2,a2c_ppo,4,1997433589,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
13,2,a2c_ppo,5,252619987,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
13,2,a2c_sac,1,418187959,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
13,2,a2c_sac,2,1884889662,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
13,2,a2c_sac,3,1321145106,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
13,2,a2c_sac,4,605559697,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
13,2,a2c_sac,5,291575630,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
13,2,ppo_sac,1,1374788595,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
13,2,ppo_sac,2,1873475220,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
13,2,ppo_sac,3,716488585,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
13,2,ppo_sac,4,661746620,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
13,2,ppo_sac,5,96887208,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
13,3,a2c_ppo,1,1962428054,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
13,3,a2c_ppo,2,41790878,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
13,3,a2c_ppo,3,1955770570,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
13,3,a2c_ppo,4,1463757031,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
13,3,a2c_ppo,5,972533723,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
13,3,a2c_sac,1,703354310,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
13,3,a2c_sac,2,1770518814,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
13,3,a2c_sac,3,1775181128,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
13,3,a2c_sac,4,2142488289,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
13,3,a2c_sac,5,986761513,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
13,3,ppo_sac,1,316024284,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
13,3,ppo_sac,2,2013613499,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
