repeat,window,pair,classifier_group,classifier_seed,calibration_source,calibration_start,calibration_end,trade_start,trade_end
6,1,a2c_ppo,1,259234755,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
6,1,a2c_ppo,2,670501313,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
6,1,a2c_ppo,3,1259385175,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
6,1,a2c_ppo,4,363595367,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
6,1,a2c_ppo,5,57472236,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
6,1,a2c_sac,1,1188073702,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
6,1,a2c_sac,2,1348365311,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
6,1,a2c_sac,3,1844044976,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
6,1,a2c_sac,4,64842488,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
6,1,a2c_sac,5,2015573940,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
6,1,ppo_sac,1,1215205186,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
6,1,ppo_sac,2,1842408455,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
6,1,ppo_sac,3,2076466128,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
6,1,ppo_sac,4,455281264,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
6,1,ppo_sac,5,321387143,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
6,2,a2c_ppo,1,19819929,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
6,2,a2c_ppo,2,1621693325,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
6,2,a2c_ppo,3,898557032,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
6,2,a2c_ppo,4,1095856097,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
6,2,a2c_ppo,5,651960670,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
6,2,a2c_sac,1,230281117,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
6,2,a2c_sac,2,1599182291,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
6,2,a2c_sac,3,947377686,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
6,2,a2c_sac,4,742212933,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
6,2,a2c_sac,5,598120950,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
6,2,ppo_sac,1,338440081,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
6,2,ppo_sac,2,1717795671,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
6,2,ppo_sac,3,1606820263,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
6,2,ppo_sac,4,1732793144,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
6,2,ppo_sac,5,165804400,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
6,3,a2c_ppo,1,1366285823,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
6,3,a2c_ppo,2,2138830147,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
6,3,a2c_ppo,3,492421118,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
6,3,a2c_ppo,4,1059471510,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
6,3,a2c_ppo,5,1129214650,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
6,3,a2c_sac,1,1150540402,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
6,3,a2c_sac,2,1106452365,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
6,3,a2c_sac,3,1823124399,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
6,3,a2c_sac,4,2141085267,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
6,3,a2c_sac,5,582158912,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
6,3,ppo_sac,1,1620059810,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
6,3,ppo_sac,2,1060322842,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
6,3,ppo_sac,3,1369724305,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
6,3,ppo_sac,4,70384591,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
6,3,ppo_sac,5,495715517,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
6,4,a2c_ppo,1,585960445,previous_trade,2020-05-08,2020-08-06,2020-08-07,2020-08-31
6,4,a2c_ppo,2,1541994203,previous_trade,2020-05-08,2020-08-06,2020-08-07,2020-08-31
6,4,a2c_ppo,3,193873493,previous_trade,2020-05-08,2020-08-06,2020-08-07,2020-08-31
6,4,a2c_ppo,4,168580171,previous_trade,2020-05-08,2020-08-06,2020-08-07,2020-08-31
6,4,a2c_ppo,5,1269691133,previous_trade,2020-05-08,2020-08-06,2020-08-07,2020-08-31
6,4,a2c_sac,1,2053743566,previous_trade,2020-05-08,2020-08-06,2020-08-07,2020-08-31
6,4,a2c_sac,2,1429202193,previous_trade,2020-05-08,2020-08-06,2020-08-07,2020-08-31
6,4,a2c_sac,3,332521425,previous_trade,2020-05-08,2020-08-06,2020-08-07,2020-08-31
6,4,a2c_sac,4,1352267737,previous_trade,2020-05-08,2020-08-06,2020-08-07,2020-08-31
6,4,a2c_sac,5,780501732,previous_trade,2020-05-08,2020-08-06,2020-08-07,2020-08-31
6,4,ppo_sac,1,808654342,previous_trade,2020-05-08,2020-08-06,2020-08-07,2020-08-31
6,4,ppo_sac,2,328060531,previous_trade,2020-05-08,2020-08-06,2020-08-07,2020-08-31
6,4,ppo_sac,3,1998302509,previous_trade,2020-05-08,2020-08-06,2020-08-07,2020-08-31
6,4,ppo_sac,4,1965925059,previous_trade,2020-05-08,2020-08-06,2020-08-07,2020-08-31
6,4,ppo_sac,5,1073903040,previous_trade,2020-05-08,2020-08-06,2020-08-07,2020-08-31
