pair,classifier_group,n_backtests,wins_vs_stronger,win_rate_vs_stronger,delta_sharpe_mean,delta_sharpe_q25,delta_sharpe_median,delta_sharpe_q75,delta_sharpe_min,delta_sharpe_max,one_sided_sign_test_p
td3_tqc,1,30,26,0.8666666666666667,0.047799785373336255,0.023863007489043353,0.026191743444764493,0.03080753890034127,-0.015108342830598698,0.22711766650759624,2.9738061130046848e-05
td3_tqc,2,30,30,1.0,0.28773193957089105,0.284323045377205,0.284323045377205,0.284323045377205,0.284323045377205,0.31841198731406606,9.313225746154785e-10
td3_tqc,3,30,10,0.3333333333333333,-0.18440084439796325,-0.35249756474005833,-0.35249756474005833,0.2324455591182274,-0.6058783682394884,0.29310927121671404,0.9786130273714662
td3_tqc,4,30,30,1.0,0.2816345339941411,0.284323045377205,0.284323045377205,0.284323045377205,0.2501824708855984,0.31841198731406606,9.313225746154785e-10
td3_tqc,5,30,30,1.0,0.1556126208609187,0.1197200096729103,0.1197200096729103,0.1534013547281381,0.11718766175611184,0.33026633442093156,9.313225746154785e-10
