pair,classifier_group,selected_global_tau,ensemble_cumulative_return_mean,ensemble_sharpe_mean,ensemble_sharpe_sd,ensemble_calmar_mean,ensemble_max_drawdown_mean,stronger_model,stronger_sharpe,simple_average_sharpe,delta_sharpe_vs_average,delta_sharpe_mean,delta_sharpe_sd,delta_sharpe_ci_low,delta_sharpe_ci_high,win_rate_vs_stronger
td3_tqc,1,0.39,0.47418848691333365,1.9526410083722752,0.06376409014210983,3.9760413393380185,-0.1519373633590658,tqc,1.9048412229989393,1.8574462476847315,0.09519476068754362,0.047799785373336255,0.06376409014210982,0.023989882809475786,0.07160968793719673,0.8666666666666667
td3_tqc,2,0.39,0.5472496356880007,2.192573162569831,0.010401510331995477,4.63379396157666,-0.15133577922569239,tqc,1.9048412229989393,1.8574462476847315,0.33512691488509927,0.28773193957089105,0.010401510331995477,0.2838479517813712,0.2916159273604109,1.0
td3_tqc,3,0.39,0.37785182887166724,1.7204403786009763,0.328353345343075,2.999119281979587,-0.16053679811526517,tqc,1.9048412229989393,1.8574462476847315,-0.13700586908375523,-0.18440084439796325,0.32835334534307486,-0.3070099985741191,-0.06179169022180743,0.3333333333333333
td3_tqc,4,0.39,0.5459078210600006,2.186475756993081,0.011738499041597654,4.618540681861708,-0.151447086871533,tqc,1.9048412229989393,1.8574462476847315,0.3290295093083493,0.2816345339941411,0.011738499041597655,0.27725130641567947,0.2860177615726028,1.0
td3_tqc,5,0.39,0.4984978049643337,2.060453843859858,0.07034813952628055,4.206749135702891,-0.15125785383644652,tqc,1.9048412229989393,1.8574462476847315,0.20300759617512631,0.1556126208609187,0.07034813952628054,0.1293441938522905,0.1818810478695469,1.0
