pair,classifier_group,aggressive_day_rate,annualized_return,branch_divergence_rate,calmar,causal_single_calmar,causal_single_cumulative_return,causal_single_max_drawdown,causal_single_sharpe,counterfactual_hit_rate,crossover_persistence_rate,cumulative_return,decision_days,delta_sharpe_vs_causal_single,delta_sharpe_vs_stronger,ensemble_mode_hit_rate,fallback_day_rate,fallback_days,historical_policy_advantage_mean,max_drawdown,mean_counterfactual_regret,mean_holding_dispersion_path,mean_mode_gap_on_diverged_days,mean_selected_tau,mean_threshold_quantile,mean_vote_margin,mode_gap_balance,mode_gap_negative_rate,mode_gap_positive_rate,realized_block_advantage_mean,sd_holding_dispersion_path,selected_agent_switch_rate,selected_block_rate,selected_block_win_rate,selected_blocks,selected_day_rate,selected_tau_days,sharpe,stronger_single_calmar,stronger_single_cumulative_return,stronger_single_max_drawdown,stronger_single_sharpe,supported_selected_blocks,tau_switches,stronger_model,weaker_model,stronger_sharpe,weaker_sharpe,base_sharpe_gap,base_return_correlation,weaker_better_day_rate,weaker_better_1bp_day_rate,base_dominance_index,base_block_rank_switches,base_block_winner_sequence,mean_base_block_return_gap,mean_holding_dispersion,sd_holding_dispersion,min_holding_dispersion,max_holding_dispersion,success_vs_causal,success_vs_stronger,pair_label
a2c_ppo,1,0.4712182061579652,0.0547775136931646,1.0,0.1734986034643427,0.081469413542423,0.0258350110987362,-0.3171130118088221,0.2503804953160116,0.5599732262382865,0.6,0.0547775136931646,249.0,0.0762523152814518,-0.2610872488409915,0.5555803860603705,0.0669344042838018,16.666666666666668,-5.275865916771496e-05,-0.3156960102688194,0.0004149505580633,0.2273060657366419,-9.413131345828758e-05,0.2274779116465863,0.4587282463186077,0.2632530120481928,0.9700133868808568,0.5093708165997323,0.4906291834002677,2.408471948863802e-05,0.0673641018525249,0.0311827956989247,0.9333333333333332,0.65,3.733333333333333,0.933065595716198,232.33333333333331,0.3266328105974635,0.6488797107757548,0.1324662967955678,-0.2041461531247456,0.5877200594384551,1.0,2.2666666666666666,ppo,a2c,0.5877200594384551,0.2611299216985484,0.3265901377399067,0.9030413053727072,0.4761904761904761,0.4682539682539682,0.0545300745111807,2,ppo;a2c;a2c;ppo,0.0561461517276416,0.2273060657366419,0.0673641018525249,0.0975477904810102,0.3996551724137915,True,False,A2C+PPO
a2c_ppo,2,0.5981258366800536,0.0074670343860553,1.0,0.0238687654172256,0.081469413542423,0.0258350110987362,-0.3171130118088221,0.2503804953160116,0.5601070950468541,0.0,0.0074670343860553,249.0,-0.0560242324077984,-0.3933637965302419,0.5601070950468541,0.0,0.0,-4.304610407767495e-05,-0.3129695207822207,0.0004643709946244,0.2273060657366419,4.335370165480289e-05,0.2438152610441766,0.5405609103078982,0.5289602855867914,0.9563587684069612,0.4781793842034806,0.5218206157965194,5.098043642052363e-05,0.0673641018525249,0.0473118279569892,1.0,0.75,4.0,1.0,249.0,0.1943562629082131,0.6488797107757548,0.1324662967955678,-0.2041461531247456,0.5877200594384551,1.0,1.0666666666666669,ppo,a2c,0.5877200594384551,0.2611299216985484,0.3265901377399067,0.9030413053727072,0.4761904761904761,0.4682539682539682,0.0545300745111807,2,ppo;a2c;a2c;ppo,0.0561461517276416,0.2273060657366419,0.0673641018525249,0.0975477904810102,0.3996551724137915,False,False,A2C+PPO
a2c_ppo,3,0.093574297188755,0.0295004519049881,0.4666666666666667,0.0930281975397876,0.081469413542423,0.0258350110987362,-0.3171130118088221,0.2503804953160116,0.7547523427041499,0.0,0.0295004519049881,249.0,0.0094233043095142,-0.3279162598129292,0.7389582490900705,0.841231593038822,209.46666666666667,-2.3657369399338843e-05,-0.3171130118088221,0.0001928859739683,0.2273060657366419,0.0001623699637535,0.2121590909090908,0.3582413620256427,1.0,0.8434546253886035,0.422876737981658,0.577123262018342,5.8857874035280576e-05,0.0673641018525249,0.0077956989247311,0.1583333333333333,0.3020833333333333,0.6333333333333333,0.158768406961178,39.53333333333333,0.2598037996255258,0.6488797107757548,0.1324662967955678,-0.2041461531247456,0.5877200594384551,0.0333333333333333,0.1,ppo,a2c,0.5877200594384551,0.2611299216985484,0.3265901377399067,0.9030413053727072,0.4761904761904761,0.4682539682539682,0.0545300745111807,2,ppo;a2c;a2c;ppo,0.0561461517276416,0.2273060657366419,0.0673641018525249,0.0975477904810102,0.3996551724137915,True,False,A2C+PPO
a2c_ppo,4,0.5381526104417671,0.0448178004885571,1.0,0.1434399104789674,0.081469413542423,0.0258350110987362,-0.3171130118088221,0.2503804953160116,0.5642570281124498,0.0333333333333333,0.0448178004885571,249.0,0.0475693748461992,-0.2897701892762442,0.5642570281124498,0.0,0.0,-3.850512225240502e-05,-0.3124500032027612,0.0004223912619371,0.2273060657366419,-2.975289323500606e-05,0.2269183400267738,0.4706532797858098,0.3264868999808759,0.983132530120482,0.4959839357429718,0.504016064257028,7.384320140943308e-05,0.0673641018525249,0.032258064516129,1.0,0.8416666666666667,4.0,1.0,249.0,0.2979498701622108,0.6488797107757548,0.1324662967955678,-0.2041461531247456,0.5877200594384551,1.0,2.1,ppo,a2c,0.5877200594384551,0.2611299216985484,0.3265901377399067,0.9030413053727072,0.4761904761904761,0.4682539682539682,0.0545300745111807,2,ppo;a2c;a2c;ppo,0.0561461517276416,0.2273060657366419,0.0673641018525249,0.0975477904810102,0.3996551724137915,True,False,A2C+PPO
a2c_ppo,5,0.4532797858099063,0.0419630387614965,0.7907630522088352,0.1329881569509405,0.081469413542423,0.0258350110987362,-0.3171130118088221,0.2503804953160116,0.6238286479250335,0.2777777777777778,0.0419630387614965,249.0,0.0401213668923298,-0.2972181972301136,0.6159991123137828,0.0912985274431057,22.73333333333333,-4.91717612070711e-05,-0.3155409197762768,0.0003228190653107,0.2273060657366419,7.277743158451414e-05,0.2317990392944326,0.5206575320891409,0.2824036888293916,0.9483704551562728,0.4760167294096382,0.5239832705903618,0.0001011257209222,0.0673641018525249,0.0247311827956989,0.9083333333333332,0.9166666666666666,3.633333333333333,0.9087014725568944,226.26666666666668,0.2905018622083414,0.6488797107757548,0.1324662967955678,-0.2041461531247456,0.5877200594384551,0.6,1.8333333333333333,ppo,a2c,0.5877200594384551,0.2611299216985484,0.3265901377399067,0.9030413053727072,0.4761904761904761,0.4682539682539682,0.0545300745111807,2,ppo;a2c;a2c;ppo,0.0561461517276416,0.2273060657366419,0.0673641018525249,0.0975477904810102,0.3996551724137915,True,False,A2C+PPO
a2c_sac,1,0.6745649263721554,0.1665620670551644,1.0,0.5252451361269896,0.0970751642623546,0.0307837977110714,-0.3171130118088221,0.2611299216985483,0.5987951807228916,,0.1665620670551644,249.0,0.3310854822523394,0.3111864128115276,0.5805261936911482,0.3074966532797857,76.56666666666666,-2.703971764108511e-05,-0.3171130118088221,0.0004406112062439,0.270926229861763,0.0002245322340123,0.3621777613866863,0.896084270698875,0.465194109772423,0.8672021419009371,0.4344042838018742,0.5655957161981259,0.000136924034152,0.0625230842080616,0.012768817204301,0.6916666666666667,0.6551724137931034,2.7666666666666666,0.6925033467202142,172.43333333333334,0.5922154039508879,0.0788833953074837,0.0304416103973652,-0.3859064417638885,0.2810289911393602,0.0,0.0666666666666666,sac,a2c,0.2810289911393602,0.2611299216985484,0.0198990694408118,0.812686394286117,0.5119047619047619,0.5079365079365079,0.0001235638822531,3,a2c;sac;a2c;sac,0.096053620594727,0.270926229861763,0.0625230842080617,0.1915086540256552,0.4143499678732052,True,True,A2C+SAC
a2c_sac,2,0.751004016064257,0.196159774241627,1.0,0.6185800233258351,0.0970751642623546,0.0307837977110714,-0.3171130118088221,0.2611299216985483,0.6024096385542169,,0.196159774241627,249.0,0.4003367093578602,0.3804376399170484,0.5828877005347594,0.2489959839357429,62.0,-1.5405086906890635e-05,-0.3171130118088221,0.0004254651095677,0.270926229861763,0.0002787572519706,0.37,0.9149999999999998,0.6834448906738063,0.8508701472556893,0.4254350736278447,0.5745649263721553,0.0001496137283755,0.0625230842080616,0.0120967741935483,0.75,0.6666666666666666,3.0,0.751004016064257,187.0,0.6614666310564086,0.0788833953074837,0.0304416103973652,-0.3859064417638885,0.2810289911393602,0.0,0.0,sac,a2c,0.2810289911393602,0.2611299216985484,0.0198990694408118,0.812686394286117,0.5119047619047619,0.5079365079365079,0.0001235638822531,3,a2c;sac;a2c;sac,0.096053620594727,0.270926229861763,0.0625230842080617,0.1915086540256552,0.4143499678732052,True,True,A2C+SAC
a2c_sac,3,0.0046854082998661,0.0278097483060505,0.211111111111111,0.0876966484201416,0.0970751642623546,0.0307837977110714,-0.3171130118088221,0.2611299216985483,0.9082998661311914,0.0,0.0278097483060505,249.0,-0.0113929953306048,-0.0312920647714166,0.8639984453944812,0.8334672021419008,207.53333333333333,-4.487843093830154e-05,-0.3171130118088221,9.377588027677292e-05,0.270926229861763,0.00011307003399,0.1833333333333332,0.3556867469879517,1.0,0.8948594328374528,0.4727852319268571,0.5272147680731428,4.988413465993866e-06,0.0625230842080616,0.0014784946236559,0.1666666666666666,0.125,0.6666666666666666,0.166532797858099,41.46666666666667,0.2497369263679434,0.0788833953074837,0.0304416103973652,-0.3859064417638885,0.2810289911393602,0.0333333333333333,0.0,sac,a2c,0.2810289911393602,0.2611299216985484,0.0198990694408118,0.812686394286117,0.5119047619047619,0.5079365079365079,0.0001235638822531,3,a2c;sac;a2c;sac,0.096053620594727,0.270926229861763,0.0625230842080617,0.1915086540256552,0.4143499678732052,False,False,A2C+SAC
a2c_sac,4,0.7179384203480589,0.1876964180205867,1.0,0.5918912533735553,0.0970751642623546,0.0307837977110714,-0.3171130118088221,0.2611299216985483,0.6017402945113789,,0.1876964180205867,249.0,0.3802633558755131,0.3603642864347012,0.5825189009773188,0.2740294511378848,68.23333333333333,-1.813130645205059e-05,-0.3171130118088221,0.000425932649647,0.270926229861763,0.0002806783226445,0.3668983957219252,0.9053448275862068,0.5513100019124114,0.8431057563587685,0.4215528781793842,0.5784471218206159,0.0001497412635455,0.0625230842080616,0.0116935483870967,0.725,0.6666666666666666,2.9,0.7259705488621151,180.76666666666668,0.6413932775740615,0.0788833953074837,0.0304416103973652,-0.3859064417638885,0.2810289911393602,0.0,0.1,sac,a2c,0.2810289911393602,0.2611299216985484,0.0198990694408118,0.812686394286117,0.5119047619047619,0.5079365079365079,0.0001235638822531,3,a2c;sac;a2c;sac,0.096053620594727,0.270926229861763,0.0625230842080617,0.1915086540256552,0.4143499678732052,True,True,A2C+SAC
a2c_sac,5,0.1653279785809906,0.0738077768625457,0.8278447121820616,0.2327491276423631,0.0970751642623546,0.0307837977110714,-0.3171130118088221,0.2611299216985483,0.6609103078982597,,0.0738077768625457,249.0,0.1106093915699262,0.0907103221291144,0.6408756253234431,0.7661311914323963,190.76666666666668,-6.012412556267843e-05,-0.3171130118088221,0.0003531785421028,0.270926229861763,9.6745809553299e-05,0.2935714285714285,0.6677657142857143,0.389587981555853,0.9349977679435536,0.4718412213643551,0.5281587786356449,0.0001270651441263,0.0625230842080616,0.0063172043010752,0.2333333333333333,0.6428571428571429,0.9333333333333332,0.2338688085676037,58.23333333333333,0.3717393132684746,0.0788833953074837,0.0304416103973652,-0.3859064417638885,0.2810289911393602,0.0,0.0,sac,a2c,0.2810289911393602,0.2611299216985484,0.0198990694408118,0.812686394286117,0.5119047619047619,0.5079365079365079,0.0001235638822531,3,a2c;sac;a2c;sac,0.096053620594727,0.270926229861763,0.0625230842080617,0.1915086540256552,0.4143499678732052,True,True,A2C+SAC
