period,pair,repeat,classifier_group,decision_days,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,selected_tau_days,fallback_days,fallback_day_rate,selected_blocks,mean_selected_tau,mean_threshold_quantile,tau_switches,aggressive_day_rate,counterfactual_hit_rate,ensemble_mode_hit_rate,branch_divergence_rate,mean_counterfactual_regret,stronger_single_model,stronger_single_cumulative_return,causal_single_cumulative_return,stronger_single_sharpe,causal_single_sharpe,stronger_single_calmar,causal_single_calmar,stronger_single_max_drawdown,causal_single_max_drawdown,causal_single_model_sequence,delta_sharpe_vs_stronger,delta_sharpe_vs_causal_single,selected_day_rate,mean_holding_dispersion_path,sd_holding_dispersion_path,mean_vote_margin,selected_agent_switch_rate,mode_gap_positive_rate,mode_gap_negative_rate,mode_gap_balance,mean_mode_gap_on_diverged_days,selected_block_rate,selected_block_win_rate,realized_block_advantage_mean,historical_policy_advantage_mean,supported_selected_blocks,crossover_persistence_rate
2020,a2c_ppo,2,1,249,0.0217890174363866,0.0217890174363866,0.2383952964987362,0.0691275101966938,-0.3152003793336205,124,125,0.5020080321285141,2,0.225,0.5549999999999999,1,0.036144578313253,0.570281124497992,0.5241935483870968,1.0,0.0003792124559921,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.3493247629397188,-0.0119851988172753,0.4979919678714859,0.2273060657366419,0.0673641018525249,0.2650602409638554,0.0241935483870967,0.4257028112449799,0.5742971887550201,0.8514056224899598,-0.0001935698205351,0.5,0.5,2.944499717135705e-06,-6.819298028636048e-05,1,0.0
2020,a2c_ppo,2,2,249,0.0056327696695865,0.0056327696695865,0.189243503710567,0.0179956108417763,-0.3130079728391468,249,0,0.0,4,0.2449799196787148,0.5448795180722892,1,0.6024096385542169,0.5582329317269076,0.5582329317269076,1.0,0.0004699091394961,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.3984765557278881,-0.0611369916054445,1.0,0.2273060657366419,0.0673641018525249,0.5287817938420346,0.0483870967741935,0.5220883534136547,0.4779116465863454,0.9558232931726908,4.3218243834789706e-05,1.0,0.75,4.819568084279936e-05,-4.259662801422789e-05,1,0.0
2020,a2c_ppo,2,3,249,0.0258350110987362,0.0258350110987362,0.2503804953160116,0.081469413542423,-0.3171130118088221,63,186,0.7469879518072289,1,0.2100000000000001,0.2749999999999998,0,0.253012048192771,0.6907630522088354,0.5873015873015873,0.6506024096385542,0.0002392778959777,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.3373395641224435,0.0,0.253012048192771,0.2273060657366419,0.0673641018525249,1.0,0.0080645161290322,0.5740740740740741,0.4259259259259259,0.8518518518518519,0.0001295028441503,0.25,0.0,0.0,-5.1008026114055136e-05,0,
2020,a2c_ppo,2,4,249,0.0507794274586492,0.0507794274586492,0.31504403146417,0.1625201694291438,-0.3124500032027612,249,0,0.0,4,0.2275100401606426,0.4801004016064256,2,0.5381526104417671,0.5783132530120482,0.5783132530120482,1.0,0.0004040787293832,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.272676027974285,0.0646635361481584,1.0,0.2273060657366419,0.0673641018525249,0.3264486517498566,0.032258064516129,0.5180722891566265,0.4819277108433735,0.963855421686747,8.06336743429443e-06,1.0,1.0,9.46372855088433e-05,-3.5739648365521324e-05,1,0.0
2020,a2c_ppo,2,5,249,0.0218608228444558,0.0218608228444558,0.2348979495705623,0.0692415252212036,-0.3157183897179886,187,62,0.2489959839357429,3,0.2266844919786096,0.5381550802139038,2,0.2891566265060241,0.6184738955823293,0.6149732620320856,0.8955823293172691,0.0003254810122274,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.3528221098678927,-0.0154825457454493,0.751004016064257,0.2273060657366419,0.0673641018525249,0.3038821954484605,0.0241935483870967,0.515695067264574,0.484304932735426,0.968609865470852,6.312277001310651e-05,0.75,1.0,0.0001069026004863,-6.582570092869135e-05,1,0.0
2020,a2c_ppo,3,1,249,0.0384118704874119,0.0384118704874119,0.2822206827582288,0.1216956712187804,-0.315638757752988,249,0,0.0,4,0.2224096385542169,0.3889357429718875,3,0.5381526104417671,0.5542168674698795,0.5542168674698795,1.0,0.0004336126395732,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.3054993766802262,0.0318401874422172,1.0,0.2273060657366419,0.0673641018525249,0.2670682730923694,0.0403225806451612,0.4939759036144578,0.5060240963855421,0.9879518072289156,-0.0001030301489829,1.0,0.75,1.9833257415067108e-05,-5.0011005665768994e-05,1,1.0
2020,a2c_ppo,3,2,249,0.0056327696695865,0.0056327696695865,0.189243503710567,0.0179956108417763,-0.3130079728391468,249,0,0.0,4,0.2449799196787148,0.5448795180722892,1,0.6024096385542169,0.5582329317269076,0.5582329317269076,1.0,0.0004699091394961,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.3984765557278881,-0.0611369916054445,1.0,0.2273060657366419,0.0673641018525249,0.5287817938420346,0.0483870967741935,0.5220883534136547,0.4779116465863454,0.9558232931726908,4.3218243834789706e-05,1.0,0.75,4.819568084279936e-05,-4.313039304444956e-05,1,0.0
2020,a2c_ppo,3,3,249,0.0258350110987362,0.0258350110987362,0.2503804953160116,0.081469413542423,-0.3171130118088221,0,249,1.0,0,,,0,0.0,0.6907630522088354,,0.5220883534136547,0.0002392778959777,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.3373395641224435,0.0,0.0,0.2273060657366419,0.0673641018525249,1.0,0.0080645161290322,0.6076923076923076,0.3923076923076923,0.7846153846153847,0.0002254042114073,0.0,,,,0,
2020,a2c_ppo,3,4,249,0.0361884294637837,0.0361884294637837,0.273871119270503,0.1158215045377984,-0.3124500032027612,249,0,0.0,4,0.2275100401606426,0.4801004016064256,2,0.5381526104417671,0.5542168674698795,0.5542168674698795,1.0,0.0004398568465112,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.313848940167952,0.0234906239544914,1.0,0.2273060657366419,0.0673641018525249,0.3218588640275387,0.032258064516129,0.4939759036144578,0.5060240963855421,0.9879518072289156,-6.142217198889358e-05,1.0,0.75,5.756979487434803e-05,-4.042319389261653e-05,1,0.0
2020,a2c_ppo,3,5,249,0.0481869428188517,0.0481869428188517,0.3082099893042803,0.1526263416644627,-0.3157183897179886,249,0,0.0,4,0.2325301204819277,0.5001807228915663,2,0.5381526104417671,0.5943775100401606,0.5943775100401606,0.7309236947791165,0.0003338203094862,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.2795100701341748,0.0578294939882687,1.0,0.2273060657366419,0.0673641018525249,0.2521195894689871,0.0161290322580645,0.5439560439560439,0.456043956043956,0.9120879120879122,0.0001282792320404,1.0,0.75,9.922264634408691e-05,-4.0433771133052416e-05,0,
2020,a2c_ppo,4,1,249,0.083497902731648,0.083497902731648,0.4036559599028888,0.2645362797840931,-0.315638757752988,249,0,0.0,4,0.2325301204819277,0.490140562248996,2,0.5381526104417671,0.5662650602409639,0.5662650602409639,1.0,0.0003873542899899,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.1840640995355663,0.1532754645868771,1.0,0.2273060657366419,0.0673641018525249,0.2650602409638554,0.0241935483870967,0.5060240963855421,0.4939759036144578,0.9879518072289156,-2.292256630539168e-05,1.0,0.75,4.878937845558714e-05,-4.690269578810167e-05,1,1.0
2020,a2c_ppo,4,2,249,0.0056327696695865,0.0056327696695865,0.189243503710567,0.0179956108417763,-0.3130079728391468,249,0,0.0,4,0.2449799196787148,0.5448795180722892,1,0.6024096385542169,0.5582329317269076,0.5582329317269076,1.0,0.0004699091394961,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.3984765557278881,-0.0611369916054445,1.0,0.2273060657366419,0.0673641018525249,0.5287817938420346,0.0483870967741935,0.5220883534136547,0.4779116465863454,0.9558232931726908,4.3218243834789706e-05,1.0,0.75,4.819568084279936e-05,-4.313039304444956e-05,1,0.0
