repeat,window,pair,classifier_group,classifier_seed,calibration_source,calibration_start,calibration_end,trade_start,trade_end
15,1,a2c_ppo,1,58335298,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
15,1,a2c_ppo,2,1585344798,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
15,1,a2c_ppo,3,807359076,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
15,1,a2c_ppo,4,1532543514,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
15,1,a2c_ppo,5,1984314139,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
15,1,a2c_sac,1,1945948300,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
15,1,a2c_sac,2,618052554,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
15,1,a2c_sac,3,1463302961,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
15,1,a2c_sac,4,1065341862,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
15,1,a2c_sac,5,1310764919,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
15,1,ppo_sac,1,1617595208,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
15,1,ppo_sac,2,639385522,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
15,1,ppo_sac,3,958250294,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
15,1,ppo_sac,4,107115336,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
15,1,ppo_sac,5,1151306132,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
15,2,a2c_ppo,1,447098270,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
15,2,a2c_ppo,2,846512737,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
15,2,a2c_ppo,3,1582594207,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
15,2,a2c_ppo,4,1206590042,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
15,2,a2c_ppo,5,22529669,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
15,2,a2c_sac,1,114795078,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
15,2,a2c_sac,2,1050289593,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
15,2,a2c_sac,3,1699957372,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
15,2,a2c_sac,4,571480445,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
15,2,a2c_sac,5,797924191,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
