repeat,window,pair,classifier_group,classifier_seed,calibration_source,calibration_start,calibration_end,trade_start,trade_end
17,1,a2c_ppo,1,366637054,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
17,1,a2c_ppo,2,2127969000,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
17,1,a2c_ppo,3,735092895,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
17,1,a2c_ppo,4,1206099914,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
17,1,a2c_ppo,5,1046998004,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
17,1,a2c_sac,1,1099826291,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
17,1,a2c_sac,2,1930945141,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
17,1,a2c_sac,3,1470727594,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
17,1,a2c_sac,4,398870761,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
17,1,a2c_sac,5,503481801,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
17,1,ppo_sac,1,244266397,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
17,1,ppo_sac,2,949301693,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
17,1,ppo_sac,3,274296306,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
17,1,ppo_sac,4,664277036,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
17,1,ppo_sac,5,265982538,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
17,2,a2c_ppo,1,8179738,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
17,2,a2c_ppo,2,27797151,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
17,2,a2c_ppo,3,654923688,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
17,2,a2c_ppo,4,683597811,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
17,2,a2c_ppo,5,673399538,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
17,2,a2c_sac,1,914458816,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
17,2,a2c_sac,2,2091816066,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
17,2,a2c_sac,3,418418057,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
17,2,a2c_sac,4,242011950,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
17,2,a2c_sac,5,27930593,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
17,2,ppo_sac,1,1714926489,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
17,2,ppo_sac,2,1587256198,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
17,2,ppo_sac,3,1896484289,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
17,2,ppo_sac,4,2038928114,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
17,2,ppo_sac,5,598581954,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
17,3,a2c_ppo,1,449618950,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
17,3,a2c_ppo,2,879244818,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
17,3,a2c_ppo,3,1304639702,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
17,3,a2c_ppo,4,2038760840,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
17,3,a2c_ppo,5,129856382,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
17,3,a2c_sac,1,1777531862,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
17,3,a2c_sac,2,1348285250,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
17,3,a2c_sac,3,1320147822,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
17,3,a2c_sac,4,2128844568,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
17,3,a2c_sac,5,910180969,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
17,3,ppo_sac,1,100520027,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
17,3,ppo_sac,2,1054011084,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
17,3,ppo_sac,3,273012934,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
17,3,ppo_sac,4,359881567,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
17,3,ppo_sac,5,1850612837,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
17,4,a2c_ppo,1,83703044,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
17,4,a2c_ppo,2,1187815198,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
17,4,a2c_ppo,3,1240343434,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
17,4,a2c_ppo,4,80025795,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
17,4,a2c_ppo,5,1493094586,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
17,4,a2c_sac,1,198311545,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
17,4,a2c_sac,2,767173237,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
17,4,a2c_sac,3,1271518438,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
17,4,a2c_sac,4,395511917,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
17,4,a2c_sac,5,1773725648,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
17,4,ppo_sac,1,1574435800,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
17,4,ppo_sac,2,364619619,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
17,4,ppo_sac,3,1850290958,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
17,4,ppo_sac,4,1886241974,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
17,4,ppo_sac,5,434763561,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
