repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,stronger_model,stronger_sharpe,delta_sharpe
10,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
11,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
12,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
13,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
14,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
15,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
16,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
17,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
18,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
19,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
20,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
21,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
22,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
23,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
24,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
25,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
26,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
27,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
28,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
29,patchtst_itransformer,4,0.24,1,0.0873813764451969,0.0873813764451969,0.4660530950332666,0.3749201057110738,-0.2330666590405157,itransformer,0.3224354413300166,0.14361765370324997
0,patchtst_itransformer,5,0.24,1,0.0998230611487864,0.0998230611487864,0.5118266775096305,0.4285102565068206,-0.2329537266214714,itransformer,0.3224354413300166,0.1893912361796139
1,patchtst_itransformer,5,0.24,1,0.0864203699756345,0.0864203699756345,0.4612390773375402,0.3660136779330061,-0.236112405590079,itransformer,0.3224354413300166,0.1388036360075236
2,patchtst_itransformer,5,0.24,1,0.0978708088791215,0.0978708088791215,0.5047420082650402,0.4199262532102799,-0.2330666590405157,itransformer,0.3224354413300166,0.18230656693502362
3,patchtst_itransformer,5,0.24,1,0.100308877250147,0.100308877250147,0.5138780748938225,0.4321560397040755,-0.2321126353315225,itransformer,0.3224354413300166,0.19144263356380592
4,patchtst_itransformer,5,0.24,1,0.1008107883843403,0.1008107883843403,0.5157748083952582,0.4345289508917028,-0.2320001651845409,itransformer,0.3224354413300166,0.19333936706524163
5,patchtst_itransformer,5,0.24,1,0.1008107883843403,0.1008107883843403,0.5157748083952582,0.4345289508917028,-0.2320001651845409,itransformer,0.3224354413300166,0.19333936706524163
6,patchtst_itransformer,5,0.24,1,0.0993211500145931,0.0993211500145931,0.5099301280788217,0.4261491129768477,-0.2330666590405157,itransformer,0.3224354413300166,0.18749468674880504
7,patchtst_itransformer,5,0.24,1,0.0993211500145931,0.0993211500145931,0.5099301280788217,0.4261491129768477,-0.2330666590405157,itransformer,0.3224354413300166,0.18749468674880504
8,patchtst_itransformer,5,0.24,1,0.100308877250147,0.100308877250147,0.5138780748938225,0.4321560397040755,-0.2321126353315225,itransformer,0.3224354413300166,0.19144263356380592
9,patchtst_itransformer,5,0.24,1,0.0881233748117971,0.0881233748117971,0.4689006578500422,0.3781037372508865,-0.2330666590405157,itransformer,0.3224354413300166,0.1464652165200256
10,patchtst_itransformer,5,0.24,1,0.0905614431828218,0.0905614431828218,0.4781338772743115,0.3901616258566645,-0.2321126353315225,itransformer,0.3224354413300166,0.1556984359442949
11,patchtst_itransformer,5,0.24,1,0.100308877250147,0.100308877250147,0.5138780748938225,0.4321560397040755,-0.2321126353315225,itransformer,0.3224354413300166,0.19144263356380592
12,patchtst_itransformer,5,0.24,1,0.0993211500145931,0.0993211500145931,0.5099301280788217,0.4261491129768477,-0.2330666590405157,itransformer,0.3224354413300166,0.18749468674880504
13,patchtst_itransformer,5,0.24,1,0.0993211500145931,0.0993211500145931,0.5099301280788217,0.4261491129768477,-0.2330666590405157,itransformer,0.3224354413300166,0.18749468674880504
14,patchtst_itransformer,5,0.24,1,0.0993211500145931,0.0993211500145931,0.5099301280788217,0.4261491129768477,-0.2330666590405157,itransformer,0.3224354413300166,0.18749468674880504
15,patchtst_itransformer,5,0.24,1,0.0988585361146754,0.0988585361146754,0.5086929636952984,0.4259076028906289,-0.2321126353315225,itransformer,0.3224354413300166,0.18625752236528176
16,patchtst_itransformer,5,0.24,1,0.0993211500145931,0.0993211500145931,0.5099301280788217,0.4261491129768477,-0.2330666590405157,itransformer,0.3224354413300166,0.18749468674880504
17,patchtst_itransformer,5,0.24,1,0.0900756270814615,0.0900756270814615,0.4760919742953359,0.3866674656285978,-0.2329537266214714,itransformer,0.3224354413300166,0.15365653296531928
18,patchtst_itransformer,5,0.24,1,0.0998230611487864,0.0998230611487864,0.5118266775096305,0.4285102565068206,-0.2329537266214714,itransformer,0.3224354413300166,0.1893912361796139
19,patchtst_itransformer,5,0.24,1,0.0998230611487864,0.0998230611487864,0.5118266775096305,0.4285102565068206,-0.2329537266214714,itransformer,0.3224354413300166,0.1893912361796139
