repeat,window,pair,classifier_group,classifier,in_sample_balanced_accuracy,in_sample_brier
0,1,patchtst_itransformer,1,svm_rbf,1.0,0.0026697294969651
0,1,patchtst_itransformer,1,svm_linear,1.0,0.0019014414387417
0,1,patchtst_itransformer,1,svm_poly,0.9838709677419356,0.0038115790897197
0,1,patchtst_itransformer,1,svm_sigmoid,0.9838709677419356,0.0093572152552455
0,1,patchtst_itransformer,2,logistic_l1,1.0,0.0052652309284485
0,1,patchtst_itransformer,2,logistic_l2,1.0,0.0044415219444293
0,1,patchtst_itransformer,2,logistic_elasticnet,1.0,0.00499784645314
0,1,patchtst_itransformer,3,decision_tree_gini,1.0,0.0
0,1,patchtst_itransformer,3,decision_tree_entropy,1.0,0.0
0,1,patchtst_itransformer,4,svm_rbf,1.0,0.0030970127569467
0,1,patchtst_itransformer,4,svm_linear,1.0,0.0022502158484304
0,1,patchtst_itransformer,4,svm_poly,0.9838709677419356,0.004297657670986
0,1,patchtst_itransformer,4,svm_sigmoid,0.9838709677419356,0.0098787197684881
0,1,patchtst_itransformer,4,logistic_l1,1.0,0.0052648223290172
0,1,patchtst_itransformer,4,logistic_l2,1.0,0.0044391743147947
0,1,patchtst_itransformer,4,logistic_elasticnet,1.0,0.0049968560334641
0,1,patchtst_itransformer,5,svm_rbf,1.0,0.0029847340794856
0,1,patchtst_itransformer,5,svm_linear,1.0,0.0024275740272879
0,1,patchtst_itransformer,5,svm_poly,0.9838709677419356,0.0046390858112426
0,1,patchtst_itransformer,5,svm_sigmoid,0.9838709677419356,0.0101724456640182
0,1,patchtst_itransformer,5,logistic_l1,1.0,0.0052651170503548
0,1,patchtst_itransformer,5,logistic_l2,1.0,0.0044381315248087
0,1,patchtst_itransformer,5,logistic_elasticnet,1.0,0.0049965349987941
0,1,patchtst_itransformer,5,decision_tree_gini,1.0,0.0
0,1,patchtst_itransformer,5,decision_tree_entropy,1.0,0.0
0,2,patchtst_itransformer,1,svm_rbf,1.0,0.0006602726076934
0,2,patchtst_itransformer,1,svm_linear,1.0,0.0014720506434202
0,2,patchtst_itransformer,1,svm_poly,0.967741935483871,0.015301130221967
0,2,patchtst_itransformer,1,svm_sigmoid,0.9919354838709676,0.0060352624541492
0,2,patchtst_itransformer,2,logistic_l1,1.0,0.0019127912222078
0,2,patchtst_itransformer,2,logistic_l2,1.0,0.0018703176571038
0,2,patchtst_itransformer,2,logistic_elasticnet,1.0,0.0020400560879388
0,2,patchtst_itransformer,3,decision_tree_gini,1.0,0.0
0,2,patchtst_itransformer,3,decision_tree_entropy,1.0,0.0
0,2,patchtst_itransformer,4,svm_rbf,1.0,0.0007201332786827
0,2,patchtst_itransformer,4,svm_linear,1.0,0.0008834833630363
0,2,patchtst_itransformer,4,svm_poly,0.967741935483871,0.0155436340451132
0,2,patchtst_itransformer,4,svm_sigmoid,0.9919354838709676,0.0060361639938298
0,2,patchtst_itransformer,4,logistic_l1,1.0,0.0019129023823823
0,2,patchtst_itransformer,4,logistic_l2,1.0,0.0018702342480437
0,2,patchtst_itransformer,4,logistic_elasticnet,1.0,0.0020399144956463
0,2,patchtst_itransformer,5,svm_rbf,1.0,0.000936941842634
0,2,patchtst_itransformer,5,svm_linear,1.0,0.0010482942901202
0,2,patchtst_itransformer,5,svm_poly,0.967741935483871,0.015099428004935
0,2,patchtst_itransformer,5,svm_sigmoid,0.9919354838709676,0.0062615732640957
0,2,patchtst_itransformer,5,logistic_l1,1.0,0.0019130750311776
0,2,patchtst_itransformer,5,logistic_l2,1.0,0.0018690172524573
0,2,patchtst_itransformer,5,logistic_elasticnet,1.0,0.0020403837386385
0,2,patchtst_itransformer,5,decision_tree_gini,1.0,0.0
0,2,patchtst_itransformer,5,decision_tree_entropy,1.0,0.0
0,3,patchtst_itransformer,1,svm_rbf,1.0,0.0030316686651687
0,3,patchtst_itransformer,1,svm_linear,0.9919354838709676,0.0075789283085881
0,3,patchtst_itransformer,1,svm_poly,0.967741935483871,0.0073274791904995
0,3,patchtst_itransformer,1,svm_sigmoid,0.9516129032258064,0.0454743043449795
0,3,patchtst_itransformer,2,logistic_l1,0.9919354838709676,0.0079751290554457
0,3,patchtst_itransformer,2,logistic_l2,0.9919354838709676,0.0075791788330324
0,3,patchtst_itransformer,2,logistic_elasticnet,0.9919354838709676,0.0075108224133373
0,3,patchtst_itransformer,3,decision_tree_gini,1.0,0.0
0,3,patchtst_itransformer,3,decision_tree_entropy,1.0,0.0
0,3,patchtst_itransformer,4,svm_rbf,1.0,0.0032063579308348
0,3,patchtst_itransformer,4,svm_linear,0.9919354838709676,0.0072805991455009
0,3,patchtst_itransformer,4,svm_poly,0.967741935483871,0.007776215795312
0,3,patchtst_itransformer,4,svm_sigmoid,0.9516129032258064,0.0456573919893122
0,3,patchtst_itransformer,4,logistic_l1,0.9919354838709676,0.0079753034525731
0,3,patchtst_itransformer,4,logistic_l2,0.9919354838709676,0.0075781075539796
0,3,patchtst_itransformer,4,logistic_elasticnet,0.9919354838709676,0.0075088924635057
0,3,patchtst_itransformer,5,svm_rbf,1.0,0.0031069961019735
0,3,patchtst_itransformer,5,svm_linear,0.9919354838709676,0.0075361373696234
0,3,patchtst_itransformer,5,svm_poly,0.967741935483871,0.0069871699890325
0,3,patchtst_itransformer,5,svm_sigmoid,0.9516129032258064,0.0459542205840272
0,3,patchtst_itransformer,5,logistic_l1,0.9919354838709676,0.0079754970509013
0,3,patchtst_itransformer,5,logistic_l2,0.9919354838709676,0.0075789169018805
0,3,patchtst_itransformer,5,logistic_elasticnet,0.9919354838709676,0.0075095227968945
0,3,patchtst_itransformer,5,decision_tree_gini,1.0,0.0
0,3,patchtst_itransformer,5,decision_tree_entropy,1.0,0.0
0,4,patchtst_itransformer,1,svm_rbf,1.0,0.0022550566356717
0,4,patchtst_itransformer,1,svm_linear,1.0,0.0019765412625142
0,4,patchtst_itransformer,1,svm_poly,1.0,0.0016067674318301
0,4,patchtst_itransformer,1,svm_sigmoid,0.9919354838709676,0.0103121709657853
0,4,patchtst_itransformer,2,logistic_l1,1.0,0.0049828491061147
0,4,patchtst_itransformer,2,logistic_l2,1.0,0.0028137178029948
0,4,patchtst_itransformer,2,logistic_elasticnet,1.0,0.003861610191597
0,4,patchtst_itransformer,3,decision_tree_gini,1.0,0.0
0,4,patchtst_itransformer,3,decision_tree_entropy,1.0,0.0
0,4,patchtst_itransformer,4,svm_rbf,1.0,0.0023241993434421
0,4,patchtst_itransformer,4,svm_linear,1.0,0.001937458465645
0,4,patchtst_itransformer,4,svm_poly,1.0,0.0016963427160689
0,4,patchtst_itransformer,4,svm_sigmoid,0.9919354838709676,0.0100585899357599
0,4,patchtst_itransformer,4,logistic_l1,1.0,0.0049823154059795
0,4,patchtst_itransformer,4,logistic_l2,1.0,0.0028130885560096
0,4,patchtst_itransformer,4,logistic_elasticnet,1.0,0.0038617781544099
0,4,patchtst_itransformer,5,svm_rbf,1.0,0.002565240605366
0,4,patchtst_itransformer,5,svm_linear,1.0,0.0019959167669414
0,4,patchtst_itransformer,5,svm_poly,1.0,0.0018503292010093
0,4,patchtst_itransformer,5,svm_sigmoid,0.9919354838709676,0.0099914226272487
0,4,patchtst_itransformer,5,logistic_l1,1.0,0.0049831099153887
0,4,patchtst_itransformer,5,logistic_l2,1.0,0.0028141952058484
0,4,patchtst_itransformer,5,logistic_elasticnet,1.0,0.0038626693295301
0,4,patchtst_itransformer,5,decision_tree_gini,1.0,0.0
0,4,patchtst_itransformer,5,decision_tree_entropy,1.0,0.0
1,1,patchtst_itransformer,1,svm_rbf,1.0,0.0025196841291292
1,1,patchtst_itransformer,1,svm_linear,1.0,0.0021980864128709
1,1,patchtst_itransformer,1,svm_poly,0.9838709677419356,0.0041402084987784
1,1,patchtst_itransformer,1,svm_sigmoid,0.9838709677419356,0.0089748778012026
1,1,patchtst_itransformer,2,logistic_l1,1.0,0.0052650202348493
1,1,patchtst_itransformer,2,logistic_l2,1.0,0.0044398392768794
1,1,patchtst_itransformer,2,logistic_elasticnet,1.0,0.0049973344071978
1,1,patchtst_itransformer,3,decision_tree_gini,1.0,0.0
1,1,patchtst_itransformer,3,decision_tree_entropy,1.0,0.0
1,1,patchtst_itransformer,4,svm_rbf,1.0,0.0031264291461627
1,1,patchtst_itransformer,4,svm_linear,1.0,0.0025542936888293
1,1,patchtst_itransformer,4,svm_poly,0.9838709677419356,0.0047594080464945
1,1,patchtst_itransformer,4,svm_sigmoid,0.9838709677419356,0.0102496211636139
1,1,patchtst_itransformer,4,logistic_l1,1.0,0.0052651609663974
1,1,patchtst_itransformer,4,logistic_l2,1.0,0.0044403502749057
1,1,patchtst_itransformer,4,logistic_elasticnet,1.0,0.0049972520834558
1,1,patchtst_itransformer,5,svm_rbf,1.0,0.0023162054270594
1,1,patchtst_itransformer,5,svm_linear,1.0,0.0015895125507257
1,1,patchtst_itransformer,5,svm_poly,0.9838709677419356,0.0028180172810409
1,1,patchtst_itransformer,5,svm_sigmoid,0.9838709677419356,0.0094242752039285
1,1,patchtst_itransformer,5,logistic_l1,1.0,0.0052653881483365
1,1,patchtst_itransformer,5,logistic_l2,1.0,0.004441929519093
1,1,patchtst_itransformer,5,logistic_elasticnet,1.0,0.0049975970061669
1,1,patchtst_itransformer,5,decision_tree_gini,1.0,0.0
1,1,patchtst_itransformer,5,decision_tree_entropy,1.0,0.0
1,2,patchtst_itransformer,1,svm_rbf,1.0,0.0007630977432136
1,2,patchtst_itransformer,1,svm_linear,1.0,0.0010607291015385
1,2,patchtst_itransformer,1,svm_poly,0.967741935483871,0.0155018193784907
1,2,patchtst_itransformer,1,svm_sigmoid,0.9919354838709676,0.006001070756045
1,2,patchtst_itransformer,2,logistic_l1,1.0,0.0019127728884384
1,2,patchtst_itransformer,2,logistic_l2,1.0,0.0018688924386868
1,2,patchtst_itransformer,2,logistic_elasticnet,1.0,0.0020397914120808
1,2,patchtst_itransformer,3,decision_tree_gini,1.0,0.0
1,2,patchtst_itransformer,3,decision_tree_entropy,1.0,0.0
1,2,patchtst_itransformer,4,svm_rbf,1.0,0.0008609016661244
1,2,patchtst_itransformer,4,svm_linear,1.0,0.0009798065037031
1,2,patchtst_itransformer,4,svm_poly,0.967741935483871,0.0160470167719391
1,2,patchtst_itransformer,4,svm_sigmoid,0.9919354838709676,0.0063971480740619
1,2,patchtst_itransformer,4,logistic_l1,1.0,0.0019126964702052
1,2,patchtst_itransformer,4,logistic_l2,1.0,0.0018684129922241
1,2,patchtst_itransformer,4,logistic_elasticnet,1.0,0.0020398322496593
1,2,patchtst_itransformer,5,svm_rbf,1.0,0.0007339061997905
1,2,patchtst_itransformer,5,svm_linear,1.0,0.0012874374378574
1,2,patchtst_itransformer,5,svm_poly,0.967741935483871,0.016237262646373
1,2,patchtst_itransformer,5,svm_sigmoid,0.9919354838709676,0.0064926235743036
1,2,patchtst_itransformer,5,logistic_l1,1.0,0.0019127224971956
1,2,patchtst_itransformer,5,logistic_l2,1.0,0.0018692012458889
1,2,patchtst_itransformer,5,logistic_elasticnet,1.0,0.0020403936771217
1,2,patchtst_itransformer,5,decision_tree_gini,1.0,0.0
1,2,patchtst_itransformer,5,decision_tree_entropy,1.0,0.0
1,3,patchtst_itransformer,1,svm_rbf,1.0,0.0025937134218188
1,3,patchtst_itransformer,1,svm_linear,0.9919354838709676,0.006569688252103
1,3,patchtst_itransformer,1,svm_poly,0.967741935483871,0.0060928741696762
1,3,patchtst_itransformer,1,svm_sigmoid,0.9516129032258064,0.0461804040637586
1,3,patchtst_itransformer,2,logistic_l1,0.9919354838709676,0.0079752824073134
1,3,patchtst_itransformer,2,logistic_l2,0.9919354838709676,0.0075801539479935
1,3,patchtst_itransformer,2,logistic_elasticnet,0.9919354838709676,0.0075097018748214
1,3,patchtst_itransformer,3,decision_tree_gini,1.0,0.0
1,3,patchtst_itransformer,3,decision_tree_entropy,1.0,0.0
1,3,patchtst_itransformer,4,svm_rbf,1.0,0.002678842842587
1,3,patchtst_itransformer,4,svm_linear,0.9919354838709676,0.0065699082457118
1,3,patchtst_itransformer,4,svm_poly,0.967741935483871,0.006661886113557
1,3,patchtst_itransformer,4,svm_sigmoid,0.9516129032258064,0.0451747076375391
1,3,patchtst_itransformer,4,logistic_l1,0.9919354838709676,0.0079752220928448
1,3,patchtst_itransformer,4,logistic_l2,0.9919354838709676,0.0075794302131217
1,3,patchtst_itransformer,4,logistic_elasticnet,0.9919354838709676,0.0075102448136699
1,3,patchtst_itransformer,5,svm_rbf,1.0,0.002293095332068
1,3,patchtst_itransformer,5,svm_linear,0.9919354838709676,0.0055740294495534
1,3,patchtst_itransformer,5,svm_poly,0.967741935483871,0.0030773238636103
1,3,patchtst_itransformer,5,svm_sigmoid,0.9516129032258064,0.0462999783112525
