repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,component_cumulative_return,component_sharpe,component_calmar,component_max_drawdown,stronger_component,delta_sharpe,beats_stronger_component
23,a2c_sac,5,0.53,37,0.5196615968600005,0.67269087406527,1.7967165900945699,2.781204910572447,-0.24187030287056843,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-0.17079143661498986,False
24,a2c_sac,5,0.53,37,0.5215638364400004,0.6752650782166423,1.8071883635864325,2.8189493099267455,-0.23954495238305296,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-0.16031966312312718,False
25,a2c_sac,5,0.53,37,0.5248751798100004,0.6797479108695872,1.8127007712108651,2.8219926801355637,-0.2408751502633002,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-0.15480725549869456,False
26,a2c_sac,5,0.53,37,0.5196615968600005,0.67269087406527,1.7967165900945699,2.781204910572447,-0.24187030287056843,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-0.17079143661498986,False
27,a2c_sac,5,0.53,37,0.5196615968600005,0.67269087406527,1.7967165900945699,2.781204910572447,-0.24187030287056843,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-0.17079143661498986,False
28,a2c_sac,5,0.53,37,0.5145450226000003,0.6657705415757436,1.7809185261338834,2.741399043538691,-0.24285794625372903,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-0.18658950057567636,False
29,a2c_sac,5,0.53,37,0.5145450226000003,0.6657705415757436,1.7809185261338834,2.741399043538691,-0.24285794625372903,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,-0.18658950057567636,False
0,ppo_sac,1,0.61,29,0.7397426816400001,0.975243347687138,2.4268546228428187,9.762921307036,-0.09989257487759262,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.459346596133259,True
1,ppo_sac,1,0.61,29,0.7337424348300001,0.9668723062286235,2.391951432905011,9.568420831539413,-0.10104826316183968,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4244434061954514,True
2,ppo_sac,1,0.61,29,0.7337424348300001,0.9668723062286235,2.391951432905011,9.568420831539413,-0.10104826316183968,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4244434061954514,True
3,ppo_sac,1,0.61,29,0.7397426816400001,0.975243347687138,2.4268546228428187,9.762921307036,-0.09989257487759262,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.459346596133259,True
4,ppo_sac,1,0.61,29,0.7337424348300001,0.9668723062286235,2.391951432905011,9.568420831539413,-0.10104826316183968,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4244434061954514,True
5,ppo_sac,1,0.61,29,0.7391619727500001,0.9744329016100033,2.4066553776147592,9.604062084680022,-0.10146049588375483,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4391473509051995,True
6,ppo_sac,1,0.61,29,0.7391619727500001,0.9744329016100033,2.4066553776147592,9.604062084680022,-0.10146049588375483,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4391473509051995,True
7,ppo_sac,1,0.61,29,0.7391619727500001,0.9744329016100033,2.4066553776147592,9.604062084680022,-0.10146049588375483,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4391473509051995,True
8,ppo_sac,1,0.61,29,0.7391619727500001,0.9744329016100033,2.4066553776147592,9.604062084680022,-0.10146049588375483,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4391473509051995,True
9,ppo_sac,1,0.61,29,0.7397426816400001,0.975243347687138,2.4268546228428187,9.762921307036,-0.09989257487759262,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.459346596133259,True
10,ppo_sac,1,0.61,29,0.7391619727500001,0.9744329016100033,2.4066553776147592,9.604062084680022,-0.10146049588375483,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4391473509051995,True
