date,pair,strategy,metric,mean,sd,ci_low,ci_high,range_low,range_high
2019-12-31,a2c_ppo,ensemble,equity,1001487.4508970005,359.6246882110869,1001353.1648314928,1001621.7369625082,1001290.62653,1003063.4399700003
2020-01-02,a2c_ppo,ensemble,equity,1004115.1854570004,359.6246882110867,1003980.8993914927,1004249.4715225081,1003918.3610900001,1005691.1745300004
2020-01-03,a2c_ppo,ensemble,equity,1001810.6758769999,359.6246882110869,1001676.3898114922,1001944.9619425075,1001613.8515100002,1003386.6649500005
2020-01-06,a2c_ppo,ensemble,equity,998943.1411170006,359.6246882110869,998808.8550514929,999077.4271825083,998746.3167500001,1000519.1301900004
2020-01-07,a2c_ppo,ensemble,equity,999574.7929970005,359.6246882110869,999440.5069314928,999709.0790625082,999377.96863,1001150.7820700003
2020-01-08,a2c_ppo,ensemble,equity,999927.4304770005,359.6246882110869,999793.1444114929,1000061.7165425082,999730.60611,1001503.4195500003
2020-01-09,a2c_ppo,ensemble,equity,1005696.6200770007,359.6246882110517,1005562.334011493,1005830.9061425084,1005499.7957100002,1007272.6091500004
2020-01-10,a2c_ppo,ensemble,equity,1006250.5342170007,359.6246882110869,1006116.248151493,1006384.8202825084,1006053.7098500002,1007826.5232900005
2020-01-13,a2c_ppo,ensemble,equity,1009748.1065270007,359.6246882110517,1009613.820461493,1009882.3925925083,1009551.2821600002,1011324.0956000003
2020-01-14,a2c_ppo,ensemble,equity,1007286.1259269998,359.62468821108695,1007151.8398614922,1007420.4119925075,1007089.30156,1008862.1150000003
2020-01-15,a2c_ppo,ensemble,equity,1006833.9955270004,359.6246882110869,1006699.7094614927,1006968.2815925081,1006637.1711599999,1008409.9846000002
2020-01-16,a2c_ppo,ensemble,equity,1007030.7741270006,359.62468821108695,1006896.4880614929,1007165.0601925083,1006833.94976,1008606.7632000003
2020-01-17,a2c_ppo,ensemble,equity,1008107.6488269999,359.62468821108683,1007973.3627614923,1008241.9348925076,1007910.8244599999,1009683.6379000002
2020-01-20,a2c_ppo,ensemble,equity,1007201.8527770005,359.6246882110869,1007067.5667114928,1007336.1388425082,1007005.02841,1008777.8418500003
2020-01-21,a2c_ppo,ensemble,equity,1004308.0237770006,359.6246882110517,1004173.7377114929,1004442.3098425083,1004111.1994100001,1005884.0128500003
2020-01-22,a2c_ppo,ensemble,equity,1010050.6983269999,359.62468821108695,1009916.4122614922,1010184.9843925076,1009853.8739600001,1011626.6874000004
2020-01-23,a2c_ppo,ensemble,equity,1006850.9184269999,359.6246882110868,1006716.6323614923,1006985.2044925076,1006654.09406,1008426.9075000003
2020-01-24,a2c_ppo,ensemble,equity,1006971.3456270004,359.6246882110867,1006837.0595614928,1007105.6316925081,1006774.5212600001,1008547.3347000004
2020-01-29,a2c_ppo,ensemble,equity,1004579.6206769999,359.6246882110868,1004445.3346114922,1004713.9067425076,1004382.79631,1006155.6097500003
2020-01-30,a2c_ppo,ensemble,equity,995069.6869270001,359.62468821108683,994935.4008614924,995203.9729925077,994872.86256,996645.6760000003
2020-01-31,a2c_ppo,ensemble,equity,994119.1643270006,359.6246882110869,993984.8782614929,994253.4503925083,993922.3399600001,995695.1534000004
2020-02-03,a2c_ppo,ensemble,equity,995869.1775369999,359.6246882110868,995734.8914714922,996003.4636025076,995672.35317,997445.1666100003
2020-02-04,a2c_ppo,ensemble,equity,1001304.0220270008,359.62468821108695,1001169.7359614931,1001438.3080925085,1001107.1976600002,1002880.0111000005
2020-02-05,a2c_ppo,ensemble,equity,999518.4220270008,359.62468821108695,999384.1359614931,999652.7080925085,999321.5976600002,1001094.4111000005
2020-02-06,a2c_ppo,ensemble,equity,1000347.3085170002,359.6246882110868,1000213.0224514925,1000481.5945825079,1000150.4841500003,1001923.2975900006
2020-02-07,a2c_ppo,ensemble,equity,996639.9398270006,359.62468821105153,996505.6537614929,996774.2258925083,996443.1154600002,998215.9289000004
2020-02-10,a2c_ppo,ensemble,equity,997047.1508869999,359.62468821108695,996912.8648214922,997181.4369525076,996850.3265200001,998623.1399600004
2020-02-11,a2c_ppo,ensemble,equity,998846.9048970006,359.6246882110869,998712.618831493,998981.1909625083,998650.0805300002,1000422.8939700004
2020-02-12,a2c_ppo,ensemble,equity,1001544.2605570008,359.62468821108695,1001409.9744914931,1001678.5466225084,1001347.4361900002,1003120.2496300004
2020-02-13,a2c_ppo,ensemble,equity,1001193.815457,359.62468821108695,1001059.5293914924,1001328.1015225077,1000996.9910900003,1002769.8045300005
2020-02-14,a2c_ppo,ensemble,equity,998313.9583370001,359.624688211122,998179.6722714923,998448.2444025079,998117.1339700001,999889.9474100005
2020-02-17,a2c_ppo,ensemble,equity,1001134.0545570006,359.6246882110869,1000999.768491493,1001268.3406225083,1000937.2301900001,1002710.0436300004
2020-02-18,a2c_ppo,ensemble,equity,995707.3665970006,359.6246882110867,995573.080531493,995841.6526625083,995510.5422300003,997283.3556700005
2020-02-19,a2c_ppo,ensemble,equity,997827.8420170005,359.6246882110867,997693.5559514929,997962.1280825082,997631.0176500003,999403.8310900006
2020-02-20,a2c_ppo,ensemble,equity,998994.6780570007,359.6246882110869,998860.3919914931,999128.9641225084,998797.8536900003,1000570.6671300005
2020-02-21,a2c_ppo,ensemble,equity,996738.4511570006,359.6246882110869,996604.1650914929,996872.7372225083,996541.6267900001,998314.4402300004
2020-02-24,a2c_ppo,ensemble,equity,995866.815397,359.6246882110868,995732.5293314924,996001.1014625077,995669.9910300002,997442.8044700004
2020-02-25,a2c_ppo,ensemble,equity,1000679.2775970007,359.6246882110869,1000544.991531493,1000813.5636625084,1000482.4532300002,1002255.2666700005
2020-02-26,a2c_ppo,ensemble,equity,995655.6054170001,359.6246882110868,995521.3193514924,995789.8914825078,995458.7810500002,997231.5944900005
2020-02-27,a2c_ppo,ensemble,equity,996246.5549170005,359.62468821108695,996112.2688514928,996380.8409825081,996049.7305500003,997822.5439900006
2020-02-28,a2c_ppo,ensemble,equity,989197.3411170003,359.6246882110868,989063.0550514926,989331.627182508,989000.5167500004,990773.3301900007
2020-03-02,a2c_ppo,ensemble,equity,994706.7956170009,359.6246882110517,994572.5095514932,994841.0816825086,994509.9712500004,996282.7846900006
2020-03-03,a2c_ppo,ensemble,equity,996213.4820570002,359.62468821108695,996079.1959914925,996347.7681225078,996016.6576900004,997789.4711300007
2020-03-04,a2c_ppo,ensemble,equity,995976.5062370009,359.6246882110869,995842.2201714932,996110.7923025086,995779.6818700004,997552.4953100007
2020-03-05,a2c_ppo,ensemble,equity,999287.7471970004,359.6246882110516,999153.4611314927,999422.0332625081,999090.9228300005,1000863.7362700007
2020-03-06,a2c_ppo,ensemble,equity,996410.4063570002,359.62468821112213,996276.1202914924,996544.692422508,996213.5819900006,997986.395430001
2020-03-09,a2c_ppo,ensemble,equity,988467.9541370012,359.62468821108695,988333.6680714935,988602.2402025089,988271.1297700006,990043.9432100009
2020-03-10,a2c_ppo,ensemble,equity,993906.1116370012,359.6246882110517,993771.8255714935,994040.3977025088,993709.2872700007,995482.1007100008
2020-03-11,a2c_ppo,ensemble,equity,990290.7677970009,359.6246882110867,990156.4817314933,990425.0538625086,990093.9434300006,991866.7568700009
2020-03-12,a2c_ppo,ensemble,equity,980779.9441170003,359.6246882110868,980645.6580514926,980914.230182508,980583.1197500004,982355.9331900007
2020-03-13,a2c_ppo,ensemble,equity,982900.5141170006,359.62468821108683,982766.228051493,983034.8001825083,982703.6897500006,984476.5031900009
2020-03-16,a2c_ppo,ensemble,equity,957753.4201170006,359.6246882110868,957619.1340514929,957887.7061825083,957556.5957500007,959329.409190001
2020-03-17,a2c_ppo,ensemble,equity,962666.9171170014,359.6246882110517,962532.6310514937,962801.203182509,962470.0927500009,964242.906190001
2020-03-18,a2c_ppo,ensemble,equity,937230.3341170009,359.62468821105165,937096.0480514932,937364.6201825086,937033.5097500009,938806.3231900011
2020-03-19,a2c_ppo,ensemble,equity,945977.8841170013,359.6246882110517,945843.5980514936,946112.170182509,945781.0597500008,947553.873190001
2020-03-20,a2c_ppo,ensemble,equity,972391.2263170014,359.6246882110517,972256.9402514937,972525.5123825091,972194.4019500009,973967.2153900011
2020-03-23,a2c_ppo,ensemble,equity,948288.0103170015,359.62468821105176,948153.7242514938,948422.2963825092,948091.1859500009,949863.9993900011
2020-03-24,a2c_ppo,ensemble,equity,978834.6573570013,359.6246882110517,978700.3712914936,978968.943422509,978637.8329900008,980410.646430001
2020-03-25,a2c_ppo,ensemble,equity,1008187.1340570014,359.6246882110517,1008052.8479914938,1008321.4201225091,1007990.309690001,1009763.1231300011
2020-03-26,a2c_ppo,ensemble,equity,1008623.5640570013,359.62468821105153,1008489.2779914936,1008757.850122509,1008426.7396900009,1010199.5531300011
2020-03-27,a2c_ppo,ensemble,equity,1007865.9530570005,359.6246882110516,1007731.6669914928,1008000.2391225082,1007669.1286900006,1009441.9421300008
2020-03-30,a2c_ppo,ensemble,equity,989209.0810570011,359.62468821105153,989074.7949914935,989343.3671225088,989012.2566900009,990785.070130001
2020-03-31,a2c_ppo,ensemble,equity,1001855.946057001,359.62468821105153,1001721.6599914933,1001990.2321225087,1001659.1216900008,1003431.9351300009
2020-04-01,a2c_ppo,ensemble,equity,994287.5980570005,359.6246882110517,994153.3119914929,994421.8841225082,994090.7736900009,995863.587130001
2020-04-02,a2c_ppo,ensemble,equity,1010673.7440570012,359.6246882110517,1010539.4579914935,1010808.0301225089,1010476.9196900007,1012249.7331300009
2020-04-03,a2c_ppo,ensemble,equity,1001480.7710570007,359.6246882110516,1001346.484991493,1001615.0571225084,1001283.9466900008,1003056.760130001
2020-04-06,a2c_ppo,ensemble,equity,1021489.9678570012,359.6246882110517,1021355.6817914936,1021624.2539225089,1021293.1434900007,1023065.9569300009
2020-04-07,a2c_ppo,ensemble,equity,1044493.5318170014,359.6246882110165,1044359.2457514937,1044627.8178825091,1044296.7074500008,1046069.5208900009
2020-04-08,a2c_ppo,ensemble,equity,1030320.8098170013,359.6246882110165,1030186.5237514937,1030455.095882509,1030123.9854500009,1031896.7988900009
2020-04-09,a2c_ppo,ensemble,equity,1037520.9540170006,359.6246882110516,1037386.667951493,1037655.2400825083,1037324.1296500007,1039096.9430900009
2020-04-14,a2c_ppo,ensemble,equity,1036923.6655170008,359.62468821101646,1036789.3794514932,1037057.9515825085,1036726.8411500008,1038499.6545900009
2020-04-15,a2c_ppo,ensemble,equity,1045020.0508170003,359.6246882110517,1044885.7647514927,1045154.336882508,1044823.2264500007,1046596.0398900008
2020-04-16,a2c_ppo,ensemble,equity,1055781.1798170006,359.62468821105165,1055646.893751493,1055915.4658825083,1055584.3554500006,1057357.1688900008
2020-04-17,a2c_ppo,ensemble,equity,1067726.905777001,359.6246882110869,1067592.6197114934,1067861.1918425087,1067530.0814100006,1069302.8948500007
2020-04-20,a2c_ppo,ensemble,equity,1069074.2576170012,359.62468821101646,1068939.9715514935,1069208.5436825089,1068877.4332500007,1070650.2466900009
2020-04-21,a2c_ppo,ensemble,equity,1052385.5290770011,359.6246882110517,1052251.2430114935,1052519.8151425088,1052188.7047100007,1053961.5181500008
2020-04-22,a2c_ppo,ensemble,equity,1055984.035057001,359.62468821105153,1055849.7489914934,1056118.3211225087,1055787.2106900008,1057560.024130001
2020-04-23,a2c_ppo,ensemble,equity,1057470.2188970011,359.6246882110869,1057335.9328314934,1057604.5049625088,1057273.3945300006,1059046.2079700008
2020-04-24,a2c_ppo,ensemble,equity,1050760.8154770008,359.62468821105165,1050626.529411493,1050895.1015425085,1050563.9911100008,1052336.804550001
2020-04-27,a2c_ppo,ensemble,equity,1058939.5757370011,359.6246882110517,1058805.2896714935,1059073.8618025088,1058742.7513700007,1060515.5648100008
2020-04-28,a2c_ppo,ensemble,equity,1062043.260637001,359.6246882110869,1061908.9745714932,1062177.5467025086,1061846.4362700004,1063619.2497100006
2020-04-29,a2c_ppo,ensemble,equity,1062571.545077001,359.6246882110517,1062437.2590114933,1062705.8311425087,1062374.7207100005,1064147.5341500007
2020-05-04,a2c_ppo,ensemble,equity,1048640.818197001,359.6246882110517,1048506.5321314933,1048775.1042625087,1048443.9938300005,1050216.8072700007
2020-05-05,a2c_ppo,ensemble,equity,1055622.0181570002,359.6246882110517,1055487.7320914925,1055756.3042225079,1055425.1937900006,1057198.0072300008
2020-05-06,a2c_ppo,ensemble,equity,1067674.297157001,359.6246882110517,1067540.0110914933,1067808.5832225087,1067477.4727900005,1069250.2862300007
2020-05-07,a2c_ppo,ensemble,equity,1068506.7168570014,359.6246882110516,1068372.4307914937,1068641.002922509,1068309.8924900007,1070082.7059300009
2020-05-08,a2c_ppo,ensemble,equity,1072568.296857001,359.62468821105153,1072434.0107914933,1072702.5829225087,1072371.4724900008,1074144.285930001
2020-05-11,a2c_ppo,ensemble,equity,1081081.8286570015,359.6246882110516,1080947.5425914938,1081216.1147225092,1080885.0042900008,1082657.817730001
2020-05-12,a2c_ppo,ensemble,equity,1082089.3566570007,359.62468821105165,1081955.070591493,1082223.6427225084,1081892.5322900007,1083665.3457300009
2020-05-13,a2c_ppo,ensemble,equity,1082343.780657001,359.6246882110517,1082209.4945914934,1082478.0667225088,1082146.9562900006,1083919.7697300008
2020-05-14,a2c_ppo,ensemble,equity,1081506.884657001,359.62468821105153,1081372.5985914932,1081641.1707225086,1081310.0602900006,1083082.8737300008
2020-05-15,a2c_ppo,ensemble,equity,1089953.3696570008,359.6246882110164,1089819.083591493,1090087.6557225084,1089756.5452900007,1091529.358730001
2020-05-18,a2c_ppo,ensemble,equity,1057564.066657001,359.62468821105153,1057429.7805914932,1057698.3527225086,1057367.2422900007,1059140.0557300008
2020-05-19,a2c_ppo,ensemble,equity,1073544.556097001,359.6246882110823,1073410.2700314934,1073678.8421625088,1073347.7317300006,1075120.545170001
2020-05-20,a2c_ppo,ensemble,equity,1086006.182997001,359.6246882110869,1085871.8969314934,1086140.4690625088,1085809.3586300006,1087582.1720700008
2020-05-21,a2c_ppo,ensemble,equity,1071496.5635370002,359.6246882110517,1071362.2774714925,1071630.849602508,1071299.7391700007,1073072.5526100008
2020-05-22,a2c_ppo,ensemble,equity,1027539.5888370002,359.624688211067,1027405.3027714925,1027673.8749025079,1027342.7644700005,1029115.5779100008
2020-05-25,a2c_ppo,ensemble,equity,1037613.2702770011,359.62468821105153,1037478.9842114934,1037747.5563425088,1037416.4459100007,1039189.2593500009
2020-05-26,a2c_ppo,ensemble,equity,1053454.928197001,359.6246882110517,1053320.6421314934,1053589.2142625088,1053258.1038300006,1055030.9172700008
2020-05-27,a2c_ppo,ensemble,equity,1038463.6434370005,359.62468821105176,1038329.3573714928,1038597.9295025081,1038266.8190700007,1040039.6325100008
2020-05-28,a2c_ppo,ensemble,equity,1017615.969437001,359.624688211067,1017481.6833714934,1017750.2555025087,1017419.1450700006,1019191.9585100008
2020-05-29,a2c_ppo,ensemble,equity,1020056.693797001,359.624688211067,1019922.4077314934,1020190.9798625087,1019859.8694300005,1021632.6828700008
2020-06-01,a2c_ppo,ensemble,equity,1059945.4115470008,359.62468821105165,1059811.125481493,1060079.6976125084,1059748.5871800007,1061521.400620001
2020-06-02,a2c_ppo,ensemble,equity,1059148.8577270007,359.62468821104716,1059014.571661493,1059283.1437925084,1058952.0333600005,1060724.8468000009
2020-06-03,a2c_ppo,ensemble,equity,1067013.3099270014,359.62468821104727,1066879.0238614937,1067147.595992509,1066816.4855600006,1068589.299000001
2020-06-04,a2c_ppo,ensemble,equity,1069043.7425770012,359.6246882110825,1068909.4565114935,1069178.028642509,1068846.9182100005,1070619.731650001
2020-06-05,a2c_ppo,ensemble,equity,1081741.2116370008,359.6246882110824,1081606.925571493,1081875.4977025085,1081544.3872700005,1083317.200710001
2020-06-08,a2c_ppo,ensemble,equity,1079268.7481870004,359.62468821108234,1079134.4621214927,1079403.034252508,1079071.9238200006,1080844.737260001
2020-06-09,a2c_ppo,ensemble,equity,1082263.4749770013,359.6246882110825,1082129.1889114936,1082397.761042509,1082066.6506100006,1083839.464050001
2020-06-10,a2c_ppo,ensemble,equity,1091638.5244570011,359.6246882110517,1091504.2383914934,1091772.8105225088,1091441.7000900006,1093214.5135300008
2020-06-11,a2c_ppo,ensemble,equity,1080795.1072470008,359.62468821104716,1080660.821181493,1080929.3933125085,1080598.2828800005,1082371.096320001
2020-06-12,a2c_ppo,ensemble,equity,1074964.7328470007,359.6246882110824,1074830.446781493,1075099.0189125084,1074767.9084800004,1076540.7219200009
2020-06-15,a2c_ppo,ensemble,equity,1059552.4854670004,359.62468821108234,1059418.1994014927,1059686.771532508,1059355.6611000006,1061128.474540001
2020-06-16,a2c_ppo,ensemble,equity,1106548.1393770003,359.62468821108695,1106413.8533114926,1106682.425442508,1106351.3150100005,1108124.1284500007
2020-06-17,a2c_ppo,ensemble,equity,1109811.5115270005,359.62468821105176,1109677.2254614928,1109945.7975925081,1109614.6871600007,1111387.5006000008
2020-06-18,a2c_ppo,ensemble,equity,1121071.7835270003,359.62468821108234,1120937.4974614927,1121206.069592508,1120874.9591600006,1122647.772600001
2020-06-19,a2c_ppo,ensemble,equity,1128291.301897001,359.6246882110825,1128157.0158314933,1128425.5879625087,1128094.4775300003,1129867.2909700007
2020-06-22,a2c_ppo,ensemble,equity,1149732.0718470009,359.62468821105153,1149597.7857814932,1149866.3579125085,1149535.2474800006,1151308.0609200008
2020-06-23,a2c_ppo,ensemble,equity,1179339.1364470006,359.62468821108683,1179204.8503814929,1179473.4225125082,1179142.3120800005,1180915.1255200007
2020-06-24,a2c_ppo,ensemble,equity,1186829.9278670007,359.6246882110825,1186695.641801493,1186964.2139325084,1186633.1035000007,1188405.916940001
2020-06-26,a2c_ppo,ensemble,equity,1192231.0948170002,359.62468821105176,1192096.8087514925,1192365.380882508,1192034.2704500004,1193807.0838900006
2020-06-29,a2c_ppo,ensemble,equity,1184701.1155570012,359.6246882110825,1184566.8294914935,1184835.401622509,1184504.2911900005,1186277.104630001
2020-06-30,a2c_ppo,ensemble,equity,1201586.2812970004,359.6246882110471,1201451.9952314927,1201720.567362508,1201389.4569300006,1203162.270370001
2020-07-02,a2c_ppo,ensemble,equity,1230352.6023470014,359.6246882110823,1230218.3162814938,1230486.888412509,1230155.7779800005,1231928.591420001
2020-07-03,a2c_ppo,ensemble,equity,1268957.2204370003,359.62468821105176,1268822.9343714926,1269091.506502508,1268760.3960700005,1270533.2095100007
2020-07-06,a2c_ppo,ensemble,equity,1302101.834727001,359.6246882110823,1301967.5486614932,1302236.1207925086,1301905.0103600004,1303677.8238000008
2020-07-07,a2c_ppo,ensemble,equity,1286815.940187001,359.6246882110823,1286681.6541214932,1286950.2262525086,1286619.1158200004,1288391.9292600008
2020-07-08,a2c_ppo,ensemble,equity,1340296.228237001,359.62468821104727,1340161.9421714933,1340430.5143025087,1340099.4038700003,1341872.2173100007
2020-07-09,a2c_ppo,ensemble,equity,1380398.161327001,359.6246882110823,1380263.8752614933,1380532.4473925086,1380201.3369600005,1381974.1504000009
2020-07-10,a2c_ppo,ensemble,equity,1346781.8439070003,359.62468821108234,1346647.5578414926,1346916.129972508,1346585.0195400005,1348357.8329800009
2020-07-13,a2c_ppo,ensemble,equity,1353952.710887001,359.6246882110823,1353818.4248214932,1354086.9969525086,1353755.8865200004,1355528.6999600008
2020-07-14,a2c_ppo,ensemble,equity,1313534.0939370007,359.6246882110823,1313399.807871493,1313668.3800025084,1313337.2695700002,1315110.0830100006
2020-07-15,a2c_ppo,ensemble,equity,1313973.094927,359.62468821108234,1313838.8088614924,1314107.3809925078,1313776.2705600003,1315549.0840000007
2020-07-16,a2c_ppo,ensemble,equity,1247641.9600870013,359.62468821104704,1247507.6740214936,1247776.246152509,1247445.1357200004,1249217.9491600008
2020-07-17,a2c_ppo,ensemble,equity,1260986.837947001,359.6246882110823,1260852.5518814933,1261121.1240125087,1260790.0135800005,1262562.827020001
2020-07-20,a2c_ppo,ensemble,equity,1272310.1405470008,359.62468821105153,1272175.8544814931,1272444.4266125085,1272113.3161800005,1273886.1296200007
2020-07-21,a2c_ppo,ensemble,equity,1368081.8048070008,359.6246882110869,1367947.518741493,1368216.0908725085,1367884.9804400003,1369657.7938800007
2020-07-22,a2c_ppo,ensemble,equity,1311634.945207001,359.6246882110823,1311500.6591414933,1311769.2312725086,1311438.1208400005,1313210.9342800009
2020-07-23,a2c_ppo,ensemble,equity,1369277.2875470007,359.6246882110823,1369143.001481493,1369411.5736125084,1369080.4631800002,1370853.2766200006
2020-07-24,a2c_ppo,ensemble,equity,1308340.502977,359.6246882110517,1308206.2169114924,1308474.7890425078,1308143.6786100005,1309916.4920500007
2020-07-27,a2c_ppo,ensemble,equity,1305090.5375370013,359.6246882110868,1304956.2514714936,1305224.823602509,1304893.7131700006,1306666.526610001
2020-07-28,a2c_ppo,ensemble,equity,1365358.2712370008,359.6246882110517,1365223.9851714931,1365492.5573025085,1365161.4468700003,1366934.2603100005
2020-07-29,a2c_ppo,ensemble,equity,1375760.978227001,359.6246882110823,1375626.6921614932,1375895.2642925086,1375564.1538600004,1377336.9673000008
2020-07-30,a2c_ppo,ensemble,equity,1382276.852467001,359.6246882110823,1382142.5664014933,1382411.1385325086,1382080.0281000005,1383852.8415400009
2020-07-31,a2c_ppo,ensemble,equity,1392909.4369370008,359.6246882110517,1392775.1508714932,1393043.7230025085,1392712.6125700003,1394485.4260100005
2020-08-03,a2c_ppo,ensemble,equity,1421221.8950170001,359.62468821105176,1421087.6089514925,1421356.1810825078,1421025.0706500004,1422797.8840900005
2020-08-04,a2c_ppo,ensemble,equity,1425802.4790470006,359.6246882110867,1425668.192981493,1425936.7651125083,1425605.6546800004,1427378.4681200008
2020-08-05,a2c_ppo,ensemble,equity,1466300.0577470001,359.6246882110517,1466165.7716814924,1466434.3438125078,1466103.2333800006,1467876.0468200007
2020-08-06,a2c_ppo,ensemble,equity,1459844.5939170013,359.6246882110823,1459710.3078514936,1459978.879982509,1459647.7695500003,1461420.5829900007
