repeat,window,pair,classifier_group,classifier_seed,calibration_source,calibration_start,calibration_end,trade_start,trade_end
7,1,a2c_ppo,1,112202226,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
7,1,a2c_ppo,2,44231841,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
7,1,a2c_ppo,3,1294502224,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
7,1,a2c_ppo,4,1305801862,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
7,1,a2c_ppo,5,50966603,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
7,1,a2c_sac,1,2088568973,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
7,1,a2c_sac,2,1376003700,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
7,1,a2c_sac,3,1706439027,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
7,1,a2c_sac,4,2139492508,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
7,1,a2c_sac,5,1939929549,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
7,1,ppo_sac,1,1562327227,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
7,1,ppo_sac,2,2037654990,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
7,1,ppo_sac,3,1992964893,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
7,1,ppo_sac,4,1505512285,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
7,1,ppo_sac,5,761097017,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
7,2,a2c_ppo,1,1596668335,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
7,2,a2c_ppo,2,1230311276,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
7,2,a2c_ppo,3,357895987,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
7,2,a2c_ppo,4,605661658,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
7,2,a2c_ppo,5,446538230,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
7,2,a2c_sac,1,2061898905,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
7,2,a2c_sac,2,1550127833,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
7,2,a2c_sac,3,1475296454,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
7,2,a2c_sac,4,556896410,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
7,2,a2c_sac,5,2045772418,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
7,2,ppo_sac,1,2124038605,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
7,2,ppo_sac,2,567615120,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
7,2,ppo_sac,3,1143965412,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
7,2,ppo_sac,4,385310915,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
7,2,ppo_sac,5,1567715966,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
7,3,a2c_ppo,1,881958864,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
7,3,a2c_ppo,2,1252599838,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
7,3,a2c_ppo,3,1979172125,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
7,3,a2c_ppo,4,879686705,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
7,3,a2c_ppo,5,762736777,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
7,3,a2c_sac,1,1549204100,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
