model,cumulative_return,annualized_return,sharpe,calmar,max_drawdown
itransformer,0.26563142936000017,0.3321341378416871,1.4761688417515895,2.2886202904907025,-0.14512417775098652
patchtst,0.0987037656900005,0.12141846498786935,0.8305239701198985,1.013415343374444,-0.11981115717428681
