repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,stronger_model,stronger_sharpe,delta_sharpe
0,patchtst_itransformer,1,0.15,1,0.27221964227000073,0.340580775315682,1.6374727655223726,2.387959164428115,-0.14262420412756371,itransformer,1.4761688417515895,0.16130392377078318
1,patchtst_itransformer,1,0.15,1,0.2830532317700005,0.35449100717054405,1.6915323491506398,2.4897924088668715,-0.14237773635589013,itransformer,1.4761688417515895,0.2153635073990503
2,patchtst_itransformer,1,0.15,1,0.2722958476700006,0.34067853271975546,1.6453467550146974,2.3740901092616546,-0.14349856873196232,itransformer,1.4761688417515895,0.16917791326310794
3,patchtst_itransformer,1,0.15,1,0.2800178141999998,0.35059097375591874,1.6776614921580297,2.497014664888052,-0.1404040507594042,itransformer,1.4761688417515895,0.20149265040644027
4,patchtst_itransformer,1,0.15,1,0.27388543174000035,0.3427179645715228,1.6460566627911901,2.402943922933266,-0.14262420412756371,itransformer,1.4761688417515895,0.16988782103960065
5,patchtst_itransformer,1,0.15,1,0.27631316550000107,0.34583380774842043,1.6807751386032264,2.5010574409058877,-0.1382750360276247,itransformer,1.4761688417515895,0.2046062968516369
6,patchtst_itransformer,1,0.15,1,0.2734794120200008,0.34219698978672963,1.6375422958403785,2.39929114332282,-0.14262420412756371,itransformer,1.4761688417515895,0.161373454088789
7,patchtst_itransformer,1,0.15,1,0.2875282468599998,0.3602443547753551,1.6681800580057085,2.527869782025165,-0.1425090632978534,itransformer,1.4761688417515895,0.192011216254119
8,patchtst_itransformer,1,0.15,1,0.2729386243000005,0.34150314664488035,1.6537546693289613,2.429832513947997,-0.140545961371636,itransformer,1.4761688417515895,0.17758582757737185
9,patchtst_itransformer,1,0.15,1,0.2711205320000001,0.3391709621628569,1.632943651945852,2.378074354472828,-0.14262420412756371,itransformer,1.4761688417515895,0.15677481019426254
10,patchtst_itransformer,1,0.15,1,0.2721259659999997,0.34046060776766773,1.6398916423956802,2.3912489163098214,-0.14237773635589013,itransformer,1.4761688417515895,0.16372280064409073
11,patchtst_itransformer,1,0.15,1,0.27779592715000145,0.3477374728415097,1.683211085527884,2.5034707935858234,-0.1389021488616734,itransformer,1.4761688417515895,0.20704224377629443
12,patchtst_itransformer,1,0.15,1,0.28661025234000026,0.3590637710677107,1.6960308846746028,2.517551444119278,-0.14262420412756371,itransformer,1.4761688417515895,0.21986204292301337
13,patchtst_itransformer,1,0.15,1,0.2740670913800003,0.3429510686136261,1.6514879553129287,2.4230457151912637,-0.1415371845704344,itransformer,1.4761688417515895,0.17531911356133922
14,patchtst_itransformer,1,0.15,1,0.27165458597000036,0.3398559525294116,1.6380121678111643,2.3992393738192885,-0.1416515401664168,itransformer,1.4761688417515895,0.16184332605957485
15,patchtst_itransformer,1,0.15,1,0.2767095583999999,0.34634267547339026,1.6543748170866333,2.428358339259302,-0.14262420412756371,itransformer,1.4761688417515895,0.1782059753350438
16,patchtst_itransformer,1,0.15,1,0.2726901305499996,0.34118434490643,1.637321946310739,2.3914409930624245,-0.142668937220783,itransformer,1.4761688417515895,0.16115310455914944
17,patchtst_itransformer,1,0.15,1,0.27348634738000066,0.3422058884299355,1.6377834419581538,2.3986012309068028,-0.142668937220783,itransformer,1.4761688417515895,0.16161460020656437
18,patchtst_itransformer,1,0.15,1,0.2759500913600008,0.34536774298740247,1.6464929518137963,2.40752272471687,-0.14345357551215576,itransformer,1.4761688417515895,0.17032411006220682
19,patchtst_itransformer,1,0.15,1,0.2726456755699995,0.3411273134102957,1.6366960107560335,2.3937236377543014,-0.1425090632978534,itransformer,1.4761688417515895,0.16052716900444408
20,patchtst_itransformer,1,0.15,1,0.2750775881200007,0.3442478609458728,1.6665050253215081,2.452051564902178,-0.14039177065984998,itransformer,1.4761688417515895,0.19033618356991866
21,patchtst_itransformer,1,0.15,1,0.28661025234000026,0.3590637710677107,1.6960308846746028,2.517551444119278,-0.14262420412756371,itransformer,1.4761688417515895,0.21986204292301337
22,patchtst_itransformer,1,0.15,1,0.2746664189400003,0.34372017167134694,1.6457299473589018,2.4119179771250687,-0.1425090632978534,itransformer,1.4761688417515895,0.1695611056073123
23,patchtst_itransformer,1,0.15,1,0.26809602211000017,0.3352928346201445,1.6079367742236983,2.350883124439784,-0.14262420412756371,itransformer,1.4761688417515895,0.13176793247210883
24,patchtst_itransformer,1,0.15,1,0.27079061180999986,0.3387478299144999,1.6308278875718503,2.374362888750485,-0.142668937220783,itransformer,1.4761688417515895,0.1546590458202608
25,patchtst_itransformer,1,0.15,1,0.27065728823,0.33857684531654897,1.6298832378920391,2.3739087442249587,-0.14262420412756371,itransformer,1.4761688417515895,0.15371439614044968
26,patchtst_itransformer,1,0.15,1,0.27620633494000146,0.3456966703414339,1.6748048762584364,2.4887784182928527,-0.1389021488616734,itransformer,1.4761688417515895,0.19863603450684697
27,patchtst_itransformer,1,0.15,1,0.27186265902000106,0.34012284891988953,1.6266950728362104,2.3847484443501763,-0.14262420412756371,itransformer,1.4761688417515895,0.15052623108462093
28,patchtst_itransformer,1,0.15,1,0.274643980900001,0.34369137604201594,1.667159412950613,2.4743416776387184,-0.1389021488616734,itransformer,1.4761688417515895,0.19099057119902363
29,patchtst_itransformer,1,0.15,1,0.2737085715500003,0.3424910260835716,1.6410146804201469,2.40135275901169,-0.14262420412756371,itransformer,1.4761688417515895,0.1648458386685574
0,patchtst_itransformer,2,0.17,1,0.28400805812999974,0.35571822362068395,1.651928162539744,2.6255311092054443,-0.13548429206322898,itransformer,1.4761688417515895,0.17575932078815448
1,patchtst_itransformer,2,0.17,1,0.28400805812999974,0.35571822362068395,1.651928162539744,2.6255311092054443,-0.13548429206322898,itransformer,1.4761688417515895,0.17575932078815448
2,patchtst_itransformer,2,0.17,1,0.28400805812999974,0.35571822362068395,1.651928162539744,2.6255311092054443,-0.13548429206322898,itransformer,1.4761688417515895,0.17575932078815448
3,patchtst_itransformer,2,0.17,1,0.28400805812999974,0.35571822362068395,1.651928162539744,2.6255311092054443,-0.13548429206322898,itransformer,1.4761688417515895,0.17575932078815448
4,patchtst_itransformer,2,0.17,1,0.28400805812999974,0.35571822362068395,1.651928162539744,2.6255311092054443,-0.13548429206322898,itransformer,1.4761688417515895,0.17575932078815448
5,patchtst_itransformer,2,0.17,1,0.28400805812999974,0.35571822362068395,1.651928162539744,2.6255311092054443,-0.13548429206322898,itransformer,1.4761688417515895,0.17575932078815448
6,patchtst_itransformer,2,0.17,1,0.28400805812999974,0.35571822362068395,1.651928162539744,2.6255311092054443,-0.13548429206322898,itransformer,1.4761688417515895,0.17575932078815448
7,patchtst_itransformer,2,0.17,1,0.28400805812999974,0.35571822362068395,1.651928162539744,2.6255311092054443,-0.13548429206322898,itransformer,1.4761688417515895,0.17575932078815448
8,patchtst_itransformer,2,0.17,1,0.28400805812999974,0.35571822362068395,1.651928162539744,2.6255311092054443,-0.13548429206322898,itransformer,1.4761688417515895,0.17575932078815448
9,patchtst_itransformer,2,0.17,1,0.28400805812999974,0.35571822362068395,1.651928162539744,2.6255311092054443,-0.13548429206322898,itransformer,1.4761688417515895,0.17575932078815448
10,patchtst_itransformer,2,0.17,1,0.28400805812999974,0.35571822362068395,1.651928162539744,2.6255311092054443,-0.13548429206322898,itransformer,1.4761688417515895,0.17575932078815448
11,patchtst_itransformer,2,0.17,1,0.28400805812999974,0.35571822362068395,1.651928162539744,2.6255311092054443,-0.13548429206322898,itransformer,1.4761688417515895,0.17575932078815448
12,patchtst_itransformer,2,0.17,1,0.28400805812999974,0.35571822362068395,1.651928162539744,2.6255311092054443,-0.13548429206322898,itransformer,1.4761688417515895,0.17575932078815448
13,patchtst_itransformer,2,0.17,1,0.28400805812999974,0.35571822362068395,1.651928162539744,2.6255311092054443,-0.13548429206322898,itransformer,1.4761688417515895,0.17575932078815448
14,patchtst_itransformer,2,0.17,1,0.28400805812999974,0.35571822362068395,1.651928162539744,2.6255311092054443,-0.13548429206322898,itransformer,1.4761688417515895,0.17575932078815448
15,patchtst_itransformer,2,0.17,1,0.28400805812999974,0.35571822362068395,1.651928162539744,2.6255311092054443,-0.13548429206322898,itransformer,1.4761688417515895,0.17575932078815448
16,patchtst_itransformer,2,0.17,1,0.28400805812999974,0.35571822362068395,1.651928162539744,2.6255311092054443,-0.13548429206322898,itransformer,1.4761688417515895,0.17575932078815448
