repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,component_cumulative_return,component_sharpe,component_calmar,component_max_drawdown,stronger_component,delta_sharpe,beats_stronger_component
15,a2c_ppo,3,0.28,1,0.02671537194139928,0.02671537194139928,0.25241120906195624,0.08424558736651643,-0.3171130118088221,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,-0.3353088503764988,False
16,a2c_ppo,3,0.28,1,0.022996642824978153,0.022996642824978153,0.2394080333748585,0.07251876135200071,-0.3171130118088221,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,-0.34831202606359657,False
17,a2c_ppo,3,0.28,1,0.02671537194139928,0.02671537194139928,0.25241120906195624,0.08424558736651643,-0.3171130118088221,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,-0.3353088503764988,False
18,a2c_ppo,3,0.28,70,0.030783797711071426,0.030783797711071426,0.2611299216985483,0.09707516426235467,-0.3171130118088221,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,-0.32659013773990675,False
19,a2c_ppo,3,0.28,62,0.030783797711071426,0.030783797711071426,0.2611299216985483,0.09707516426235467,-0.3171130118088221,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,-0.32659013773990675,False
20,a2c_ppo,3,0.28,69,0.030783797711071426,0.030783797711071426,0.2611299216985483,0.09707516426235467,-0.3171130118088221,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,-0.32659013773990675,False
21,a2c_ppo,3,0.28,1,0.04214201178368038,0.04214201178368038,0.2939754447007556,0.13289272345937833,-0.3171130118088221,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,-0.29374461473769947,False
22,a2c_ppo,3,0.28,1,0.04214201178368038,0.04214201178368038,0.2939754447007556,0.13289272345937833,-0.3171130118088221,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,-0.29374461473769947,False
23,a2c_ppo,3,0.28,69,0.01578999045797036,0.01578999045797036,0.21922614088207848,0.04979294406086897,-0.3171130118088221,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,-0.3684939185563766,False
24,a2c_ppo,3,0.28,1,0.03383123538675736,0.03383123538675736,0.27169837180825696,0.10668510634042729,-0.3171130118088221,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,-0.3160216876301981,False
25,a2c_ppo,3,0.28,69,0.030783797711071426,0.030783797711071426,0.2611299216985483,0.09707516426235467,-0.3171130118088221,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,-0.32659013773990675,False
26,a2c_ppo,3,0.28,69,0.030783797711071426,0.030783797711071426,0.2611299216985483,0.09707516426235467,-0.3171130118088221,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,-0.32659013773990675,False
27,a2c_ppo,3,0.28,69,0.030783797711071426,0.030783797711071426,0.2611299216985483,0.09707516426235467,-0.3171130118088221,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,-0.32659013773990675,False
28,a2c_ppo,3,0.28,1,0.03168404082251408,0.03168404082251408,0.2660190733152671,0.09991403582523266,-0.3171130118088221,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,-0.321700986123188,False
29,a2c_ppo,3,0.28,1,0.04214201178368038,0.04214201178368038,0.2939754447007556,0.13289272345937833,-0.3171130118088221,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,-0.29374461473769947,False
0,a2c_ppo,4,0.33,1,0.17650368742253608,0.17650368742253608,0.7087068584743653,0.7576438808733398,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.12098679903591025,True
1,a2c_ppo,4,0.33,1,0.16235819264418172,0.16235819264418172,0.6664009639740842,0.6969242000709228,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07868090453562915,True
2,a2c_ppo,4,0.33,1,0.17725380097157406,0.17725380097157406,0.710895523373575,0.7608637509434097,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.12317546393511991,True
3,a2c_ppo,4,0.33,1,0.16626250226803707,0.16626250226803707,0.6783217826165552,0.7136834890055924,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.09060172317810011,True
4,a2c_ppo,4,0.33,1,0.14369251342360423,0.14369251342360423,0.6230944808510134,0.6168015813861331,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.03537442141255831,True
5,a2c_ppo,4,0.33,1,0.17852933957560113,0.17852933957560113,0.7146149477585003,0.7663390134281267,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.12689488832004525,True
6,a2c_ppo,4,0.33,1,0.17650368742253608,0.17650368742253608,0.7087068584743653,0.7576438808733398,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.12098679903591025,True
7,a2c_ppo,4,0.33,1,0.1752674828678713,0.1752674828678713,0.7051935238252675,0.7523374601972245,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.11747346438681239,True
8,a2c_ppo,4,0.33,1,0.17125110093604023,0.17125110093604023,0.6934043477244785,0.7350970997359874,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.10568428828602339,True
9,a2c_ppo,4,0.33,1,0.16654326389743557,0.16654326389743557,0.6790431814395994,0.7148886611671721,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.09132312200114434,True
10,a2c_ppo,4,0.33,1,0.16235819264418172,0.16235819264418172,0.6664009639740842,0.6969242000709228,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07868090453562915,True
11,a2c_ppo,4,0.33,1,0.1752674828678713,0.1752674828678713,0.7051935238252675,0.7523374601972245,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.11747346438681239,True
12,a2c_ppo,4,0.33,1,0.16626250226803707,0.16626250226803707,0.6783217826165552,0.7136834890055924,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.09060172317810011,True
13,a2c_ppo,4,0.33,1,0.1752674828678713,0.1752674828678713,0.7051935238252675,0.7523374601972245,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.11747346438681239,True
14,a2c_ppo,4,0.33,1,0.16626250226803707,0.16626250226803707,0.6783217826165552,0.7136834890055924,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.09060172317810011,True
15,a2c_ppo,4,0.33,1,0.16626250226803707,0.16626250226803707,0.6783217826165552,0.7136834890055924,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.09060172317810011,True
16,a2c_ppo,4,0.33,1,0.1752674828678713,0.1752674828678713,0.7051935238252675,0.7523374601972245,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.11747346438681239,True
17,a2c_ppo,4,0.33,1,0.17125110093604023,0.17125110093604023,0.6934043477244785,0.7350970997359874,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.10568428828602339,True
18,a2c_ppo,4,0.33,1,0.16626250226803707,0.16626250226803707,0.6783217826165552,0.7136834890055924,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.09060172317810011,True
19,a2c_ppo,4,0.33,1,0.17125110093604023,0.17125110093604023,0.6934043477244785,0.7350970997359874,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.10568428828602339,True
20,a2c_ppo,4,0.33,1,0.17125110093604023,0.17125110093604023,0.6934043477244785,0.7350970997359874,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.10568428828602339,True
21,a2c_ppo,4,0.33,1,0.17650368742253608,0.17650368742253608,0.7087068584743653,0.7576438808733398,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.12098679903591025,True
22,a2c_ppo,4,0.33,1,0.16626250226803707,0.16626250226803707,0.6783217826165552,0.7136834890055924,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.09060172317810011,True
23,a2c_ppo,4,0.33,1,0.1752674828678713,0.1752674828678713,0.7051935238252675,0.7523374601972245,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.11747346438681239,True
24,a2c_ppo,4,0.33,1,0.16626250226803707,0.16626250226803707,0.6783217826165552,0.7136834890055924,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.09060172317810011,True
25,a2c_ppo,4,0.33,1,0.16626250226803707,0.16626250226803707,0.6783217826165552,0.7136834890055924,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.09060172317810011,True
26,a2c_ppo,4,0.33,1,0.16235819264418172,0.16235819264418172,0.6664009639740842,0.6969242000709228,-0.2329639186408784,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07868090453562915,True
