pair,classifier_group,tau,n_backtests,cumulative_return_mean,cumulative_return_sd,cumulative_return_ci_low,cumulative_return_ci_high,sharpe_mean,sharpe_sd,sharpe_ci_low,sharpe_ci_high,calmar_mean,calmar_sd,calmar_ci_low,calmar_ci_high,max_drawdown_mean,max_drawdown_sd,max_drawdown_ci_low,max_drawdown_ci_high
a2c_ppo,1,0.01,30,0.02130739210625747,0.015054933462644523,0.015685787562821133,0.026928996649693806,0.23645894316807733,0.04128069862074651,0.22104447697342897,0.25187340936272573,0.06749921198587444,0.04769350339356356,0.04969016513522455,0.08530825883652433,-0.31569601026881944,0.00026511091457821946,-0.3157950043112445,-0.31559701622639436
a2c_ppo,1,0.02,30,0.02130739210625747,0.015054933462644523,0.015685787562821133,0.026928996649693806,0.23645894316807733,0.04128069862074651,0.22104447697342897,0.25187340936272573,0.06749921198587444,0.04769350339356356,0.04969016513522455,0.08530825883652433,-0.31569601026881944,0.00026511091457821946,-0.3157950043112445,-0.31559701622639436
a2c_ppo,1,0.03,30,0.02130739210625747,0.015054933462644523,0.015685787562821133,0.026928996649693806,0.23645894316807733,0.04128069862074651,0.22104447697342897,0.25187340936272573,0.06749921198587444,0.04769350339356356,0.04969016513522455,0.08530825883652433,-0.31569601026881944,0.00026511091457821946,-0.3157950043112445,-0.31559701622639436
a2c_ppo,1,0.04,30,0.02130739210625747,0.015054933462644523,0.015685787562821133,0.026928996649693806,0.23645894316807733,0.04128069862074651,0.22104447697342897,0.25187340936272573,0.06749921198587444,0.04769350339356356,0.04969016513522455,0.08530825883652433,-0.31569601026881944,0.00026511091457821946,-0.3157950043112445,-0.31559701622639436
a2c_ppo,1,0.05,30,0.02130739210625747,0.015054933462644523,0.015685787562821133,0.026928996649693806,0.23645894316807733,0.04128069862074651,0.22104447697342897,0.25187340936272573,0.06749921198587444,0.04769350339356356,0.04969016513522455,0.08530825883652433,-0.31569601026881944,0.00026511091457821946,-0.3157950043112445,-0.31559701622639436
a2c_ppo,1,0.06,30,0.02130739210625747,0.015054933462644523,0.015685787562821133,0.026928996649693806,0.23645894316807733,0.04128069862074651,0.22104447697342897,0.25187340936272573,0.06749921198587444,0.04769350339356356,0.04969016513522455,0.08530825883652433,-0.31569601026881944,0.00026511091457821946,-0.3157950043112445,-0.31559701622639436
a2c_ppo,1,0.07,30,0.02130739210625747,0.015054933462644523,0.015685787562821133,0.026928996649693806,0.23645894316807733,0.04128069862074651,0.22104447697342897,0.25187340936272573,0.06749921198587444,0.04769350339356356,0.04969016513522455,0.08530825883652433,-0.31569601026881944,0.00026511091457821946,-0.3157950043112445,-0.31559701622639436
a2c_ppo,1,0.08,30,0.02130739210625747,0.015054933462644523,0.015685787562821133,0.026928996649693806,0.23645894316807733,0.04128069862074651,0.22104447697342897,0.25187340936272573,0.06749921198587444,0.04769350339356356,0.04969016513522455,0.08530825883652433,-0.31569601026881944,0.00026511091457821946,-0.3157950043112445,-0.31559701622639436
a2c_ppo,1,0.09,30,0.02130739210625747,0.015054933462644523,0.015685787562821133,0.026928996649693806,0.23645894316807733,0.04128069862074651,0.22104447697342897,0.25187340936272573,0.06749921198587444,0.04769350339356356,0.04969016513522455,0.08530825883652433,-0.31569601026881944,0.00026511091457821946,-0.3157950043112445,-0.31559701622639436
a2c_ppo,1,0.1,30,0.018822589242224522,0.015070825798013634,0.013195050403233943,0.024450128081215102,0.2296286912219876,0.04142063840298195,0.2141619706538759,0.24509541179009928,0.059628333670215736,0.04774279722664045,0.0418008801997906,0.07745578714064087,-0.31569601026881944,0.00026511091457821946,-0.3157950043112445,-0.31559701622639436
