date,pair,strategy,metric,mean,sd,ci_low,ci_high,range_low,range_high
2020-05-27,a2c_ppo,a2c,max_drawdown,-0.11146885307876842,0.0,-0.11146885307876842,-0.11146885307876842,-0.11146885307876842,-0.11146885307876842
2020-05-28,a2c_ppo,a2c,max_drawdown,-0.10792447918426869,7.057516067604627e-17,-0.10792447918426872,-0.10792447918426866,-0.10792447918426862,-0.10792447918426862
2020-05-29,a2c_ppo,a2c,max_drawdown,-0.10403698310487242,0.0,-0.10403698310487242,-0.10403698310487242,-0.10403698310487242,-0.10403698310487242
2020-06-01,a2c_ppo,a2c,max_drawdown,-0.10811938222450342,7.057516067604627e-17,-0.10811938222450344,-0.10811938222450339,-0.10811938222450335,-0.10811938222450335
2020-06-02,a2c_ppo,a2c,max_drawdown,-0.10545800049946008,0.0,-0.10545800049946008,-0.10545800049946008,-0.10545800049946008,-0.10545800049946008
2020-06-03,a2c_ppo,a2c,max_drawdown,-0.09908498388359725,7.057516067604627e-17,-0.09908498388359728,-0.09908498388359722,-0.09908498388359732,-0.09908498388359732
2020-06-04,a2c_ppo,a2c,max_drawdown,-0.10328242327826546,7.057516067604627e-17,-0.10328242327826549,-0.10328242327826544,-0.10328242327826553,-0.10328242327826553
2020-06-05,a2c_ppo,a2c,max_drawdown,-0.08620548782476738,7.057516067604627e-17,-0.0862054878247674,-0.08620548782476735,-0.08620548782476745,-0.08620548782476745
2020-06-08,a2c_ppo,a2c,max_drawdown,-0.0773343163663855,7.057516067604627e-17,-0.07733431636638553,-0.07733431636638548,-0.07733431636638544,-0.07733431636638544
2020-06-09,a2c_ppo,a2c,max_drawdown,-0.08716939047313321,0.0,-0.08716939047313321,-0.08716939047313321,-0.08716939047313321,-0.08716939047313321
2020-06-10,a2c_ppo,a2c,max_drawdown,-0.08347980773663766,0.0,-0.08347980773663766,-0.08347980773663766,-0.08347980773663766,-0.08347980773663766
2020-06-11,a2c_ppo,a2c,max_drawdown,-0.13192767346291087,8.469019281125553e-17,-0.1319276734629109,-0.13192767346291084,-0.1319276734629108,-0.1319276734629108
2020-06-12,a2c_ppo,a2c,max_drawdown,-0.12371702686074881,0.0,-0.12371702686074881,-0.12371702686074881,-0.12371702686074881,-0.12371702686074881
2020-06-15,a2c_ppo,a2c,max_drawdown,-0.12159806477868473,0.0,-0.12159806477868473,-0.12159806477868473,-0.12159806477868473,-0.12159806477868473
2020-06-16,a2c_ppo,a2c,max_drawdown,-0.09956565379400133,7.057516067604627e-17,-0.09956565379400135,-0.0995656537940013,-0.0995656537940014,-0.0995656537940014
2020-06-17,a2c_ppo,a2c,max_drawdown,-0.10191441352057055,7.057516067604627e-17,-0.10191441352057058,-0.10191441352057053,-0.10191441352057062,-0.10191441352057062
2020-06-18,a2c_ppo,a2c,max_drawdown,-0.09724053234317909,0.0,-0.09724053234317909,-0.09724053234317909,-0.09724053234317909,-0.09724053234317909
2020-06-19,a2c_ppo,a2c,max_drawdown,-0.09441462481760476,0.0,-0.09441462481760476,-0.09441462481760476,-0.09441462481760476,-0.09441462481760476
2020-06-22,a2c_ppo,a2c,max_drawdown,-0.09689203353722749,7.057516067604627e-17,-0.09689203353722751,-0.09689203353722746,-0.09689203353722742,-0.09689203353722742
2020-06-23,a2c_ppo,a2c,max_drawdown,-0.09907749425640415,7.057516067604627e-17,-0.09907749425640418,-0.09907749425640412,-0.09907749425640422,-0.09907749425640422
2020-06-24,a2c_ppo,a2c,max_drawdown,-0.1163984649583725,8.469019281125553e-17,-0.11639846495837253,-0.11639846495837247,-0.11639846495837258,-0.11639846495837258
2020-06-25,a2c_ppo,a2c,max_drawdown,-0.11045700842029582,0.0,-0.11045700842029582,-0.11045700842029582,-0.11045700842029582,-0.11045700842029582
2020-06-26,a2c_ppo,a2c,max_drawdown,-0.12480532317217194,8.469019281125553e-17,-0.12480532317217197,-0.12480532317217191,-0.12480532317217186,-0.12480532317217186
2020-06-29,a2c_ppo,a2c,max_drawdown,-0.11594428768977896,8.469019281125553e-17,-0.11594428768977899,-0.11594428768977894,-0.11594428768977905,-0.11594428768977905
2020-06-30,a2c_ppo,a2c,max_drawdown,-0.10353786527989199,7.057516067604627e-17,-0.10353786527989202,-0.10353786527989196,-0.10353786527989206,-0.10353786527989206
2020-07-01,a2c_ppo,a2c,max_drawdown,-0.08822746870670221,7.057516067604627e-17,-0.08822746870670224,-0.08822746870670219,-0.08822746870670228,-0.08822746870670228
2020-07-02,a2c_ppo,a2c,max_drawdown,-0.08308261315872208,7.057516067604627e-17,-0.0830826131587221,-0.08308261315872205,-0.08308261315872201,-0.08308261315872201
2020-07-06,a2c_ppo,a2c,max_drawdown,-0.0729513265597222,5.646012854083702e-17,-0.07295132655972222,-0.07295132655972217,-0.07295132655972225,-0.07295132655972225
2020-07-07,a2c_ppo,a2c,max_drawdown,-0.08142166439513066,0.0,-0.08142166439513066,-0.08142166439513066,-0.08142166439513066,-0.08142166439513066
2020-07-08,a2c_ppo,a2c,max_drawdown,-0.07560083450638627,5.646012854083702e-17,-0.0756008345063863,-0.07560083450638624,-0.07560083450638622,-0.07560083450638622
2020-07-09,a2c_ppo,a2c,max_drawdown,-0.07997548111811566,7.057516067604627e-17,-0.07997548111811568,-0.07997548111811563,-0.07997548111811559,-0.07997548111811559
2020-07-10,a2c_ppo,a2c,max_drawdown,-0.07828445814584266,7.057516067604627e-17,-0.07828445814584269,-0.07828445814584263,-0.07828445814584273,-0.07828445814584273
2020-07-13,a2c_ppo,a2c,max_drawdown,-0.08752784395233477,7.057516067604627e-17,-0.0875278439523348,-0.08752784395233475,-0.0875278439523347,-0.0875278439523347
2020-07-14,a2c_ppo,a2c,max_drawdown,-0.07223403392222894,0.0,-0.07223403392222894,-0.07223403392222894,-0.07223403392222894,-0.07223403392222894
2020-07-15,a2c_ppo,a2c,max_drawdown,-0.06941490861473593,5.646012854083702e-17,-0.06941490861473595,-0.0694149086147359,-0.06941490861473587,-0.06941490861473587
2020-07-16,a2c_ppo,a2c,max_drawdown,-0.072846412227146,5.646012854083702e-17,-0.07284641222714602,-0.07284641222714597,-0.07284641222714605,-0.07284641222714605
2020-07-17,a2c_ppo,a2c,max_drawdown,-0.0678794538180339,5.646012854083702e-17,-0.06787945381803392,-0.06787945381803387,-0.06787945381803395,-0.06787945381803395
2020-07-20,a2c_ppo,a2c,max_drawdown,-0.05620212940948869,3.528758033802313e-17,-0.0562021294094887,-0.056202129409488676,-0.056202129409488655,-0.056202129409488655
2020-07-21,a2c_ppo,a2c,max_drawdown,-0.06156322992728236,0.0,-0.06156322992728236,-0.06156322992728236,-0.06156322992728236,-0.06156322992728236
2020-07-22,a2c_ppo,a2c,max_drawdown,-0.056806536343488645,0.0,-0.056806536343488645,-0.056806536343488645,-0.056806536343488645,-0.056806536343488645
2020-07-23,a2c_ppo,a2c,max_drawdown,-0.06770956440916548,5.646012854083702e-17,-0.0677095644091655,-0.06770956440916545,-0.06770956440916553,-0.06770956440916553
2020-07-24,a2c_ppo,a2c,max_drawdown,-0.07158605455615946,5.646012854083702e-17,-0.07158605455615949,-0.07158605455615943,-0.0715860545561594,-0.0715860545561594
2020-07-27,a2c_ppo,a2c,max_drawdown,-0.06583683405453211,0.0,-0.06583683405453211,-0.06583683405453211,-0.06583683405453211,-0.06583683405453211
2020-07-28,a2c_ppo,a2c,max_drawdown,-0.07146791105335065,5.646012854083702e-17,-0.07146791105335068,-0.07146791105335062,-0.0714679110533506,-0.0714679110533506
2020-07-29,a2c_ppo,a2c,max_drawdown,-0.0653568087764338,0.0,-0.0653568087764338,-0.0653568087764338,-0.0653568087764338,-0.0653568087764338
2020-07-30,a2c_ppo,a2c,max_drawdown,-0.06722108120349318,5.646012854083702e-17,-0.06722108120349321,-0.06722108120349315,-0.06722108120349313,-0.06722108120349313
2020-07-31,a2c_ppo,a2c,max_drawdown,-0.054657455920427735,3.528758033802313e-17,-0.05465745592042775,-0.05465745592042772,-0.0546574559204277,-0.0546574559204277
2020-08-03,a2c_ppo,a2c,max_drawdown,-0.036250323260883954,0.0,-0.036250323260883954,-0.036250323260883954,-0.036250323260883954,-0.036250323260883954
2020-08-04,a2c_ppo,a2c,max_drawdown,-0.03632880675994299,0.0,-0.03632880675994299,-0.03632880675994299,-0.03632880675994299,-0.03632880675994299
2020-08-05,a2c_ppo,a2c,max_drawdown,-0.02579496173263285,0.0,-0.02579496173263285,-0.02579496173263285,-0.02579496173263285,-0.02579496173263285
2020-08-06,a2c_ppo,a2c,max_drawdown,-0.013456805980006203,0.0,-0.013456805980006203,-0.013456805980006203,-0.013456805980006203,-0.013456805980006203
2020-08-07,a2c_ppo,a2c,max_drawdown,-0.02340734965484803,0.0,-0.02340734965484803,-0.02340734965484803,-0.02340734965484803,-0.02340734965484803
2020-08-10,a2c_ppo,a2c,max_drawdown,-0.025985044384041922,0.0,-0.025985044384041922,-0.025985044384041922,-0.025985044384041922,-0.025985044384041922
2020-08-11,a2c_ppo,a2c,max_drawdown,-0.03637586729064046,0.0,-0.03637586729064046,-0.03637586729064046,-0.03637586729064046,-0.03637586729064046
2020-08-12,a2c_ppo,a2c,max_drawdown,-0.022248001607049983,0.0,-0.022248001607049983,-0.022248001607049983,-0.022248001607049983,-0.022248001607049983
2020-08-13,a2c_ppo,a2c,max_drawdown,-0.020422706399665924,0.0,-0.020422706399665924,-0.020422706399665924,-0.020422706399665924,-0.020422706399665924
2020-08-14,a2c_ppo,a2c,max_drawdown,-0.023286387408942177,0.0,-0.023286387408942177,-0.023286387408942177,-0.023286387408942177,-0.023286387408942177
2020-08-17,a2c_ppo,a2c,max_drawdown,-0.013776822825864565,0.0,-0.013776822825864565,-0.013776822825864565,-0.013776822825864565,-0.013776822825864565
2020-08-18,a2c_ppo,a2c,max_drawdown,-0.0035118394390146745,0.0,-0.0035118394390146745,-0.0035118394390146745,-0.0035118394390146745,-0.0035118394390146745
2020-08-19,a2c_ppo,a2c,max_drawdown,-0.003881370338534307,0.0,-0.003881370338534307,-0.003881370338534307,-0.003881370338534307,-0.003881370338534307
2020-08-20,a2c_ppo,a2c,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,a2c_ppo,a2c,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-24,a2c_ppo,a2c,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-25,a2c_ppo,a2c,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-26,a2c_ppo,a2c,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-27,a2c_ppo,a2c,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,a2c_ppo,a2c,max_drawdown,-0.0054931496371006805,0.0,-0.0054931496371006805,-0.0054931496371006805,-0.0054931496371006805,-0.0054931496371006805
2020-08-31,a2c_ppo,a2c,max_drawdown,-0.004786558613290137,0.0,-0.004786558613290137,-0.004786558613290137,-0.004786558613290137,-0.004786558613290137
2020-09-01,a2c_ppo,a2c,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-02,a2c_ppo,a2c,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-03,a2c_ppo,a2c,max_drawdown,-0.038621869267049025,0.0,-0.038621869267049025,-0.038621869267049025,-0.038621869267049025,-0.038621869267049025
2020-09-04,a2c_ppo,a2c,max_drawdown,-0.0569083862556361,0.0,-0.0569083862556361,-0.0569083862556361,-0.0569083862556361,-0.0569083862556361
2020-09-08,a2c_ppo,a2c,max_drawdown,-0.08191517294281443,4.2345096405627763e-17,-0.08191517294281445,-0.08191517294281442,-0.08191517294281447,-0.08191517294281447
2020-09-09,a2c_ppo,a2c,max_drawdown,-0.05902420055876784,4.940261247323239e-17,-0.059024200558767864,-0.05902420055876782,-0.05902420055876789,-0.05902420055876789
2020-09-10,a2c_ppo,a2c,max_drawdown,-0.0728955241290255,5.646012854083702e-17,-0.07289552412902553,-0.07289552412902547,-0.07289552412902556,-0.07289552412902556
2020-09-11,a2c_ppo,a2c,max_drawdown,-0.07642469010533226,0.0,-0.07642469010533226,-0.07642469010533226,-0.07642469010533226,-0.07642469010533226
2020-09-14,a2c_ppo,a2c,max_drawdown,-0.06680736485884231,0.0,-0.06680736485884231,-0.06680736485884231,-0.06680736485884231,-0.06680736485884231
2020-09-15,a2c_ppo,a2c,max_drawdown,-0.05701216180127452,3.528758033802313e-17,-0.05701216180127453,-0.057012161801274504,-0.05701216180127455,-0.05701216180127455
2020-09-16,a2c_ppo,a2c,max_drawdown,-0.06130074141540165,0.0,-0.06130074141540165,-0.06130074141540165,-0.06130074141540165,-0.06130074141540165
2020-09-17,a2c_ppo,a2c,max_drawdown,-0.07329538919561805,1.4115032135209254e-17,-0.07329538919561805,-0.07329538919561805,-0.07329538919561807,-0.07329538919561807
2020-09-18,a2c_ppo,a2c,max_drawdown,-0.0798962169370052,1.4115032135209254e-17,-0.0798962169370052,-0.0798962169370052,-0.07989621693700522,-0.07989621693700522
2020-09-21,a2c_ppo,a2c,max_drawdown,-0.08671991775848165,0.0,-0.08671991775848165,-0.08671991775848165,-0.08671991775848165,-0.08671991775848165
2020-09-22,a2c_ppo,a2c,max_drawdown,-0.08158494665169265,4.2345096405627763e-17,-0.08158494665169266,-0.08158494665169264,-0.08158494665169269,-0.08158494665169269
2020-09-23,a2c_ppo,a2c,max_drawdown,-0.10633294828915914,7.057516067604627e-17,-0.10633294828915917,-0.10633294828915911,-0.10633294828915907,-0.10633294828915907
2020-09-24,a2c_ppo,a2c,max_drawdown,-0.10420911494390546,7.057516067604627e-17,-0.10420911494390549,-0.10420911494390543,-0.10420911494390539,-0.10420911494390539
2020-09-25,a2c_ppo,a2c,max_drawdown,-0.09079509124355756,0.0,-0.09079509124355756,-0.09079509124355756,-0.09079509124355756,-0.09079509124355756
2020-09-28,a2c_ppo,a2c,max_drawdown,-0.07749906019720786,1.4115032135209254e-17,-0.07749906019720786,-0.07749906019720786,-0.07749906019720787,-0.07749906019720787
2020-09-29,a2c_ppo,a2c,max_drawdown,-0.07876081934060646,7.057516067604627e-17,-0.07876081934060648,-0.07876081934060643,-0.07876081934060652,-0.07876081934060652
2020-09-30,a2c_ppo,a2c,max_drawdown,-0.0671368617044541,0.0,-0.0671368617044541,-0.0671368617044541,-0.0671368617044541,-0.0671368617044541
2020-10-01,a2c_ppo,a2c,max_drawdown,-0.06754858073335107,5.646012854083702e-17,-0.0675485807333511,-0.06754858073335104,-0.06754858073335102,-0.06754858073335102
2020-10-02,a2c_ppo,a2c,max_drawdown,-0.07838724789944602,7.057516067604627e-17,-0.07838724789944605,-0.078387247899446,-0.07838724789944596,-0.07838724789944596
2020-10-05,a2c_ppo,a2c,max_drawdown,-0.06575240006875505,0.0,-0.06575240006875505,-0.06575240006875505,-0.06575240006875505,-0.06575240006875505
2020-10-06,a2c_ppo,a2c,max_drawdown,-0.07747508325409669,0.0,-0.07747508325409669,-0.07747508325409669,-0.07747508325409669,-0.07747508325409669
