repeat,window,pair,classifier_group,classifier_seed,calibration_source,calibration_start,calibration_end,trade_start,trade_end
20,1,a2c_ppo,1,880598487,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
20,1,a2c_ppo,2,1091969588,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
20,1,a2c_ppo,3,1147804644,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
20,1,a2c_ppo,4,1289813681,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
20,1,a2c_ppo,5,1813451896,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
20,1,a2c_sac,1,492557641,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
20,1,a2c_sac,2,250710005,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
20,1,a2c_sac,3,638656225,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
20,1,a2c_sac,4,743637813,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
20,1,a2c_sac,5,2087386050,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
20,1,ppo_sac,1,998031824,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
20,1,ppo_sac,2,566789405,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
20,1,ppo_sac,3,1889870045,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
20,1,ppo_sac,4,1305536687,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
20,1,ppo_sac,5,96605225,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
20,2,a2c_ppo,1,834837381,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
20,2,a2c_ppo,2,1684380706,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
20,2,a2c_ppo,3,1103665145,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
20,2,a2c_ppo,4,1046877281,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
20,2,a2c_ppo,5,566702419,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
20,2,a2c_sac,1,550367556,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
20,2,a2c_sac,2,510112803,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
20,2,a2c_sac,3,693044270,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
20,2,a2c_sac,4,139989827,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
20,2,a2c_sac,5,1567553061,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
20,2,ppo_sac,1,1930572850,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
20,2,ppo_sac,2,1720244981,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
20,2,ppo_sac,3,2004816549,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
20,2,ppo_sac,4,2026711267,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
20,2,ppo_sac,5,75618113,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
20,3,a2c_ppo,1,1815431126,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
20,3,a2c_ppo,2,1805939738,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
20,3,a2c_ppo,3,1896676796,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
20,3,a2c_ppo,4,1970624602,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
20,3,a2c_ppo,5,818850014,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
20,3,a2c_sac,1,1751148235,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
20,3,a2c_sac,2,1409703266,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
20,3,a2c_sac,3,2041265068,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
