date,pair,strategy,metric,mean,sd,ci_low,ci_high,range_low,range_high
2020-04-24,a2c_ppo,a2c,max_drawdown,-0.18804957624335827,0.0,-0.18804957624335827,-0.18804957624335827,-0.18804957624335827,-0.18804957624335827
2020-04-27,a2c_ppo,a2c,max_drawdown,-0.18722696359263225,0.0,-0.18722696359263225,-0.18722696359263225,-0.18722696359263225,-0.18722696359263225
2020-04-28,a2c_ppo,a2c,max_drawdown,-0.17552544761620056,1.4115032135209253e-16,-0.17552544761620062,-0.1755254476162005,-0.1755254476162007,-0.1755254476162007
2020-04-29,a2c_ppo,a2c,max_drawdown,-0.16574342575656686,0.0,-0.16574342575656686,-0.16574342575656686,-0.16574342575656686,-0.16574342575656686
2020-04-30,a2c_ppo,a2c,max_drawdown,-0.15794897830684637,8.469019281125553e-17,-0.1579489783068464,-0.15794897830684634,-0.1579489783068463,-0.1579489783068463
2020-05-06,a2c_ppo,a2c,max_drawdown,-0.1612001272204715,0.0,-0.1612001272204715,-0.1612001272204715,-0.1612001272204715,-0.1612001272204715
2020-05-07,a2c_ppo,a2c,max_drawdown,-0.17179444032816962,1.4115032135209253e-16,-0.17179444032816968,-0.17179444032816957,-0.17179444032816948,-0.17179444032816948
2020-05-08,a2c_ppo,a2c,max_drawdown,-0.16536055240110092,0.0,-0.16536055240110092,-0.16536055240110092,-0.16536055240110092,-0.16536055240110092
2020-05-11,a2c_ppo,a2c,max_drawdown,-0.16274391354408613,0.0,-0.16274391354408613,-0.16274391354408613,-0.16274391354408613,-0.16274391354408613
2020-05-12,a2c_ppo,a2c,max_drawdown,-0.16617115638966054,1.4115032135209253e-16,-0.1661711563896606,-0.16617115638966048,-0.1661711563896604,-0.1661711563896604
2020-05-13,a2c_ppo,a2c,max_drawdown,-0.1671030298586409,0.0,-0.1671030298586409,-0.1671030298586409,-0.1671030298586409,-0.1671030298586409
2020-05-14,a2c_ppo,a2c,max_drawdown,-0.183630094975892,0.0,-0.183630094975892,-0.183630094975892,-0.183630094975892,-0.183630094975892
2020-05-15,a2c_ppo,a2c,max_drawdown,-0.19012570473312881,8.469019281125553e-17,-0.19012570473312884,-0.1901257047331288,-0.19012570473312873,-0.19012570473312873
2020-05-18,a2c_ppo,a2c,max_drawdown,-0.18628857384349293,8.469019281125553e-17,-0.18628857384349296,-0.1862885738434929,-0.18628857384349284,-0.18628857384349284
2020-05-19,a2c_ppo,a2c,max_drawdown,-0.1748268430643473,2.823006427041851e-17,-0.1748268430643473,-0.1748268430643473,-0.17482684306434726,-0.17482684306434726
2020-05-20,a2c_ppo,a2c,max_drawdown,-0.17836393676707282,8.469019281125553e-17,-0.17836393676707285,-0.1783639367670728,-0.17836393676707274,-0.17836393676707274
2020-05-21,a2c_ppo,a2c,max_drawdown,-0.17845358153663593,0.0,-0.17845358153663593,-0.17845358153663593,-0.17845358153663593,-0.17845358153663593
2020-05-22,a2c_ppo,a2c,max_drawdown,-0.2015220473461161,8.469019281125553e-17,-0.20152204734611612,-0.20152204734611606,-0.201522047346116,-0.201522047346116
2020-05-25,a2c_ppo,a2c,max_drawdown,-0.19973954137966912,1.4115032135209253e-16,-0.19973954137966918,-0.19973954137966907,-0.19973954137966898,-0.19973954137966898
2020-05-26,a2c_ppo,a2c,max_drawdown,-0.1855726419171347,8.469019281125553e-17,-0.18557264191713474,-0.18557264191713468,-0.18557264191713463,-0.18557264191713463
2020-05-27,a2c_ppo,a2c,max_drawdown,-0.1909753660738381,1.4115032135209253e-16,-0.19097536607383817,-0.19097536607383805,-0.19097536607383825,-0.19097536607383825
2020-05-28,a2c_ppo,a2c,max_drawdown,-0.1883852416034415,0.0,-0.1883852416034415,-0.1883852416034415,-0.1883852416034415,-0.1883852416034415
2020-05-29,a2c_ppo,a2c,max_drawdown,-0.1809996248408705,0.0,-0.1809996248408705,-0.1809996248408705,-0.1809996248408705,-0.1809996248408705
2020-06-01,a2c_ppo,a2c,max_drawdown,-0.16577265995380197,0.0,-0.16577265995380197,-0.16577265995380197,-0.16577265995380197,-0.16577265995380197
2020-06-02,a2c_ppo,a2c,max_drawdown,-0.16553672504301617,8.469019281125553e-17,-0.1655367250430162,-0.16553672504301614,-0.1655367250430161,-0.1655367250430161
2020-06-03,a2c_ppo,a2c,max_drawdown,-0.1563015600660921,1.4115032135209253e-16,-0.15630156006609217,-0.15630156006609205,-0.15630156006609197,-0.15630156006609197
2020-06-04,a2c_ppo,a2c,max_drawdown,-0.1647845644687106,0.0,-0.1647845644687106,-0.1647845644687106,-0.1647845644687106,-0.1647845644687106
2020-06-05,a2c_ppo,a2c,max_drawdown,-0.15070219188379316,8.469019281125553e-17,-0.1507021918837932,-0.15070219188379314,-0.15070219188379308,-0.15070219188379308
2020-06-08,a2c_ppo,a2c,max_drawdown,-0.14726889812843244,8.469019281125553e-17,-0.14726889812843247,-0.1472688981284324,-0.14726889812843236,-0.14726889812843236
2020-06-09,a2c_ppo,a2c,max_drawdown,-0.13775479144670125,8.469019281125553e-17,-0.13775479144670127,-0.13775479144670122,-0.13775479144670133,-0.13775479144670133
2020-06-10,a2c_ppo,a2c,max_drawdown,-0.1479188501637161,0.0,-0.1479188501637161,-0.1479188501637161,-0.1479188501637161,-0.1479188501637161
2020-06-11,a2c_ppo,a2c,max_drawdown,-0.15394343224659934,0.0,-0.15394343224659934,-0.15394343224659934,-0.15394343224659934,-0.15394343224659934
2020-06-12,a2c_ppo,a2c,max_drawdown,-0.1344620528091354,8.469019281125553e-17,-0.13446205280913542,-0.13446205280913537,-0.13446205280913548,-0.13446205280913548
2020-06-15,a2c_ppo,a2c,max_drawdown,-0.14290583515296884,0.0,-0.14290583515296884,-0.14290583515296884,-0.14290583515296884,-0.14290583515296884
2020-06-16,a2c_ppo,a2c,max_drawdown,-0.1221248613492252,8.469019281125553e-17,-0.12212486134922523,-0.12212486134922518,-0.12212486134922529,-0.12212486134922529
2020-06-17,a2c_ppo,a2c,max_drawdown,-0.12779285079456315,0.0,-0.12779285079456315,-0.12779285079456315,-0.12779285079456315,-0.12779285079456315
2020-06-18,a2c_ppo,a2c,max_drawdown,-0.11773855924419377,8.469019281125553e-17,-0.1177385592441938,-0.11773855924419374,-0.11773855924419385,-0.11773855924419385
2020-06-19,a2c_ppo,a2c,max_drawdown,-0.1013808393503252,7.057516067604627e-17,-0.10138083935032523,-0.10138083935032517,-0.10138083935032527,-0.10138083935032527
2020-06-22,a2c_ppo,a2c,max_drawdown,-0.11295908281675035,8.469019281125553e-17,-0.11295908281675038,-0.11295908281675032,-0.11295908281675027,-0.11295908281675027
2020-06-23,a2c_ppo,a2c,max_drawdown,-0.10754007273185891,7.057516067604627e-17,-0.10754007273185894,-0.10754007273185888,-0.10754007273185884,-0.10754007273185884
2020-06-24,a2c_ppo,a2c,max_drawdown,-0.09530022566491518,7.057516067604627e-17,-0.09530022566491521,-0.09530022566491515,-0.09530022566491525,-0.09530022566491525
2020-06-29,a2c_ppo,a2c,max_drawdown,-0.08182233386503635,0.0,-0.08182233386503635,-0.08182233386503635,-0.08182233386503635,-0.08182233386503635
2020-06-30,a2c_ppo,a2c,max_drawdown,-0.06148794656158658,4.940261247323239e-17,-0.0614879465615866,-0.06148794656158656,-0.061487946561586626,-0.061487946561586626
2020-07-01,a2c_ppo,a2c,max_drawdown,-0.027322233771506554,0.0,-0.027322233771506554,-0.027322233771506554,-0.027322233771506554,-0.027322233771506554
2020-07-02,a2c_ppo,a2c,max_drawdown,-0.012041854613566882,0.0,-0.012041854613566882,-0.012041854613566882,-0.012041854613566882,-0.012041854613566882
2020-07-03,a2c_ppo,a2c,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06,a2c_ppo,a2c,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07,a2c_ppo,a2c,max_drawdown,-0.00822748362899861,0.0,-0.00822748362899861,-0.00822748362899861,-0.00822748362899861,-0.00822748362899861
2020-07-08,a2c_ppo,a2c,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-09,a2c_ppo,a2c,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-10,a2c_ppo,a2c,max_drawdown,-0.00540850016780936,0.0,-0.00540850016780936,-0.00540850016780936,-0.00540850016780936,-0.00540850016780936
2020-07-13,a2c_ppo,a2c,max_drawdown,-0.014547268700690896,0.0,-0.014547268700690896,-0.014547268700690896,-0.014547268700690896,-0.014547268700690896
2020-07-14,a2c_ppo,a2c,max_drawdown,-0.02403450628608028,0.0,-0.02403450628608028,-0.02403450628608028,-0.02403450628608028,-0.02403450628608028
2020-07-15,a2c_ppo,a2c,max_drawdown,-0.021950368707647994,0.0,-0.021950368707647994,-0.021950368707647994,-0.021950368707647994,-0.021950368707647994
2020-07-16,a2c_ppo,a2c,max_drawdown,-0.09455065921721273,0.0,-0.09455065921721273,-0.09455065921721273,-0.09455065921721273,-0.09455065921721273
2020-07-17,a2c_ppo,a2c,max_drawdown,-0.0668608452049147,5.646012854083702e-17,-0.06686084520491473,-0.06686084520491467,-0.06686084520491475,-0.06686084520491475
2020-07-20,a2c_ppo,a2c,max_drawdown,-0.029183817234961995,0.0,-0.029183817234961995,-0.029183817234961995,-0.029183817234961995,-0.029183817234961995
2020-07-21,a2c_ppo,a2c,max_drawdown,-0.01607244849745615,0.0,-0.01607244849745615,-0.01607244849745615,-0.01607244849745615,-0.01607244849745615
2020-07-22,a2c_ppo,a2c,max_drawdown,-0.003430180626213586,0.0,-0.003430180626213586,-0.003430180626213586,-0.003430180626213586,-0.003430180626213586
2020-07-23,a2c_ppo,a2c,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,a2c_ppo,a2c,max_drawdown,-0.057767282419868726,0.0,-0.057767282419868726,-0.057767282419868726,-0.057767282419868726,-0.057767282419868726
2020-07-27,a2c_ppo,a2c,max_drawdown,-0.04750747277939169,2.1172548202813882e-17,-0.0475074727793917,-0.047507472779391685,-0.04750747277939171,-0.04750747277939171
2020-07-28,a2c_ppo,a2c,max_drawdown,-0.036295251273604216,7.057516067604627e-18,-0.036295251273604216,-0.036295251273604216,-0.03629525127360422,-0.03629525127360422
2020-07-29,a2c_ppo,a2c,max_drawdown,-0.009008002705994445,0.0,-0.009008002705994445,-0.009008002705994445,-0.009008002705994445,-0.009008002705994445
2020-07-30,a2c_ppo,a2c,max_drawdown,-0.0052201584503058784,0.0,-0.0052201584503058784,-0.0052201584503058784,-0.0052201584503058784,-0.0052201584503058784
2020-07-31,a2c_ppo,a2c,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-03,a2c_ppo,a2c,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-04,a2c_ppo,a2c,max_drawdown,-0.014091822663059306,0.0,-0.014091822663059306,-0.014091822663059306,-0.014091822663059306,-0.014091822663059306
2020-08-05,a2c_ppo,a2c,max_drawdown,-0.017836528497956805,0.0,-0.017836528497956805,-0.017836528497956805,-0.017836528497956805,-0.017836528497956805
2020-08-06,a2c_ppo,a2c,max_drawdown,-0.016492997046262836,0.0,-0.016492997046262836,-0.016492997046262836,-0.016492997046262836,-0.016492997046262836
2020-08-07,a2c_ppo,a2c,max_drawdown,-0.017878226812337306,0.0,-0.017878226812337306,-0.017878226812337306,-0.017878226812337306,-0.017878226812337306
2020-08-10,a2c_ppo,a2c,max_drawdown,-0.01668430042834379,0.0,-0.01668430042834379,-0.01668430042834379,-0.01668430042834379,-0.01668430042834379
2020-08-11,a2c_ppo,a2c,max_drawdown,-0.0171009448733781,0.0,-0.0171009448733781,-0.0171009448733781,-0.0171009448733781,-0.0171009448733781
2020-08-12,a2c_ppo,a2c,max_drawdown,-0.02654756599678676,0.0,-0.02654756599678676,-0.02654756599678676,-0.02654756599678676,-0.02654756599678676
2020-08-13,a2c_ppo,a2c,max_drawdown,-0.03157096312118757,0.0,-0.03157096312118757,-0.03157096312118757,-0.03157096312118757,-0.03157096312118757
2020-08-14,a2c_ppo,a2c,max_drawdown,-0.006188785045268097,0.0,-0.006188785045268097,-0.006188785045268097,-0.006188785045268097,-0.006188785045268097
2020-08-17,a2c_ppo,a2c,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-18,a2c_ppo,a2c,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-19,a2c_ppo,a2c,max_drawdown,-0.027821110854830078,0.0,-0.027821110854830078,-0.027821110854830078,-0.027821110854830078,-0.027821110854830078
2020-08-20,a2c_ppo,a2c,max_drawdown,-0.042902333286084504,0.0,-0.042902333286084504,-0.042902333286084504,-0.042902333286084504,-0.042902333286084504
2020-08-21,a2c_ppo,a2c,max_drawdown,-0.029492418982441926,0.0,-0.029492418982441926,-0.029492418982441926,-0.029492418982441926,-0.029492418982441926
2020-08-24,a2c_ppo,a2c,max_drawdown,-0.027702299335896075,0.0,-0.027702299335896075,-0.027702299335896075,-0.027702299335896075,-0.027702299335896075
2020-08-25,a2c_ppo,a2c,max_drawdown,-0.018025431282394866,0.0,-0.018025431282394866,-0.018025431282394866,-0.018025431282394866,-0.018025431282394866
2020-08-26,a2c_ppo,a2c,max_drawdown,-0.0328381364602085,0.0,-0.0328381364602085,-0.0328381364602085,-0.0328381364602085,-0.0328381364602085
2020-08-27,a2c_ppo,a2c,max_drawdown,-0.018335125945527553,0.0,-0.018335125945527553,-0.018335125945527553,-0.018335125945527553,-0.018335125945527553
2020-08-28,a2c_ppo,a2c,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,a2c_ppo,a2c,max_drawdown,-0.024842143066057365,0.0,-0.024842143066057365,-0.024842143066057365,-0.024842143066057365,-0.024842143066057365
2019-10-28,a2c_ppo,a2c,calmar,,,,,,
2019-10-29,a2c_ppo,a2c,calmar,,,,,,
2019-10-30,a2c_ppo,a2c,calmar,,,,,,
2019-10-31,a2c_ppo,a2c,calmar,,,,,,
2019-11-01,a2c_ppo,a2c,calmar,,,,,,
2019-11-04,a2c_ppo,a2c,calmar,,,,,,
2019-11-05,a2c_ppo,a2c,calmar,,,,,,
2019-11-06,a2c_ppo,a2c,calmar,,,,,,
2019-11-07,a2c_ppo,a2c,calmar,,,,,,
2019-11-08,a2c_ppo,a2c,calmar,,,,,,
2019-11-11,a2c_ppo,a2c,calmar,,,,,,
2019-11-12,a2c_ppo,a2c,calmar,,,,,,
2019-11-13,a2c_ppo,a2c,calmar,,,,,,
2019-11-14,a2c_ppo,a2c,calmar,,,,,,
2019-11-15,a2c_ppo,a2c,calmar,,,,,,
2019-11-18,a2c_ppo,a2c,calmar,,,,,,
2019-11-19,a2c_ppo,a2c,calmar,,,,,,
2019-11-20,a2c_ppo,a2c,calmar,,,,,,
2019-11-21,a2c_ppo,a2c,calmar,,,,,,
2019-11-22,a2c_ppo,a2c,calmar,,,,,,
2019-11-25,a2c_ppo,a2c,calmar,,,,,,
2019-11-26,a2c_ppo,a2c,calmar,,,,,,
2019-11-27,a2c_ppo,a2c,calmar,,,,,,
2019-11-28,a2c_ppo,a2c,calmar,,,,,,
2019-11-29,a2c_ppo,a2c,calmar,,,,,,
2019-12-02,a2c_ppo,a2c,calmar,,,,,,
2019-12-03,a2c_ppo,a2c,calmar,,,,,,
2019-12-04,a2c_ppo,a2c,calmar,,,,,,
2019-12-05,a2c_ppo,a2c,calmar,,,,,,
2019-12-06,a2c_ppo,a2c,calmar,,,,,,
2019-12-09,a2c_ppo,a2c,calmar,,,,,,
2019-12-10,a2c_ppo,a2c,calmar,,,,,,
2019-12-11,a2c_ppo,a2c,calmar,,,,,,
2019-12-12,a2c_ppo,a2c,calmar,,,,,,
2019-12-13,a2c_ppo,a2c,calmar,,,,,,
2019-12-16,a2c_ppo,a2c,calmar,,,,,,
2019-12-17,a2c_ppo,a2c,calmar,,,,,,
2019-12-18,a2c_ppo,a2c,calmar,,,,,,
2019-12-19,a2c_ppo,a2c,calmar,,,,,,
2019-12-20,a2c_ppo,a2c,calmar,,,,,,
2019-12-23,a2c_ppo,a2c,calmar,,,,,,
2019-12-24,a2c_ppo,a2c,calmar,,,,,,
2019-12-25,a2c_ppo,a2c,calmar,,,,,,
2019-12-26,a2c_ppo,a2c,calmar,,,,,,
2019-12-27,a2c_ppo,a2c,calmar,,,,,,
2019-12-30,a2c_ppo,a2c,calmar,,,,,,
2019-12-31,a2c_ppo,a2c,calmar,,,,,,
2020-01-02,a2c_ppo,a2c,calmar,,,,,,
2020-01-03,a2c_ppo,a2c,calmar,,,,,,
2020-01-06,a2c_ppo,a2c,calmar,,,,,,
2020-01-07,a2c_ppo,a2c,calmar,,,,,,
2020-01-08,a2c_ppo,a2c,calmar,,,,,,
2020-01-09,a2c_ppo,a2c,calmar,,,,,,
2020-01-10,a2c_ppo,a2c,calmar,,,,,,
2020-01-13,a2c_ppo,a2c,calmar,,,,,,
2020-01-14,a2c_ppo,a2c,calmar,,,,,,
2020-01-15,a2c_ppo,a2c,calmar,,,,,,
2020-01-16,a2c_ppo,a2c,calmar,,,,,,
2020-01-17,a2c_ppo,a2c,calmar,,,,,,
2020-01-20,a2c_ppo,a2c,calmar,,,,,,
2020-01-21,a2c_ppo,a2c,calmar,-2.3938871927178984,1.3550430849800884e-15,-2.393887192717899,-2.393887192717898,-2.3938871927178997,-2.3938871927178997
2020-01-22,a2c_ppo,a2c,calmar,-2.3907272558489,1.3550430849800884e-15,-2.3907272558489003,-2.3907272558488994,-2.3907272558488986,-2.3907272558488986
2020-01-23,a2c_ppo,a2c,calmar,-2.6891898077590057,2.2584051416334805e-15,-2.6891898077590066,-2.689189807759005,-2.6891898077590035,-2.6891898077590035
2020-02-03,a2c_ppo,a2c,calmar,-2.7202185569664774,9.033620566533923e-16,-2.720218556966478,-2.720218556966477,-2.7202185569664783,-2.7202185569664783
2020-02-04,a2c_ppo,a2c,calmar,-2.279519631290646,4.516810283266961e-16,-2.279519631290646,-2.279519631290646,-2.2795196312906456,-2.2795196312906456
2020-02-05,a2c_ppo,a2c,calmar,-2.091551131283603,9.033620566533923e-16,-2.0915511312836035,-2.0915511312836026,-2.091551131283604,-2.091551131283604
2020-02-06,a2c_ppo,a2c,calmar,-1.8741671930733905,1.1292025708167403e-15,-1.874167193073391,-1.87416719307339,-1.8741671930733916,-1.8741671930733916
2020-02-07,a2c_ppo,a2c,calmar,-1.8617671206966924,1.3550430849800884e-15,-1.8617671206966928,-1.861767120696692,-1.8617671206966937,-1.8617671206966937
2020-02-10,a2c_ppo,a2c,calmar,-1.8888774022127206,0.0,-1.8888774022127206,-1.8888774022127206,-1.8888774022127206,-1.8888774022127206
2020-02-11,a2c_ppo,a2c,calmar,-1.7740648487436625,6.775215424900442e-16,-1.7740648487436628,-1.7740648487436623,-1.7740648487436619,-1.7740648487436619
2020-02-12,a2c_ppo,a2c,calmar,-1.678506210672912,1.1292025708167403e-15,-1.6785062106729125,-1.6785062106729116,-1.678506210672911,-1.678506210672911
2020-02-13,a2c_ppo,a2c,calmar,-1.7332723640277004,4.516810283266961e-16,-1.7332723640277006,-1.7332723640277001,-1.7332723640277008,-1.7332723640277008
2020-02-14,a2c_ppo,a2c,calmar,-1.6967098655274673,1.1292025708167403e-15,-1.6967098655274677,-1.6967098655274668,-1.6967098655274684,-1.6967098655274684
2020-02-17,a2c_ppo,a2c,calmar,-1.514927005559826,6.775215424900442e-16,-1.5149270055598263,-1.5149270055598258,-1.5149270055598254,-1.5149270055598254
2020-02-18,a2c_ppo,a2c,calmar,-1.5934973193845543,1.1292025708167403e-15,-1.5934973193845547,-1.5934973193845539,-1.5934973193845554,-1.5934973193845554
2020-02-19,a2c_ppo,a2c,calmar,-1.5503345240083373,1.1292025708167403e-15,-1.5503345240083377,-1.5503345240083368,-1.5503345240083384,-1.5503345240083384
2020-02-20,a2c_ppo,a2c,calmar,-1.296643455394104,0.0,-1.296643455394104,-1.296643455394104,-1.296643455394104,-1.296643455394104
2020-02-21,a2c_ppo,a2c,calmar,-1.3304838714713083,4.516810283266961e-16,-1.3304838714713085,-1.330483871471308,-1.3304838714713079,-1.3304838714713079
2020-02-24,a2c_ppo,a2c,calmar,-1.549349171024098,9.033620566533923e-16,-1.5493491710240985,-1.5493491710240976,-1.549349171024099,-1.549349171024099
2020-02-25,a2c_ppo,a2c,calmar,-1.6867960346641406,1.1292025708167403e-15,-1.686796034664141,-1.6867960346641402,-1.6867960346641395,-1.6867960346641395
2020-02-26,a2c_ppo,a2c,calmar,-1.7202410256278848,9.033620566533923e-16,-1.7202410256278853,-1.7202410256278844,-1.720241025627884,-1.720241025627884
2020-02-27,a2c_ppo,a2c,calmar,-1.6806001326989537,9.033620566533923e-16,-1.6806001326989541,-1.6806001326989533,-1.6806001326989528,-1.6806001326989528
2020-02-28,a2c_ppo,a2c,calmar,-2.0704003451924695,1.8067241133067846e-15,-2.0704003451924704,-2.0704003451924686,-2.0704003451924713,-2.0704003451924713
2020-03-02,a2c_ppo,a2c,calmar,-1.6483201226088722,6.775215424900442e-16,-1.6483201226088724,-1.648320122608872,-1.6483201226088715,-1.6483201226088715
2020-03-03,a2c_ppo,a2c,calmar,-1.6653408680387616,0.0,-1.6653408680387616,-1.6653408680387616,-1.6653408680387616,-1.6653408680387616
2020-03-04,a2c_ppo,a2c,calmar,-1.4208625718577885,9.033620566533923e-16,-1.420862571857789,-1.420862571857788,-1.4208625718577876,-1.4208625718577876
2020-03-05,a2c_ppo,a2c,calmar,-1.0685465610137113,6.775215424900442e-16,-1.0685465610137115,-1.068546561013711,-1.0685465610137106,-1.0685465610137106
2020-03-06,a2c_ppo,a2c,calmar,-1.3557523166076557,9.033620566533923e-16,-1.3557523166076562,-1.3557523166076553,-1.3557523166076548,-1.3557523166076548
2020-03-09,a2c_ppo,a2c,calmar,-1.7711241979080297,0.0,-1.7711241979080297,-1.7711241979080297,-1.7711241979080297,-1.7711241979080297
2020-03-10,a2c_ppo,a2c,calmar,-1.562860399682932,9.033620566533923e-16,-1.5628603996829324,-1.5628603996829316,-1.5628603996829311,-1.5628603996829311
2020-03-11,a2c_ppo,a2c,calmar,-1.733610715449884,1.1292025708167403e-15,-1.7336107154498845,-1.7336107154498837,-1.733610715449883,-1.733610715449883
2020-03-12,a2c_ppo,a2c,calmar,-1.9011453341050333,6.775215424900442e-16,-1.9011453341050335,-1.901145334105033,-1.901145334105034,-1.901145334105034
2020-03-13,a2c_ppo,a2c,calmar,-2.0296054780486164,1.3550430849800884e-15,-2.029605478048617,-2.029605478048616,-2.0296054780486177,-2.0296054780486177
2020-03-16,a2c_ppo,a2c,calmar,-2.025130973091152,9.033620566533923e-16,-2.0251309730911524,-2.0251309730911515,-2.025130973091153,-2.025130973091153
2020-03-17,a2c_ppo,a2c,calmar,-2.007777179294392,9.033620566533923e-16,-2.0077771792943926,-2.0077771792943917,-2.0077771792943913,-2.0077771792943913
2020-03-18,a2c_ppo,a2c,calmar,-1.9868409836146912,0.0,-1.9868409836146912,-1.9868409836146912,-1.9868409836146912,-1.9868409836146912
2020-03-19,a2c_ppo,a2c,calmar,-1.9573512195527647,1.1292025708167403e-15,-1.9573512195527651,-1.9573512195527643,-1.9573512195527658,-1.9573512195527658
2020-03-20,a2c_ppo,a2c,calmar,-1.8141332057233883,6.775215424900442e-16,-1.8141332057233885,-1.814133205723388,-1.814133205723389,-1.814133205723389
2020-03-23,a2c_ppo,a2c,calmar,-1.9212517067771917,1.3550430849800884e-15,-1.9212517067771921,-1.9212517067771913,-1.921251706777193,-1.921251706777193
2020-03-24,a2c_ppo,a2c,calmar,-1.703931666029712,9.033620566533923e-16,-1.7039316660297124,-1.7039316660297115,-1.7039316660297128,-1.7039316660297128
2020-03-25,a2c_ppo,a2c,calmar,-1.5047252888524694,0.0,-1.5047252888524694,-1.5047252888524694,-1.5047252888524694,-1.5047252888524694
2020-03-26,a2c_ppo,a2c,calmar,-1.5347994684747615,9.033620566533923e-16,-1.534799468474762,-1.534799468474761,-1.5347994684747623,-1.5347994684747623
2020-03-27,a2c_ppo,a2c,calmar,-1.5487812813315078,6.775215424900442e-16,-1.548781281331508,-1.5487812813315076,-1.5487812813315085,-1.5487812813315085
2020-03-30,a2c_ppo,a2c,calmar,-1.5956319297898365,9.033620566533923e-16,-1.595631929789837,-1.595631929789836,-1.5956319297898356,-1.5956319297898356
2020-03-31,a2c_ppo,a2c,calmar,-1.5985709718796384,0.0,-1.5985709718796384,-1.5985709718796384,-1.5985709718796384,-1.5985709718796384
2020-04-01,a2c_ppo,a2c,calmar,-1.5786688122367967,1.1292025708167403e-15,-1.5786688122367971,-1.5786688122367962,-1.5786688122367956,-1.5786688122367956
2020-04-02,a2c_ppo,a2c,calmar,-1.5130046494071532,4.516810283266961e-16,-1.5130046494071534,-1.513004649407153,-1.5130046494071536,-1.5130046494071536
2020-04-03,a2c_ppo,a2c,calmar,-1.517257957987712,9.033620566533923e-16,-1.5172579579877123,-1.5172579579877115,-1.5172579579877128,-1.5172579579877128
2020-04-07,a2c_ppo,a2c,calmar,-1.4262461501332213,6.775215424900442e-16,-1.4262461501332215,-1.426246150133221,-1.4262461501332206,-1.4262461501332206
2020-04-08,a2c_ppo,a2c,calmar,-1.449353156173246,1.1292025708167403e-15,-1.4493531561732464,-1.4493531561732456,-1.4493531561732471,-1.4493531561732471
2020-04-09,a2c_ppo,a2c,calmar,-1.4005024362463276,0.0,-1.4005024362463276,-1.4005024362463276,-1.4005024362463276,-1.4005024362463276
2020-04-10,a2c_ppo,a2c,calmar,-1.3671804198069133,1.1292025708167403e-15,-1.3671804198069137,-1.3671804198069128,-1.3671804198069122,-1.3671804198069122
2020-04-13,a2c_ppo,a2c,calmar,-1.3769540834562215,2.2584051416334807e-16,-1.3769540834562215,-1.3769540834562215,-1.3769540834562217,-1.3769540834562217
2020-04-14,a2c_ppo,a2c,calmar,-1.2910198545311073,6.775215424900442e-16,-1.2910198545311076,-1.2910198545311071,-1.2910198545311067,-1.2910198545311067
2020-04-15,a2c_ppo,a2c,calmar,-1.3348772316933077,4.516810283266961e-16,-1.334877231693308,-1.3348772316933075,-1.3348772316933082,-1.3348772316933082
2020-04-16,a2c_ppo,a2c,calmar,-1.3434411237910744,6.775215424900442e-16,-1.3434411237910746,-1.3434411237910742,-1.343441123791075,-1.343441123791075
2020-04-17,a2c_ppo,a2c,calmar,-1.1844225975847202,9.033620566533923e-16,-1.1844225975847207,-1.1844225975847198,-1.1844225975847193,-1.1844225975847193
2020-04-20,a2c_ppo,a2c,calmar,-1.1372210059532362,4.516810283266961e-16,-1.1372210059532364,-1.137221005953236,-1.1372210059532357,-1.1372210059532357
2020-04-21,a2c_ppo,a2c,calmar,-1.203083405192184,2.2584051416334807e-16,-1.203083405192184,-1.203083405192184,-1.2030834051921837,-1.2030834051921837
2020-04-22,a2c_ppo,a2c,calmar,-1.186383676671604,9.033620566533923e-16,-1.1863836766716045,-1.1863836766716036,-1.186383676671605,-1.186383676671605
2020-04-23,a2c_ppo,a2c,calmar,-1.1148884175530152,0.0,-1.1148884175530152,-1.1148884175530152,-1.1148884175530152,-1.1148884175530152
2020-04-24,a2c_ppo,a2c,calmar,-1.17239914529516,9.033620566533923e-16,-1.1723991452951605,-1.1723991452951597,-1.172399145295161,-1.172399145295161
2020-04-27,a2c_ppo,a2c,calmar,-1.1589070094766505,6.775215424900442e-16,-1.1589070094766507,-1.1589070094766503,-1.1589070094766512,-1.1589070094766512
2020-04-28,a2c_ppo,a2c,calmar,-1.0721757200717656,4.516810283266961e-16,-1.0721757200717659,-1.0721757200717654,-1.072175720071766,-1.072175720071766
2020-04-29,a2c_ppo,a2c,calmar,-0.9983700166212665,4.516810283266961e-16,-0.9983700166212667,-0.9983700166212662,-0.9983700166212669,-0.9983700166212669
