repeat,window,pair,classifier_group,classifier,in_sample_balanced_accuracy,in_sample_brier
0,1,arima_xgboost,1,svm_rbf,0.9435483870967742,0.048065789460875946
0,1,arima_xgboost,1,svm_linear,0.9274193548387096,0.04812845386134559
0,1,arima_xgboost,1,svm_poly,0.9274193548387096,0.09831859961423328
0,1,arima_xgboost,1,svm_sigmoid,0.7903225806451613,0.16418536468613504
0,1,arima_xgboost,2,logistic_l1,0.9274193548387096,0.048427024057436305
0,1,arima_xgboost,2,logistic_l2,0.9274193548387096,0.04906369254937513
0,1,arima_xgboost,2,logistic_elasticnet,0.9274193548387096,0.04872622569606637
0,1,arima_xgboost,3,decision_tree_gini,0.9919354838709677,0.004032258064516129
0,1,arima_xgboost,3,decision_tree_entropy,0.9919354838709677,0.004032258064516129
0,1,arima_xgboost,4,svm_rbf,0.9435483870967742,0.051527104749557004
0,1,arima_xgboost,4,svm_linear,0.9274193548387096,0.05049818752171199
0,1,arima_xgboost,4,svm_poly,0.9274193548387096,0.10150442876985448
0,1,arima_xgboost,4,svm_sigmoid,0.7903225806451613,0.16608826317336503
0,1,arima_xgboost,4,logistic_l1,0.9274193548387096,0.048427837013353535
0,1,arima_xgboost,4,logistic_l2,0.9274193548387096,0.04906312062231964
0,1,arima_xgboost,4,logistic_elasticnet,0.9274193548387096,0.048726274331445746
0,1,arima_xgboost,5,svm_rbf,0.9435483870967742,0.05073593868264669
0,1,arima_xgboost,5,svm_linear,0.9274193548387096,0.049486686380767954
0,1,arima_xgboost,5,svm_poly,0.9274193548387096,0.1034345968273205
0,1,arima_xgboost,5,svm_sigmoid,0.7903225806451613,0.16085756326139575
0,1,arima_xgboost,5,logistic_l1,0.9274193548387096,0.048428193413135964
0,1,arima_xgboost,5,logistic_l2,0.9274193548387096,0.04906292648606194
0,1,arima_xgboost,5,logistic_elasticnet,0.9274193548387096,0.04872627000956699
0,1,arima_xgboost,5,decision_tree_gini,0.9919354838709677,0.004032258064516129
0,1,arima_xgboost,5,decision_tree_entropy,0.9919354838709677,0.004032258064516129
0,1,arima_lstm,1,svm_rbf,0.9919354838709677,0.01106321437174696
0,1,arima_lstm,1,svm_linear,0.9919354838709677,0.011125570843822074
0,1,arima_lstm,1,svm_poly,0.9838709677419355,0.031498326294970146
0,1,arima_lstm,1,svm_sigmoid,0.8709677419354839,0.10272983553737228
0,1,arima_lstm,2,logistic_l1,0.9919354838709677,0.01049948251841549
0,1,arima_lstm,2,logistic_l2,0.9919354838709677,0.016550376160285526
0,1,arima_lstm,2,logistic_elasticnet,0.9919354838709677,0.01462969813627263
0,1,arima_lstm,3,decision_tree_gini,0.9919354838709677,0.004032258064516129
0,1,arima_lstm,3,decision_tree_entropy,0.9919354838709677,0.004032258064516129
0,1,arima_lstm,4,svm_rbf,0.9919354838709677,0.010863163197218886
0,1,arima_lstm,4,svm_linear,0.9919354838709677,0.01094967948835354
0,1,arima_lstm,4,svm_poly,0.9838709677419355,0.022497529167070537
0,1,arima_lstm,4,svm_sigmoid,0.8709677419354839,0.10758923693635346
