pair,strategy,cumulative_return,annualized_return,sharpe,calmar,max_drawdown
arima_lstm,simple_holding_average,0.5751184273399996,0.7480380253241454,1.702461091758215,3.5221046993753418,-0.21238381285394858
arima_xgboost,simple_holding_average,0.5130330496199995,0.6637265740888976,1.6435635639898005,3.203726065872805,-0.2071733227004462
xgboost_lstm,simple_holding_average,0.5561421998800002,0.7221861440455144,1.718489744623361,3.383755751636464,-0.21342738573735653
