repeat,window,pair,classifier_group,classifier_seed,calibration_source,calibration_start,calibration_end,trade_start,trade_end
18,1,a2c_ppo,1,313435831,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
18,1,a2c_ppo,2,1226200833,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
18,1,a2c_ppo,3,1313459619,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
18,1,a2c_ppo,4,1281881675,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
18,1,a2c_ppo,5,2002712093,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
18,1,a2c_sac,1,1230440611,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
18,1,a2c_sac,2,1254344736,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
18,1,a2c_sac,3,409103668,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
18,1,a2c_sac,4,635151609,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
18,1,a2c_sac,5,1565813569,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
18,1,ppo_sac,1,465994347,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
18,1,ppo_sac,2,775176982,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
18,1,ppo_sac,3,366046475,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
18,1,ppo_sac,4,656609976,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
18,1,ppo_sac,5,1611533034,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
18,2,a2c_ppo,1,871017381,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
18,2,a2c_ppo,2,756363763,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
18,2,a2c_ppo,3,1420588289,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
18,2,a2c_ppo,4,2069433124,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
18,2,a2c_ppo,5,1366957852,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
18,2,a2c_sac,1,475509389,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
18,2,a2c_sac,2,259614535,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
18,2,a2c_sac,3,727322377,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
18,2,a2c_sac,4,496433266,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
18,2,a2c_sac,5,1065968096,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
18,2,ppo_sac,1,58811493,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
18,2,ppo_sac,2,1529365337,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
