period,pair,repeat,classifier_group,window,block_id,trade_start,trade_end,feedback_end,fallback_model,status,selected_tau,threshold_quantile,raw_threshold,history_blocks,history_days,informative_days,cdf_days,low_mode_advantage,high_mode_advantage,policy_advantage_mean,policy_advantage_lcb,fit_start_date,fit_end_date,history_blocks_before,history_days_before,history_end_before,history_blocks_after,history_days_after,history_end_after,block_decision_days,block_informative_days,outcomes_added_only_after_block
2020,a2c_sac,14,4,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,5,310,310.0,252.0,0.0002289624286963,-0.0001648555819094,-4.174887997650513e-05,-0.0001184874772417,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,14,4,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,6,372,372.0,252.0,0.0002236726773444,-0.0001648555819094,-8.90338223552776e-05,-0.0002012213252568,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_sac,14,4,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,7,434,434.0,252.0,0.0002074421236615,-0.0001648555819094,-7.631470487595223e-05,-0.00017103032209,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,15,2,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,15,2,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_sac,15,2,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,15,2,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,15,2,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,248.0,248.0,0.0002236726773444,8.994743561813503e-05,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_sac,15,2,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,5,310,310.0,252.0,0.0002236726773444,-0.0003747408980025,-3.766254497138393e-05,-0.0001303101546123,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,15,2,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,6,372,372.0,252.0,0.0002236726773444,-0.0003747408980025,-8.562854318434328e-05,-0.0002058553774579,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_sac,15,2,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,7,434,434.0,252.0,0.0002062445015382,-0.0003747408980025,-7.339589415800852e-05,-0.0001742240850635,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,14,5,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,14,5,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_sac,14,5,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,14,5,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,14,5,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,248.0,248.0,0.0002236726773444,0.0001014317763357,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,55,True
2020,a2c_sac,14,5,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,fallback_insufficient_crossover_support,,0.915,,5,310,303.0,252.0,0.0002322178537121,-0.0004096898247644,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,14,5,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_insufficient_crossover_support,,0.915,,6,372,365.0,252.0,0.0002236726773444,-0.0004096898247644,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_sac,14,5,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_insufficient_crossover_support,,0.915,,7,434,427.0,252.0,0.000208134544925,-0.0004096898247644,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,16,1,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,16,1,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_sac,16,1,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,16,1,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,16,1,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,248.0,248.0,0.0003284829064933,0.0001014317763357,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_sac,16,1,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,5,310,310.0,252.0,0.0003284829064933,-0.00012845133521,-3.5383329179185615e-05,-0.000117290419122,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,16,1,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,6,372,372.0,252.0,0.0002982962140596,-0.00012845133521,-8.372919669084467e-05,-0.0001998600566389,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_sac,16,1,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,7,434,434.0,252.0,0.0002665299041616,-0.00012845133521,-0.0001093091228602,-0.0002162154496391,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,16,3,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,0,True
2019,a2c_sac,16,3,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,3,True
2019,a2c_sac,16,3,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,0,True
2019,a2c_sac,16,3,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,16,3,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_insufficient_crossover_support,,0.445,,4,248,65.0,248.0,0.000339861888316,-0.0012809407103995,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,0,True
2020,a2c_sac,16,3,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,fallback_insufficient_crossover_support,,0.435,,5,310,65.0,252.0,0.000339861888316,-0.0012809407103995,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,0,True
2020,a2c_sac,16,3,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_insufficient_crossover_support,,0.255,,6,372,65.0,252.0,0.000339861888316,-0.0012809407103995,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,0,True
2020,a2c_sac,16,3,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_insufficient_crossover_support,,0.205,,7,434,65.0,252.0,0.000339861888316,-0.0012809407103995,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,15,4,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,15,4,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_sac,15,4,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,15,4,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,15,4,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,248.0,248.0,0.0002703800383756,0.0001014317763357,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_sac,15,4,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,5,310,310.0,252.0,0.0002703800383756,-0.0003548920275192,-2.68938697212296e-05,-0.0001059114194766,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,15,4,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,6,372,372.0,252.0,0.000257727633893,-0.0003548920275192,-7.665464714254799e-05,-0.0001940132883384,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_sac,15,4,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,7,434,434.0,252.0,0.0002369124213529,-0.0003548920275192,-6.570398326504114e-05,-0.0001636910115279,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,15,5,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,15,5,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,20,True
2019,a2c_sac,15,5,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,15,5,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,15,5,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,206.0,248.0,0.0002579943219294,0.0001025319427875,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,17,True
2020,a2c_sac,15,5,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,fallback_insufficient_crossover_support,,0.915,,5,310,223.0,252.0,0.0002579943219294,-0.0006816132931342,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,15,5,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_nonpositive_policy_lcb,,0.615,0.2401494101034024,6,372,285.0,252.0,0.0002337850892128,-0.0006816132931342,-5.353413930075936e-05,-0.0001054322655639,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,59,True
2020,a2c_sac,15,5,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_insufficient_crossover_support,,0.915,,7,434,344.0,252.0,0.0001558617927523,-0.0006816132931342,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,16,2,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,16,2,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_sac,16,2,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,16,2,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,16,2,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,248.0,248.0,0.0002236726773444,9.18311292218365e-05,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_sac,16,2,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,5,310,310.0,252.0,0.0002236726773444,-0.0001796508239143,-4.734827085078678e-05,-0.0001360550225337,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,16,2,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,6,372,372.0,252.0,0.0002236726773444,-0.0001796508239143,-9.369998141717895e-05,-0.0002095040640142,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_sac,16,2,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,7,434,434.0,252.0,0.00020644093886,-0.0001796508239143,-8.031426978615341e-05,-0.0001782145064484,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,17,1,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,17,1,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_sac,17,1,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,17,1,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,17,1,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,248.0,248.0,0.0003163357925823,0.0001014317763357,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_sac,17,1,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,5,310,310.0,252.0,0.0003163357925823,-0.00012845133521,-3.5900746719684755e-05,-0.0001173260813665,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,17,1,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,6,372,372.0,252.0,0.0002922226571041,-0.00012845133521,-8.416037797459396e-05,-0.0001999432901469,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_sac,17,1,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,7,434,434.0,252.0,0.0002663785384965,-0.00012845133521,-7.213746683536625e-05,-0.0001693508934915,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,17,3,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,0,True
2019,a2c_sac,17,3,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,4,True
2019,a2c_sac,17,3,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,59,True
2019,a2c_sac,17,3,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,57,True
2020,a2c_sac,17,3,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_insufficient_crossover_support,,0.225,,4,248,120.0,248.0,0.0004223728434902,-0.000296553948653,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,0,True
2020,a2c_sac,17,3,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,fallback_insufficient_crossover_support,,0.215,,5,310,120.0,252.0,0.0004223728434902,-0.000296553948653,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,2,True
2020,a2c_sac,17,3,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_insufficient_crossover_support,,0.035,,6,372,122.0,252.0,0.0004223728434902,-0.0002726602288133,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,0,True
2020,a2c_sac,17,3,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_insufficient_crossover_support,,0.045,,7,434,122.0,252.0,0.000141882381578,-0.0002538098466706,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,16,4,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,16,4,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_sac,16,4,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,16,4,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,16,4,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,248.0,248.0,0.0002236726773444,0.0001014317763357,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_sac,16,4,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,5,310,310.0,252.0,0.0002283107871006,-0.0003346573117847,-3.239713551733665e-05,-0.0001089998016932,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,16,4,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,6,372,372.0,252.0,0.0002236726773444,-0.0003346573117847,-8.12407019726372e-05,-0.0001960535335136,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_sac,16,4,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,7,434,434.0,252.0,0.000207393195935,-0.0003346573117847,-6.963488740511761e-05,-0.0001658879274401,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,17,2,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,17,2,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_sac,17,2,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,17,2,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,17,2,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,248.0,248.0,0.0002236726773444,9.18311292218365e-05,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_sac,17,2,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,5,310,310.0,252.0,0.0002236726773444,-0.0002160550706137,-4.611803089678599e-05,-0.0001346801387454,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,17,2,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,6,372,372.0,252.0,0.0002236726773444,-0.0002160550706137,-9.267478145551164e-05,-0.0002087465876656,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_sac,17,2,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,7,434,434.0,252.0,0.00020644093886,-0.0002160550706137,-7.943552696186713e-05,-0.000177471069846,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,16,5,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,16,5,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,17,True
2019,a2c_sac,16,5,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,16,5,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,16,5,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,203.0,248.0,0.0005324613456569,0.0001025319427875,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,16,True
2020,a2c_sac,16,5,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,fallback_insufficient_crossover_support,,0.915,,5,310,219.0,252.0,0.0005324613456569,-0.0006816132931342,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,16,5,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_nonpositive_policy_lcb,,0.605,0.2401494101034024,6,372,281.0,252.0,0.0005324613456569,-0.0006816132931342,-4.839704886054071e-05,-0.0001003416152789,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,24,True
2020,a2c_sac,16,5,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_nonpositive_policy_lcb,,0.905,0.3630579245044755,7,434,305.0,252.0,0.0003519042849565,-0.0006816132931342,-7.753565614536402e-05,-0.0001703564963751,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_sac,18,1,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,sac,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_sac,18,1,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_sac,18,1,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,sac,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_sac,18,1,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_sac,18,1,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_no_mode_crossover,,,,4,248,248.0,248.0,0.0002236726773444,9.971999331651662e-05,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_sac,18,1,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,5,310,310.0,252.0,0.0002289095719556,-0.00012845133521,-4.301394902581282e-05,-0.0001219780642861,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_sac,18,1,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_nonpositive_policy_lcb,,0.915,0.3730294764106047,6,372,372.0,252.0,0.0002236726773444,-0.00012845133521,-9.008804656303402e-05,-0.0002028339835064,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
