repeat,window,pair,classifier_group,classifier_seed,calibration_source,calibration_start,calibration_end,trade_start,trade_end
2,1,a2c_ppo,1,2100614997,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
2,1,a2c_ppo,2,1974263940,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
2,1,a2c_ppo,3,447554000,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
2,1,a2c_ppo,4,1947060451,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
2,1,a2c_ppo,5,1962459753,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
2,1,a2c_sac,1,1038530019,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
2,1,a2c_sac,2,1560652760,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
2,1,a2c_sac,3,1059626508,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
2,1,a2c_sac,4,594619443,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
2,1,a2c_sac,5,1588407451,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
2,1,ppo_sac,1,1097157437,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
2,1,ppo_sac,2,1687260395,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
2,1,ppo_sac,3,545936347,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
2,1,ppo_sac,4,254583108,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
2,1,ppo_sac,5,333239206,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
2,2,a2c_ppo,1,329219199,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
2,2,a2c_ppo,2,997020556,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
2,2,a2c_ppo,3,878515737,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
2,2,a2c_ppo,4,528793264,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
2,2,a2c_ppo,5,1572684941,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
2,2,a2c_sac,1,1752145299,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
2,2,a2c_sac,2,789401175,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
2,2,a2c_sac,3,324541271,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
2,2,a2c_sac,4,2048344552,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
2,2,a2c_sac,5,1053275227,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
2,2,ppo_sac,1,111397073,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
2,2,ppo_sac,2,2064673067,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
2,2,ppo_sac,3,1079173999,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
2,2,ppo_sac,4,940817972,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
2,2,ppo_sac,5,540352370,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
2,3,a2c_ppo,1,693973492,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
2,3,a2c_ppo,2,759839607,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
2,3,a2c_ppo,3,1534079432,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
2,3,a2c_ppo,4,1299491604,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
2,3,a2c_ppo,5,1398853232,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
2,3,a2c_sac,1,878801624,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
2,3,a2c_sac,2,2098946611,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
