repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,stronger_model,stronger_sharpe,delta_sharpe
0,arima_lstm,5,0.21,1,0.17564980546000108,0.21774343598481471,1.1061324458666446,1.3944400485629946,-0.15615116347899272,lstm,1.1265512944940834,-0.020418848627438813
1,arima_lstm,5,0.21,1,0.17564980546000108,0.21774343598481471,1.1061324458666446,1.3944400485629946,-0.15615116347899272,lstm,1.1265512944940834,-0.020418848627438813
2,arima_lstm,5,0.21,1,0.17128879761000126,0.21224651401835049,1.0822959563369376,1.359237480461709,-0.15615116347899272,lstm,1.1265512944940834,-0.044255338157145774
3,arima_lstm,5,0.21,1,0.17013312374000167,0.210790566057814,1.075036994016331,1.3400977668552072,-0.15729491628993153,lstm,1.1265512944940834,-0.05151430047775252
4,arima_lstm,5,0.21,1,0.17631468158000074,0.2185818826529009,1.1102070635509427,1.39980950370765,-0.15615116347899272,lstm,1.1265512944940834,-0.016344230943140747
5,arima_lstm,5,0.21,1,0.17128879761000126,0.21224651401835049,1.0822959563369376,1.359237480461709,-0.15615116347899272,lstm,1.1265512944940834,-0.044255338157145774
6,arima_lstm,5,0.21,1,0.17001556890000113,0.21064248492689197,1.0746390962327614,1.3472993619078957,-0.15634423267936792,lstm,1.1265512944940834,-0.051912198261321985
7,arima_lstm,5,0.21,1,0.17564980546000108,0.21774343598481471,1.1061324458666446,1.3944400485629946,-0.15615116347899272,lstm,1.1265512944940834,-0.020418848627438813
8,arima_lstm,5,0.21,1,0.17631468158000074,0.2185818826529009,1.1102070635509427,1.39980950370765,-0.15615116347899272,lstm,1.1265512944940834,-0.016344230943140747
9,arima_lstm,5,0.21,1,0.17631468158000074,0.2185818826529009,1.1102070635509427,1.39980950370765,-0.15615116347899272,lstm,1.1265512944940834,-0.016344230943140747
10,arima_lstm,5,0.21,1,0.17010883302000113,0.2107599673308509,1.0751559354433973,1.3481728867047857,-0.15633007413907574,lstm,1.1265512944940834,-0.05139535905068615
11,arima_lstm,5,0.21,1,0.17128879761000126,0.21224651401835049,1.0822959563369376,1.359237480461709,-0.15615116347899272,lstm,1.1265512944940834,-0.044255338157145774
12,arima_lstm,5,0.21,1,0.17032259319000098,0.21102924317743232,1.0767840198083702,1.3514420160296945,-0.15615116347899272,lstm,1.1265512944940834,-0.04976727468571318
13,arima_lstm,5,0.21,1,0.17195367373000114,0.2130842837702991,1.0863661972120913,1.36460260060096,-0.15615116347899272,lstm,1.1265512944940834,-0.040185097281992155
14,arima_lstm,5,0.21,1,0.17048028142000127,0.2112278914876189,1.077466942182994,1.3516534042171324,-0.1562737095386968,lstm,1.1265512944940834,-0.04908435231108932
15,arima_lstm,5,0.21,1,0.17013312374000167,0.210790566057814,1.075036994016331,1.3400977668552072,-0.15729491628993153,lstm,1.1265512944940834,-0.05151430047775252
16,arima_lstm,5,0.21,1,0.17195367373000114,0.2130842837702991,1.0863661972120913,1.36460260060096,-0.15615116347899272,lstm,1.1265512944940834,-0.040185097281992155
17,arima_lstm,5,0.21,1,0.17564980546000108,0.21774343598481471,1.1061324458666446,1.3944400485629946,-0.15615116347899272,lstm,1.1265512944940834,-0.020418848627438813
18,arima_lstm,5,0.21,1,0.17128879761000126,0.21224651401835049,1.0822959563369376,1.359237480461709,-0.15615116347899272,lstm,1.1265512944940834,-0.044255338157145774
19,arima_lstm,5,0.21,1,0.17128879761000126,0.21224651401835049,1.0822959563369376,1.359237480461709,-0.15615116347899272,lstm,1.1265512944940834,-0.044255338157145774
20,arima_lstm,5,0.21,1,0.17128879761000126,0.21224651401835049,1.0822959563369376,1.359237480461709,-0.15615116347899272,lstm,1.1265512944940834,-0.044255338157145774
21,arima_lstm,5,0.21,1,0.17631468158000074,0.2185818826529009,1.1102070635509427,1.39980950370765,-0.15615116347899272,lstm,1.1265512944940834,-0.016344230943140747
22,arima_lstm,5,0.21,1,0.17631468158000074,0.2185818826529009,1.1102070635509427,1.39980950370765,-0.15615116347899272,lstm,1.1265512944940834,-0.016344230943140747
23,arima_lstm,5,0.21,1,0.17534847716000068,0.21736347777091902,1.1046984249249767,1.3920067768189335,-0.15615116347899272,lstm,1.1265512944940834,-0.021852869569106703
24,arima_lstm,5,0.21,1,0.17128879761000126,0.21224651401835049,1.0822959563369376,1.359237480461709,-0.15615116347899272,lstm,1.1265512944940834,-0.044255338157145774
25,arima_lstm,5,0.21,1,0.17032259319000098,0.21102924317743232,1.0767840198083702,1.3514420160296945,-0.15615116347899272,lstm,1.1265512944940834,-0.04976727468571318
26,arima_lstm,5,0.21,1,0.17515900771000115,0.21712457818390707,1.1029294653594988,1.3803661510820566,-0.15729491628993153,lstm,1.1265512944940834,-0.02362182913458466
