pair,classifier_group,tau,n_backtests,cumulative_return_mean,cumulative_return_sd,cumulative_return_ci_low,cumulative_return_ci_high,sharpe_mean,sharpe_sd,sharpe_ci_low,sharpe_ci_high,calmar_mean,calmar_sd,calmar_ci_low,calmar_ci_high,max_drawdown_mean,max_drawdown_sd,max_drawdown_ci_low,max_drawdown_ci_high
arima_lstm,1,0.01,30,0.15076856229733443,0.0011283422433322123,0.15034723237931077,0.15118989221535808,0.9571297288666899,0.006621741251784179,0.9546571300472494,0.9596023276861304,1.1289881865894051,0.010907011049318599,1.1249154417299012,1.133060931448909,-0.16514380984812105,0.00047996986971022025,-0.16532303354292982,-0.16496458615331228
arima_lstm,1,0.02,30,0.15076856229733443,0.0011283422433322123,0.15034723237931077,0.15118989221535808,0.9571297288666899,0.006621741251784179,0.9546571300472494,0.9596023276861304,1.1289881865894051,0.010907011049318599,1.1249154417299012,1.133060931448909,-0.16514380984812105,0.00047996986971022025,-0.16532303354292982,-0.16496458615331228
arima_lstm,1,0.03,30,0.15076856229733443,0.0011283422433322123,0.15034723237931077,0.15118989221535808,0.9571297288666899,0.006621741251784179,0.9546571300472494,0.9596023276861304,1.1289881865894051,0.010907011049318599,1.1249154417299012,1.133060931448909,-0.16514380984812105,0.00047996986971022025,-0.16532303354292982,-0.16496458615331228
arima_lstm,1,0.04,30,0.15076856229733443,0.0011283422433322123,0.15034723237931077,0.15118989221535808,0.9571297288666899,0.006621741251784179,0.9546571300472494,0.9596023276861304,1.1289881865894051,0.010907011049318599,1.1249154417299012,1.133060931448909,-0.16514380984812105,0.00047996986971022025,-0.16532303354292982,-0.16496458615331228
arima_lstm,1,0.05,30,0.15076856229733443,0.0011283422433322123,0.15034723237931077,0.15118989221535808,0.9571297288666899,0.006621741251784179,0.9546571300472494,0.9596023276861304,1.1289881865894051,0.010907011049318599,1.1249154417299012,1.133060931448909,-0.16514380984812105,0.00047996986971022025,-0.16532303354292982,-0.16496458615331228
arima_lstm,1,0.06,30,0.15039711389733454,0.0011283422433322088,0.14997578397931088,0.1508184438153582,0.9548691894773513,0.006619373221582125,0.9523974748949203,0.9573409040597823,1.1257588725627816,0.010896018574743174,1.1216902323607423,1.129827512764821,-0.1652034121657935,0.0004801372699549935,-0.16538269836888098,-0.16502412596270605
arima_lstm,1,0.07,30,0.15039711389733454,0.0011283422433322088,0.14997578397931088,0.1508184438153582,0.9548691894773513,0.006619373221582125,0.9523974748949203,0.9573409040597823,1.1257588725627816,0.010896018574743174,1.1216902323607423,1.129827512764821,-0.1652034121657935,0.0004801372699549935,-0.16538269836888098,-0.16502412596270605
arima_lstm,1,0.08,30,0.14996934392333441,0.001125934645470721,0.14954891301712708,0.15038977482954174,0.9522697139225137,0.006599528893568625,0.9498054093339428,0.9547340185110846,1.1220425230985849,0.010852827101702251,1.1179900108576346,1.1260950353395351,-0.16527210256455377,0.00047946869151883464,-0.1654511391163503,-0.16509306601275725
arima_lstm,1,0.09,30,0.14996934392333441,0.001125934645470721,0.14954891301712708,0.15038977482954174,0.9522697139225137,0.006599528893568625,0.9498054093339428,0.9547340185110846,1.1220425230985849,0.010852827101702251,1.1179900108576346,1.1260950353395351,-0.16527210256455377,0.00047946869151883464,-0.1654511391163503,-0.16509306601275725
arima_lstm,1,0.1,30,0.14996934392333441,0.001125934645470721,0.14954891301712708,0.15038977482954174,0.9522697139225137,0.006599528893568625,0.9498054093339428,0.9547340185110846,1.1220425230985849,0.010852827101702251,1.1179900108576346,1.1260950353395351,-0.16527210256455377,0.00047946869151883464,-0.1654511391163503,-0.16509306601275725
