repeat,window,pair,classifier_group,classifier,in_sample_balanced_accuracy,in_sample_brier
0,1,arima_xgboost,1,svm_rbf,0.9919354838709677,0.006427551962865295
0,1,arima_xgboost,1,svm_linear,1.0,0.006313106962777818
0,1,arima_xgboost,1,svm_poly,1.0,0.006228069038733158
0,1,arima_xgboost,1,svm_sigmoid,0.9758064516129032,0.018582904867249388
0,1,arima_xgboost,2,logistic_l1,0.9919354838709677,0.009326688699170343
0,1,arima_xgboost,2,logistic_l2,1.0,0.007808011769706793
0,1,arima_xgboost,2,logistic_elasticnet,1.0,0.008238474786169006
0,1,arima_xgboost,3,decision_tree_gini,1.0,0.0
0,1,arima_xgboost,3,decision_tree_entropy,1.0,0.0
0,1,arima_xgboost,4,svm_rbf,0.9919354838709677,0.00752132920672774
0,1,arima_xgboost,4,svm_linear,1.0,0.005679037676467349
0,1,arima_xgboost,4,svm_poly,1.0,0.006379588058520256
0,1,arima_xgboost,4,svm_sigmoid,0.9758064516129032,0.01961716345954347
0,1,arima_xgboost,4,logistic_l1,0.9919354838709677,0.0093221641471903
0,1,arima_xgboost,4,logistic_l2,1.0,0.007809164465478149
0,1,arima_xgboost,4,logistic_elasticnet,1.0,0.008239200327016034
0,1,arima_xgboost,5,svm_rbf,0.9919354838709677,0.008405386474209877
0,1,arima_xgboost,5,svm_linear,1.0,0.005717842124726098
0,1,arima_xgboost,5,svm_poly,1.0,0.007106299967156447
0,1,arima_xgboost,5,svm_sigmoid,0.9758064516129032,0.01835492585713686
0,1,arima_xgboost,5,logistic_l1,0.9919354838709677,0.0093216424312477
0,1,arima_xgboost,5,logistic_l2,1.0,0.00780489785196163
0,1,arima_xgboost,5,logistic_elasticnet,1.0,0.008239467758428983
0,1,arima_xgboost,5,decision_tree_gini,1.0,0.0
0,1,arima_xgboost,5,decision_tree_entropy,1.0,0.0
0,1,arima_lstm,1,svm_rbf,0.9919354838709677,0.005231926157715195
0,1,arima_lstm,1,svm_linear,1.0,0.0038016340362696088
0,1,arima_lstm,1,svm_poly,1.0,0.0008197978235136316
0,1,arima_lstm,1,svm_sigmoid,0.967741935483871,0.02694612807306365
0,1,arima_lstm,2,logistic_l1,1.0,0.004714952196277461
0,1,arima_lstm,2,logistic_l2,1.0,0.005439693153120499
0,1,arima_lstm,2,logistic_elasticnet,0.9919354838709677,0.00561291007095156
0,1,arima_lstm,3,decision_tree_gini,1.0,0.0
0,1,arima_lstm,3,decision_tree_entropy,1.0,0.0
0,1,arima_lstm,4,svm_rbf,0.9919354838709677,0.004926339092658525
0,1,arima_lstm,4,svm_linear,1.0,0.006288713115750456
0,1,arima_lstm,4,svm_poly,1.0,0.002763345242100535
0,1,arima_lstm,4,svm_sigmoid,0.967741935483871,0.026974103232307232
0,1,arima_lstm,4,logistic_l1,1.0,0.004714880471957466
0,1,arima_lstm,4,logistic_l2,1.0,0.005444404360064933
0,1,arima_lstm,4,logistic_elasticnet,0.9919354838709677,0.005618681539792829
0,1,arima_lstm,5,svm_rbf,0.9919354838709677,0.005612336643945372
0,1,arima_lstm,5,svm_linear,1.0,0.005475603772535923
0,1,arima_lstm,5,svm_poly,1.0,0.002961637020364906
0,1,arima_lstm,5,svm_sigmoid,0.967741935483871,0.02694035144301795
0,1,arima_lstm,5,logistic_l1,1.0,0.0047145898571940145
0,1,arima_lstm,5,logistic_l2,1.0,0.005436907353609339
0,1,arima_lstm,5,logistic_elasticnet,0.9919354838709677,0.005613994169251769
0,1,arima_lstm,5,decision_tree_gini,1.0,0.0
0,1,arima_lstm,5,decision_tree_entropy,1.0,0.0
0,1,xgboost_lstm,1,svm_rbf,1.0,0.0029308098816048624
0,1,xgboost_lstm,1,svm_linear,1.0,0.002838271860720712
0,1,xgboost_lstm,1,svm_poly,1.0,0.0007522332297541265
0,1,xgboost_lstm,1,svm_sigmoid,0.9758064516129032,0.014254807826435881
0,1,xgboost_lstm,2,logistic_l1,1.0,0.003371991979270096
0,1,xgboost_lstm,2,logistic_l2,1.0,0.003622297634951733
0,1,xgboost_lstm,2,logistic_elasticnet,1.0,0.0036738706721931758
0,1,xgboost_lstm,3,decision_tree_gini,1.0,0.0
0,1,xgboost_lstm,3,decision_tree_entropy,1.0,0.0
0,1,xgboost_lstm,4,svm_rbf,1.0,0.003207221624366666
0,1,xgboost_lstm,4,svm_linear,1.0,0.004070236124382475
0,1,xgboost_lstm,4,svm_poly,1.0,0.0008148908668542237
0,1,xgboost_lstm,4,svm_sigmoid,0.9758064516129032,0.0155322523202345
0,1,xgboost_lstm,4,logistic_l1,1.0,0.003371427526824646
0,1,xgboost_lstm,4,logistic_l2,1.0,0.0036300439770850716
0,1,xgboost_lstm,4,logistic_elasticnet,1.0,0.0036755968098366562
0,1,xgboost_lstm,5,svm_rbf,1.0,0.0033429159549390724
0,1,xgboost_lstm,5,svm_linear,1.0,0.0031681108215908258
0,1,xgboost_lstm,5,svm_poly,1.0,0.0007774045205926937
0,1,xgboost_lstm,5,svm_sigmoid,0.9758064516129032,0.014771672485447383
0,1,xgboost_lstm,5,logistic_l1,1.0,0.0033720462154062775
0,1,xgboost_lstm,5,logistic_l2,1.0,0.0036287346632402156
0,1,xgboost_lstm,5,logistic_elasticnet,1.0,0.003674880466097733
0,1,xgboost_lstm,5,decision_tree_gini,1.0,0.0
0,1,xgboost_lstm,5,decision_tree_entropy,1.0,0.0
0,2,arima_xgboost,1,svm_rbf,0.9838709677419355,0.009378240304073577
0,2,arima_xgboost,1,svm_linear,1.0,0.004898389208545352
0,2,arima_xgboost,1,svm_poly,1.0,0.0008798757701310331
0,2,arima_xgboost,1,svm_sigmoid,0.9516129032258065,0.034541486240697056
0,2,arima_xgboost,2,logistic_l1,0.9919354838709677,0.009251270942537632
0,2,arima_xgboost,2,logistic_l2,1.0,0.008608432324102713
0,2,arima_xgboost,2,logistic_elasticnet,1.0,0.008852106665384385
0,2,arima_xgboost,3,decision_tree_gini,1.0,0.0
0,2,arima_xgboost,3,decision_tree_entropy,1.0,0.0
0,2,arima_xgboost,4,svm_rbf,0.9838709677419355,0.010530710691045638
0,2,arima_xgboost,4,svm_linear,1.0,0.005379771536092727
0,2,arima_xgboost,4,svm_poly,1.0,0.0008293738098978263
0,2,arima_xgboost,4,svm_sigmoid,0.9516129032258065,0.03594848015371806
0,2,arima_xgboost,4,logistic_l1,0.9919354838709677,0.009251585519378694
0,2,arima_xgboost,4,logistic_l2,1.0,0.008607670692249544
0,2,arima_xgboost,4,logistic_elasticnet,1.0,0.008854183655421165
0,2,arima_xgboost,5,svm_rbf,0.9838709677419355,0.009209667226135573
0,2,arima_xgboost,5,svm_linear,1.0,0.006525699614751144
0,2,arima_xgboost,5,svm_poly,1.0,0.00450920490813858
0,2,arima_xgboost,5,svm_sigmoid,0.9516129032258065,0.034416176619995555
0,2,arima_xgboost,5,logistic_l1,0.9919354838709677,0.0092506657315965
0,2,arima_xgboost,5,logistic_l2,1.0,0.008614396525885637
0,2,arima_xgboost,5,logistic_elasticnet,1.0,0.008855003604976137
0,2,arima_xgboost,5,decision_tree_gini,1.0,0.0
0,2,arima_xgboost,5,decision_tree_entropy,1.0,0.0
0,2,arima_lstm,1,svm_rbf,0.9919354838709677,0.01649165512863806
0,2,arima_lstm,1,svm_linear,0.9758064516129032,0.01838090761980294
0,2,arima_lstm,1,svm_poly,0.9758064516129032,0.027502754669435015
0,2,arima_lstm,1,svm_sigmoid,0.9193548387096775,0.050879689079879505
0,2,arima_lstm,2,logistic_l1,0.9758064516129032,0.016593930182401812
0,2,arima_lstm,2,logistic_l2,0.967741935483871,0.016274968413984257
0,2,arima_lstm,2,logistic_elasticnet,0.967741935483871,0.01678820944359651
0,2,arima_lstm,3,decision_tree_gini,1.0,0.0
0,2,arima_lstm,3,decision_tree_entropy,1.0,0.0
0,2,arima_lstm,4,svm_rbf,0.9919354838709677,0.015506574313157174
0,2,arima_lstm,4,svm_linear,0.9758064516129032,0.014349066772545676
0,2,arima_lstm,4,svm_poly,0.9758064516129032,0.014832984390598724
0,2,arima_lstm,4,svm_sigmoid,0.9193548387096775,0.053462685810557985
0,2,arima_lstm,4,logistic_l1,0.9758064516129032,0.016593919590013172
0,2,arima_lstm,4,logistic_l2,0.967741935483871,0.01627299208518364
0,2,arima_lstm,4,logistic_elasticnet,0.967741935483871,0.016788198525423733
0,2,arima_lstm,5,svm_rbf,0.9919354838709677,0.015101301813525666
0,2,arima_lstm,5,svm_linear,0.9758064516129032,0.015182631783102713
0,2,arima_lstm,5,svm_poly,0.9758064516129032,0.01615726313708723
0,2,arima_lstm,5,svm_sigmoid,0.9193548387096775,0.05052239524122577
0,2,arima_lstm,5,logistic_l1,0.9758064516129032,0.016594369146139945
0,2,arima_lstm,5,logistic_l2,0.967741935483871,0.016273479207042776
0,2,arima_lstm,5,logistic_elasticnet,0.967741935483871,0.01678891634712947
0,2,arima_lstm,5,decision_tree_gini,1.0,0.0
0,2,arima_lstm,5,decision_tree_entropy,1.0,0.0
0,2,xgboost_lstm,1,svm_rbf,0.9758064516129032,0.01372893357384266
0,2,xgboost_lstm,1,svm_linear,0.9919354838709677,0.010115762111928427
0,2,xgboost_lstm,1,svm_poly,0.9919354838709677,0.003050173254065721
0,2,xgboost_lstm,1,svm_sigmoid,0.9596774193548387,0.029095528381922107
0,2,xgboost_lstm,2,logistic_l1,0.9919354838709677,0.009858105394469635
0,2,xgboost_lstm,2,logistic_l2,0.9919354838709677,0.00908136008830712
0,2,xgboost_lstm,2,logistic_elasticnet,0.9919354838709677,0.009830175716585298
0,2,xgboost_lstm,3,decision_tree_gini,1.0,0.0
0,2,xgboost_lstm,3,decision_tree_entropy,1.0,0.0
0,2,xgboost_lstm,4,svm_rbf,0.9758064516129032,0.015429552615991755
0,2,xgboost_lstm,4,svm_linear,0.9919354838709677,0.011500313883927322
0,2,xgboost_lstm,4,svm_poly,0.9919354838709677,0.002524339091585882
0,2,xgboost_lstm,4,svm_sigmoid,0.9596774193548387,0.026237042435066252
0,2,xgboost_lstm,4,logistic_l1,0.9919354838709677,0.00985814931355624
0,2,xgboost_lstm,4,logistic_l2,0.9919354838709677,0.009079298753125036
0,2,xgboost_lstm,4,logistic_elasticnet,0.9919354838709677,0.009830524382031797
0,2,xgboost_lstm,5,svm_rbf,0.9758064516129032,0.013277226362528994
0,2,xgboost_lstm,5,svm_linear,0.9919354838709677,0.011560663419047044
0,2,xgboost_lstm,5,svm_poly,0.9919354838709677,0.00282805613389562
0,2,xgboost_lstm,5,svm_sigmoid,0.9596774193548387,0.027735181419857445
0,2,xgboost_lstm,5,logistic_l1,0.9919354838709677,0.009858262268098881
0,2,xgboost_lstm,5,logistic_l2,0.9919354838709677,0.009082562629239154
0,2,xgboost_lstm,5,logistic_elasticnet,0.9919354838709677,0.009829654598885074
0,2,xgboost_lstm,5,decision_tree_gini,1.0,0.0
0,2,xgboost_lstm,5,decision_tree_entropy,1.0,0.0
0,3,arima_xgboost,1,svm_rbf,0.967741935483871,0.018144650846314014
0,3,arima_xgboost,1,svm_linear,0.9919354838709677,0.011124557640706275
0,3,arima_xgboost,1,svm_poly,0.9919354838709677,0.01810520774682984
0,3,arima_xgboost,1,svm_sigmoid,0.9193548387096775,0.0653514405068707
0,3,arima_xgboost,2,logistic_l1,0.9758064516129032,0.019185155458369546
0,3,arima_xgboost,2,logistic_l2,0.9838709677419355,0.01513382373058911
0,3,arima_xgboost,2,logistic_elasticnet,0.9838709677419355,0.01662580999615392
0,3,arima_xgboost,3,decision_tree_gini,1.0,0.0
0,3,arima_xgboost,3,decision_tree_entropy,1.0,0.0
0,3,arima_xgboost,4,svm_rbf,0.967741935483871,0.01863605681813233
0,3,arima_xgboost,4,svm_linear,0.9919354838709677,0.01041943756863682
0,3,arima_xgboost,4,svm_poly,0.9919354838709677,0.019529502206642495
0,3,arima_xgboost,4,svm_sigmoid,0.9193548387096775,0.06416356068066306
