repeat,window,pair,classifier_group,classifier_seed,calibration_source,calibration_start,calibration_end,trade_start,trade_end
23,1,a2c_ppo,1,334436031,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
23,1,a2c_ppo,2,267825273,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
23,1,a2c_ppo,3,1686777856,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
23,1,a2c_ppo,4,1997426596,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
23,1,a2c_ppo,5,1497050144,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
23,1,a2c_sac,1,1943944659,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
23,1,a2c_sac,2,688840448,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
23,1,a2c_sac,3,1309607221,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
23,1,a2c_sac,4,1139007158,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
23,1,a2c_sac,5,867788246,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
23,1,ppo_sac,1,417966724,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
23,1,ppo_sac,2,2094919550,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
23,1,ppo_sac,3,1814875966,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
23,1,ppo_sac,4,616528950,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
23,1,ppo_sac,5,1706440372,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
23,2,a2c_ppo,1,642346835,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
23,2,a2c_ppo,2,221913448,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
23,2,a2c_ppo,3,186608065,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
23,2,a2c_ppo,4,2034889409,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
23,2,a2c_ppo,5,2100639283,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
23,2,a2c_sac,1,377260471,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
23,2,a2c_sac,2,268047813,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
23,2,a2c_sac,3,1734905851,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
23,2,a2c_sac,4,1754707872,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
23,2,a2c_sac,5,446350492,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
23,2,ppo_sac,1,226865165,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
23,2,ppo_sac,2,1799991113,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
23,2,ppo_sac,3,2114973625,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
23,2,ppo_sac,4,1985749868,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
23,2,ppo_sac,5,35123954,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
23,3,a2c_ppo,1,1644646324,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
23,3,a2c_ppo,2,786633819,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
23,3,a2c_ppo,3,529604964,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
23,3,a2c_ppo,4,1470122963,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
23,3,a2c_ppo,5,1572675369,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
23,3,a2c_sac,1,216486311,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
23,3,a2c_sac,2,2080517617,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
23,3,a2c_sac,3,473578078,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
23,3,a2c_sac,4,528727198,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
23,3,a2c_sac,5,879211211,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
23,3,ppo_sac,1,2089187402,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
23,3,ppo_sac,2,579759295,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
23,3,ppo_sac,3,1752406688,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
23,3,ppo_sac,4,1594335690,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
23,3,ppo_sac,5,169026519,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
23,4,a2c_ppo,1,1625310279,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
23,4,a2c_ppo,2,2006225849,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
23,4,a2c_ppo,3,1112141368,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
23,4,a2c_ppo,4,1600313857,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
23,4,a2c_ppo,5,306443168,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
23,4,a2c_sac,1,442760138,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
23,4,a2c_sac,2,533699777,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
23,4,a2c_sac,3,1812822117,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
23,4,a2c_sac,4,2030862415,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
23,4,a2c_sac,5,1316370169,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
23,4,ppo_sac,1,324968162,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
23,4,ppo_sac,2,1469644867,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
23,4,ppo_sac,3,1604135049,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
23,4,ppo_sac,4,193655106,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
23,4,ppo_sac,5,1210850249,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
