repeat,window,pair,classifier_group,classifier_seed,calibration_source,calibration_start,calibration_end,trade_start,trade_end
21,1,a2c_ppo,1,1065821887,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
21,1,a2c_ppo,2,936073097,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
21,1,a2c_ppo,3,1021720582,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
21,1,a2c_ppo,4,367152236,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
21,1,a2c_ppo,5,352477669,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
21,1,a2c_sac,1,904976664,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
21,1,a2c_sac,2,68074172,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
21,1,a2c_sac,3,955311427,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
21,1,a2c_sac,4,1900376634,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
21,1,a2c_sac,5,429511188,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
21,1,ppo_sac,1,1162665249,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
21,1,ppo_sac,2,1595969617,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
21,1,ppo_sac,3,874096083,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
21,1,ppo_sac,4,1670759413,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
21,1,ppo_sac,5,2134399030,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
21,2,a2c_ppo,1,1744560919,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
21,2,a2c_ppo,2,1701266037,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
21,2,a2c_ppo,3,1752979455,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
21,2,a2c_ppo,4,128149809,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
21,2,a2c_ppo,5,167556343,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
21,2,a2c_sac,1,630794271,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
21,2,a2c_sac,2,710958478,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
21,2,a2c_sac,3,1814779909,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
21,2,a2c_sac,4,102959313,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
21,2,a2c_sac,5,729708352,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
21,2,ppo_sac,1,424609478,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
21,2,ppo_sac,2,1234993188,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
21,2,ppo_sac,3,917304713,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
21,2,ppo_sac,4,440355511,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
21,2,ppo_sac,5,114428318,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
21,3,a2c_ppo,1,1630915275,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
21,3,a2c_ppo,2,524343333,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
21,3,a2c_ppo,3,1166261524,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
21,3,a2c_ppo,4,390188458,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
21,3,a2c_ppo,5,713417215,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
21,3,a2c_sac,1,55687515,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
21,3,a2c_sac,2,1821470825,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
21,3,a2c_sac,3,157853281,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
21,3,a2c_sac,4,1163609547,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
21,3,a2c_sac,5,784131874,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
21,3,ppo_sac,1,1404589112,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
21,3,ppo_sac,2,288112002,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
21,3,ppo_sac,3,1707144446,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
21,3,ppo_sac,4,1290523556,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
21,3,ppo_sac,5,82499400,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
21,4,a2c_ppo,1,1556324214,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
21,4,a2c_ppo,2,377650686,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
21,4,a2c_ppo,3,664636866,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
21,4,a2c_ppo,4,1600770219,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
21,4,a2c_ppo,5,2103414105,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
21,4,a2c_sac,1,916040833,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
21,4,a2c_sac,2,2135741387,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
21,4,a2c_sac,3,1951695607,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
21,4,a2c_sac,4,942186215,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
21,4,a2c_sac,5,808556020,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
21,4,ppo_sac,1,1632375432,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
21,4,ppo_sac,2,38523337,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
21,4,ppo_sac,3,2064540636,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
21,4,ppo_sac,4,380645987,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
21,4,ppo_sac,5,1603309074,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
