repeat,window,pair,classifier_group,classifier_seed,calibration_source,calibration_start,calibration_end,trade_start,trade_end
26,1,a2c_ppo,1,378977110,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
26,1,a2c_ppo,2,1758552807,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
26,1,a2c_ppo,3,1554531430,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
26,1,a2c_ppo,4,1992391969,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
26,1,a2c_ppo,5,2101497578,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
26,1,a2c_sac,1,2051898868,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
26,1,a2c_sac,2,1018462056,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
26,1,a2c_sac,3,366938538,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
26,1,a2c_sac,4,1977369131,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
26,1,a2c_sac,5,781298898,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
26,1,ppo_sac,1,2048446788,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
26,1,ppo_sac,2,631598569,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
26,1,ppo_sac,3,896683202,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
26,1,ppo_sac,4,1309946610,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
26,1,ppo_sac,5,237403394,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
26,2,a2c_ppo,1,84565891,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
26,2,a2c_ppo,2,1774659073,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
26,2,a2c_ppo,3,729137520,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
26,2,a2c_ppo,4,580714769,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
26,2,a2c_ppo,5,7373313,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
26,2,a2c_sac,1,1943432637,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
26,2,a2c_sac,2,2059499238,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
26,2,a2c_sac,3,1448733850,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
26,2,a2c_sac,4,678543022,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
26,2,a2c_sac,5,1520062655,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
26,2,ppo_sac,1,55243125,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
26,2,ppo_sac,2,1974293475,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
26,2,ppo_sac,3,841899733,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
26,2,ppo_sac,4,163903874,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
26,2,ppo_sac,5,56841445,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
26,3,a2c_ppo,1,948514657,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
26,3,a2c_ppo,2,1957356918,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
26,3,a2c_ppo,3,1890014331,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
26,3,a2c_ppo,4,668129078,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
26,3,a2c_ppo,5,1983191933,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
26,3,a2c_sac,1,412418950,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
26,3,a2c_sac,2,2117252476,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
26,3,a2c_sac,3,506478099,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
26,3,a2c_sac,4,850374850,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
26,3,a2c_sac,5,925601609,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
26,3,ppo_sac,1,1889974573,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
26,3,ppo_sac,2,2042640715,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
26,3,ppo_sac,3,1158867017,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
26,3,ppo_sac,4,255664237,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
26,3,ppo_sac,5,833564593,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
26,4,a2c_ppo,1,1050929413,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
26,4,a2c_ppo,2,1089681268,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
26,4,a2c_ppo,3,672891292,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
26,4,a2c_ppo,4,128225627,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
26,4,a2c_ppo,5,2136070772,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
26,4,a2c_sac,1,1727864084,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
26,4,a2c_sac,2,304625989,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
26,4,a2c_sac,3,1883354572,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
