repeat,window,pair,classifier_group,classifier_seed,calibration_source,calibration_start,calibration_end,trade_start,trade_end
9,1,a2c_ppo,1,1328333936,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
9,1,a2c_ppo,2,1619891764,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
9,1,a2c_ppo,3,826510459,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
9,1,a2c_ppo,4,852179150,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
9,1,a2c_ppo,5,220940442,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
9,1,a2c_sac,1,1078029632,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
9,1,a2c_sac,2,1255088203,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
9,1,a2c_sac,3,922759251,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
9,1,a2c_sac,4,736338837,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
9,1,a2c_sac,5,911317446,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
9,1,ppo_sac,1,1969829587,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
9,1,ppo_sac,2,624035281,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
9,1,ppo_sac,3,869777051,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
9,1,ppo_sac,4,166186143,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
9,1,ppo_sac,5,1924328098,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
9,2,a2c_ppo,1,1368157072,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
9,2,a2c_ppo,2,381803038,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
9,2,a2c_ppo,3,1067154387,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
9,2,a2c_ppo,4,318873346,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
9,2,a2c_ppo,5,25052025,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
9,2,a2c_sac,1,1996828563,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
9,2,a2c_sac,2,1504061502,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
9,2,a2c_sac,3,982500704,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
9,2,a2c_sac,4,1377087310,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
9,2,a2c_sac,5,593044752,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
9,2,ppo_sac,1,378065175,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
9,2,ppo_sac,2,2081128219,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
9,2,ppo_sac,3,1668506724,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
9,2,ppo_sac,4,712358502,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
9,2,ppo_sac,5,1996902716,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
9,3,a2c_ppo,1,276421575,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
9,3,a2c_ppo,2,1448522581,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
9,3,a2c_ppo,3,2018066240,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
9,3,a2c_ppo,4,743003111,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
9,3,a2c_ppo,5,747471659,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
9,3,a2c_sac,1,999043311,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
9,3,a2c_sac,2,2140728797,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
9,3,a2c_sac,3,1517854738,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
9,3,a2c_sac,4,1313311918,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
9,3,a2c_sac,5,28640892,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
9,3,ppo_sac,1,1094270864,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
9,3,ppo_sac,2,203787594,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
9,3,ppo_sac,3,1331752959,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
9,3,ppo_sac,4,435174094,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
9,3,ppo_sac,5,1507251948,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
9,4,a2c_ppo,1,896809933,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
9,4,a2c_ppo,2,297297732,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
9,4,a2c_ppo,3,1386856007,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
9,4,a2c_ppo,4,1442164758,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
9,4,a2c_ppo,5,942523935,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
9,4,a2c_sac,1,274163153,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
9,4,a2c_sac,2,544219975,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
9,4,a2c_sac,3,1301784243,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
9,4,a2c_sac,4,1460076941,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
9,4,a2c_sac,5,1798970451,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
9,4,ppo_sac,1,347552798,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
9,4,ppo_sac,2,328487792,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
9,4,ppo_sac,3,864387102,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
9,4,ppo_sac,4,853015652,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
9,4,ppo_sac,5,1456806524,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
