repeat,window,pair,classifier_group,classifier_seed,calibration_source,calibration_start,calibration_end,trade_start,trade_end
16,3,ppo_sac,2,121303953,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
16,3,ppo_sac,3,1289642763,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
16,3,ppo_sac,4,743021121,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
16,3,ppo_sac,5,1091267446,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
16,4,a2c_ppo,1,426320092,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
16,4,a2c_ppo,2,1020323110,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
16,4,a2c_ppo,3,956384760,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
16,4,a2c_ppo,4,76470717,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
16,4,a2c_ppo,5,2008879434,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
16,4,a2c_sac,1,659022216,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
16,4,a2c_sac,2,1450769702,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
16,4,a2c_sac,3,328300094,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
16,4,a2c_sac,4,390989875,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
16,4,a2c_sac,5,178640276,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
16,4,ppo_sac,1,157795647,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
16,4,ppo_sac,2,1616978814,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
16,4,ppo_sac,3,966346911,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
16,4,ppo_sac,4,1846327829,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
16,4,ppo_sac,5,201175012,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
