repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown
0,ppo_tqc,1,0.01,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.02,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.03,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.04,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.05,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.06,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.07,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.08,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.09,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.1,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.11,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.12,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.13,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.14,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.15,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.16,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.17,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.18,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.19,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.2,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.21,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.22,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.23,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.24,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.25,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.26,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.27,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.28,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
0,ppo_tqc,1,0.29,38,0.048366027260001276,0.05978045435521828,0.6596857122295948,1.140274361606454,-0.05242637769299463
