pair,classifier_group,n_backtests,wins_vs_stronger,win_rate_vs_stronger,delta_sharpe_mean,delta_sharpe_q25,delta_sharpe_median,delta_sharpe_q75,delta_sharpe_min,delta_sharpe_max,one_sided_sign_test_p
ppo_tqc,1,30,29,0.9666666666666667,0.0703389989629176,0.0843392577397184,0.0843392577397184,0.08533462023965616,-0.34628570556364147,0.08566640773963541,2.8870999813079834e-08
ppo_tqc,2,30,30,1.0,0.15420855618319873,0.15420855618319873,0.15420855618319873,0.15420855618319873,0.15420855618319873,0.15420855618319873,9.313225746154785e-10
ppo_tqc,3,30,0,0.0,-0.44515984135821784,-0.4871542766000482,-0.4871542766000482,-0.4871542766000482,-0.4979988597881332,-0.16406257489525689,1.0
ppo_tqc,4,30,30,1.0,0.0851797860729992,0.0843392577397184,0.08566640773963541,0.08566640773963541,0.0843392577397184,0.08566640773963541,9.313225746154785e-10
ppo_tqc,5,30,30,1.0,0.1199374819614171,0.08566640773963541,0.11993748196141707,0.15420855618319873,0.08566640773963541,0.15420855618319873,9.313225746154785e-10
