pair,tau,classifier_groups,sharpe_across_groups_mean,sharpe_across_groups_min,sharpe_across_groups_max,min_delta_vs_stronger,min_delta_vs_simple_average,groups_beating_stronger,groups_beating_simple_average
ppo_tqc,0.01,5,0.577346889508777,0.14686015499255772,0.7659317318518799,-1.06423141821754,-0.9330743935962438,0,0
ppo_tqc,0.02,5,0.577346889508777,0.14686015499255772,0.7659317318518799,-1.06423141821754,-0.9330743935962438,0,0
ppo_tqc,0.03,5,0.577346889508777,0.14686015499255772,0.7659317318518799,-1.06423141821754,-0.9330743935962438,0,0
ppo_tqc,0.04,5,0.577346889508777,0.14686015499255772,0.7659317318518799,-1.06423141821754,-0.9330743935962438,0,0
ppo_tqc,0.05,5,0.577346889508777,0.14686015499255772,0.7659317318518799,-1.06423141821754,-0.9330743935962438,0,0
ppo_tqc,0.06,5,0.577346889508777,0.14686015499255772,0.7659317318518799,-1.06423141821754,-0.9330743935962438,0,0
ppo_tqc,0.07,5,0.577346889508777,0.14686015499255772,0.7659317318518799,-1.06423141821754,-0.9330743935962438,0,0
ppo_tqc,0.08,5,0.577346889508777,0.14686015499255772,0.7659317318518799,-1.06423141821754,-0.9330743935962438,0,0
ppo_tqc,0.09,5,0.577346889508777,0.14686015499255772,0.7659317318518799,-1.06423141821754,-0.9330743935962438,0,0
ppo_tqc,0.1,5,0.577346889508777,0.14686015499255772,0.7659317318518799,-1.06423141821754,-0.9330743935962438,0,0
ppo_tqc,0.11,5,0.577346889508777,0.14686015499255772,0.7659317318518799,-1.06423141821754,-0.9330743935962438,0,0
ppo_tqc,0.12,5,0.577346889508777,0.14686015499255772,0.7659317318518799,-1.06423141821754,-0.9330743935962438,0,0
ppo_tqc,0.13,5,0.577346889508777,0.14686015499255772,0.7659317318518799,-1.06423141821754,-0.9330743935962438,0,0
ppo_tqc,0.14,5,0.577346889508777,0.14686015499255772,0.7659317318518799,-1.06423141821754,-0.9330743935962438,0,0
