repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,stronger_model,stronger_sharpe,delta_sharpe
16,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
17,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
18,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
19,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
20,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
21,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
22,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
23,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
24,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
25,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
26,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
27,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
28,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
29,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
0,ppo_tqc,3,0.01,38,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
1,ppo_tqc,3,0.01,38,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
2,ppo_tqc,3,0.01,38,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
3,ppo_tqc,3,0.01,89,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
4,ppo_tqc,3,0.01,38,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
5,ppo_tqc,3,0.01,38,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
6,ppo_tqc,3,0.01,38,0.19139833160000053,0.2402077567845391,1.0470289983148409,1.2222327811488656,-0.19653192132414443,tqc,1.2110915732100977,-0.16406257489525689
7,ppo_tqc,3,0.01,38,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
8,ppo_tqc,3,0.01,41,0.19139833160000053,0.2402077567845391,1.0470289983148409,1.2222327811488656,-0.19653192132414443,tqc,1.2110915732100977,-0.16406257489525689
9,ppo_tqc,3,0.01,38,0.05240555582000139,0.06480239906772445,0.7130927134219646,1.2234112838327642,-0.05296861319172097,tqc,1.2110915732100977,-0.4979988597881332
10,ppo_tqc,3,0.01,38,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
11,ppo_tqc,3,0.01,56,0.05240555582000139,0.06480239906772445,0.7130927134219646,1.2234112838327642,-0.05296861319172097,tqc,1.2110915732100977,-0.4979988597881332
12,ppo_tqc,3,0.01,38,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
13,ppo_tqc,3,0.01,38,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
14,ppo_tqc,3,0.01,41,0.19139833160000053,0.2402077567845391,1.0470289983148409,1.2222327811488656,-0.19653192132414443,tqc,1.2110915732100977,-0.16406257489525689
15,ppo_tqc,3,0.01,38,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
16,ppo_tqc,3,0.01,38,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
17,ppo_tqc,3,0.01,38,0.19139833160000053,0.2402077567845391,1.0470289983148409,1.2222327811488656,-0.19653192132414443,tqc,1.2110915732100977,-0.16406257489525689
18,ppo_tqc,3,0.01,38,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
19,ppo_tqc,3,0.01,89,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
20,ppo_tqc,3,0.01,38,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
21,ppo_tqc,3,0.01,38,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
22,ppo_tqc,3,0.01,38,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
