repeat,window,pair,classifier_group,classifier_seed,calibration_source,calibration_start,calibration_end,trade_start,trade_end
3,1,a2c_ppo,1,476661616,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
3,1,a2c_ppo,2,434703394,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
3,1,a2c_ppo,3,1595113598,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
3,1,a2c_ppo,4,632573421,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
3,1,a2c_ppo,5,2080008811,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
3,1,a2c_sac,1,1124582873,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
3,1,a2c_sac,2,1862719558,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
3,1,a2c_sac,3,737314868,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
3,1,a2c_sac,4,1619589668,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
3,1,a2c_sac,5,1165346057,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
3,1,ppo_sac,1,1221656749,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
3,1,ppo_sac,2,903528678,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
3,1,ppo_sac,3,1357254485,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
3,1,ppo_sac,4,101034104,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
3,1,ppo_sac,5,2027422907,train_tail,2019-10-02,2019-12-31,2020-01-02,2020-04-01
3,2,a2c_ppo,1,1502051173,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
3,2,a2c_ppo,2,1487064174,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
3,2,a2c_ppo,3,129444124,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
3,2,a2c_ppo,4,357137181,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
3,2,a2c_ppo,5,1880786364,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
3,2,a2c_sac,1,1913240936,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
3,2,a2c_sac,2,1312789742,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
3,2,a2c_sac,3,1899009239,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
3,2,a2c_sac,4,1950630713,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
3,2,a2c_sac,5,1916228167,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
3,2,ppo_sac,1,846494826,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
3,2,ppo_sac,2,1186485298,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
3,2,ppo_sac,3,277153669,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
3,2,ppo_sac,4,18073931,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
3,2,ppo_sac,5,515356151,previous_trade,2020-01-02,2020-04-01,2020-04-02,2020-07-01
3,3,a2c_ppo,1,2036700228,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
3,3,a2c_ppo,2,605596865,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
3,3,a2c_ppo,3,422833335,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
3,3,a2c_ppo,4,2054387111,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
3,3,a2c_ppo,5,357135052,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
3,3,a2c_sac,1,1490527452,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
3,3,a2c_sac,2,513336176,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
3,3,a2c_sac,3,776837972,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
3,3,a2c_sac,4,597313788,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
3,3,a2c_sac,5,1215841857,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
3,3,ppo_sac,1,2127189720,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
3,3,ppo_sac,2,471010420,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
3,3,ppo_sac,3,1847892526,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
3,3,ppo_sac,4,567247578,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
3,3,ppo_sac,5,1964070487,previous_trade,2020-04-02,2020-07-01,2020-07-02,2020-09-30
3,4,a2c_ppo,1,515779333,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
3,4,a2c_ppo,2,982932831,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
3,4,a2c_ppo,3,623417308,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
3,4,a2c_ppo,4,1570979626,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
3,4,a2c_ppo,5,1650753863,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
3,4,a2c_sac,1,1998162214,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
3,4,a2c_sac,2,149354184,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
3,4,a2c_sac,3,1040877444,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
3,4,a2c_sac,4,300083980,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
3,4,a2c_sac,5,1995789508,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
3,4,ppo_sac,1,673457038,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
3,4,ppo_sac,2,1777475353,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
3,4,ppo_sac,3,1914670043,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
3,4,ppo_sac,4,844344583,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
3,4,ppo_sac,5,1867928757,previous_trade,2020-07-02,2020-09-30,2020-10-01,2020-12-31
