repeat,window,pair,classifier_group,classifier_seed,calibration_source,calibration_start,calibration_end,trade_start,trade_end
25,1,a2c_ppo,1,188606837,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
25,1,a2c_ppo,2,2033156581,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
25,1,a2c_ppo,3,1555490911,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
25,1,a2c_ppo,4,453442871,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
25,1,a2c_ppo,5,1058114658,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
25,1,a2c_sac,1,1215014853,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
25,1,a2c_sac,2,95462550,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
25,1,a2c_sac,3,209808158,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
25,1,a2c_sac,4,1970020674,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
25,1,a2c_sac,5,675408344,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
25,1,ppo_sac,1,113574548,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
25,1,ppo_sac,2,323992038,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
25,1,ppo_sac,3,1576851902,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
25,1,ppo_sac,4,1927771848,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
25,1,ppo_sac,5,1717145334,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
25,2,a2c_ppo,1,1821642160,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
25,2,a2c_ppo,2,1027968040,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
25,2,a2c_ppo,3,1947067573,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
25,2,a2c_ppo,4,1101836360,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
25,2,a2c_ppo,5,1987863931,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
25,2,a2c_sac,1,404800626,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
25,2,a2c_sac,2,592529509,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
25,2,a2c_sac,3,1633666173,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
25,2,a2c_sac,4,1409148545,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
25,2,a2c_sac,5,1260088912,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
25,2,ppo_sac,1,580401978,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
25,2,ppo_sac,2,155831809,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
25,2,ppo_sac,3,1814390636,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
25,2,ppo_sac,4,272796181,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
25,2,ppo_sac,5,1828556004,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
25,3,a2c_ppo,1,1994064512,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
25,3,a2c_ppo,2,1123670547,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
25,3,a2c_ppo,3,641734062,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
25,3,a2c_ppo,4,1873743931,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
25,3,a2c_ppo,5,85446322,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
25,3,a2c_sac,1,976149876,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
25,3,a2c_sac,2,2126787091,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
25,3,a2c_sac,3,178076113,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
25,3,a2c_sac,4,322139199,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
25,3,a2c_sac,5,55708021,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
25,3,ppo_sac,1,297392919,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
25,3,ppo_sac,2,1858557406,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
25,3,ppo_sac,3,851111704,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
25,3,ppo_sac,4,705811159,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
25,3,ppo_sac,5,2130908057,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
