repeat,window,pair,classifier_group,classifier_seed,calibration_source,calibration_start,calibration_end,trade_start,trade_end
28,1,a2c_ppo,1,1964019161,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
28,1,a2c_ppo,2,1479789284,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
28,1,a2c_ppo,3,1357490662,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
28,1,a2c_ppo,4,921380252,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
28,1,a2c_ppo,5,58246414,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
28,1,a2c_sac,1,305772678,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
28,1,a2c_sac,2,945542494,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
28,1,a2c_sac,3,714039993,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
28,1,a2c_sac,4,448688581,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
28,1,a2c_sac,5,1468800335,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
28,1,ppo_sac,1,1049622946,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
28,1,ppo_sac,2,1520513476,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
28,1,ppo_sac,3,579667210,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
28,1,ppo_sac,4,718487895,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
28,1,ppo_sac,5,1367183545,train_tail,2019-08-02,2019-10-31,2019-11-01,2020-02-04
28,2,a2c_ppo,1,1263968367,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
28,2,a2c_ppo,2,599080617,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
28,2,a2c_ppo,3,1943013033,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
28,2,a2c_ppo,4,1382477845,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
28,2,a2c_ppo,5,1250935362,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
28,2,a2c_sac,1,1048924494,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
28,2,a2c_sac,2,356369339,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
28,2,a2c_sac,3,2103397867,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
28,2,a2c_sac,4,1399235543,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
28,2,a2c_sac,5,1703444480,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
28,2,ppo_sac,1,206562398,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
28,2,ppo_sac,2,54435422,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
28,2,ppo_sac,3,238312778,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
28,2,ppo_sac,4,1751493212,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
28,2,ppo_sac,5,2135069765,previous_trade,2019-11-01,2020-02-04,2020-02-05,2020-05-07
28,3,a2c_ppo,1,491395987,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
28,3,a2c_ppo,2,598824024,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
28,3,a2c_ppo,3,449531263,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
28,3,a2c_ppo,4,1219674664,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
28,3,a2c_ppo,5,911185580,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
28,3,a2c_sac,1,381087277,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
28,3,a2c_sac,2,830551246,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
28,3,a2c_sac,3,946407318,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
28,3,a2c_sac,4,112434943,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
28,3,a2c_sac,5,806702450,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
28,3,ppo_sac,1,736566178,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
28,3,ppo_sac,2,229297403,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
28,3,ppo_sac,3,1800870076,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
28,3,ppo_sac,4,1031394100,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
28,3,ppo_sac,5,745934491,previous_trade,2020-02-05,2020-05-07,2020-05-08,2020-08-06
28,4,a2c_ppo,1,1354941394,previous_trade,2020-05-08,2020-08-06,2020-08-07,2020-08-31
