pair,tau,classifier_groups,sharpe_across_groups_mean,sharpe_across_groups_min,sharpe_across_groups_max,min_delta_vs_stronger,min_delta_vs_simple_average,groups_beating_stronger,groups_beating_simple_average
ppo_tqc,0.01,5,1.8158796226606735,1.783074009440162,1.853932557900304,-0.12176721355877729,-0.09098408464107832,0,0
ppo_tqc,0.02,5,1.8158796226606735,1.783074009440162,1.853932557900304,-0.12176721355877729,-0.09098408464107832,0,0
ppo_tqc,0.03,5,1.8158796226606735,1.783074009440162,1.853932557900304,-0.12176721355877729,-0.09098408464107832,0,0
ppo_tqc,0.04,5,1.8158796226606735,1.783074009440162,1.853932557900304,-0.12176721355877729,-0.09098408464107832,0,0
ppo_tqc,0.05,5,1.8158796226606735,1.783074009440162,1.853932557900304,-0.12176721355877729,-0.09098408464107832,0,0
ppo_tqc,0.06,5,1.8158796226606735,1.783074009440162,1.853932557900304,-0.12176721355877729,-0.09098408464107832,0,0
ppo_tqc,0.07,5,1.8158796226606735,1.783074009440162,1.853932557900304,-0.12176721355877729,-0.09098408464107832,0,0
ppo_tqc,0.08,5,1.8158796226606735,1.783074009440162,1.853932557900304,-0.12176721355877729,-0.09098408464107832,0,0
ppo_tqc,0.09,5,1.8158796226606735,1.783074009440162,1.853932557900304,-0.12176721355877729,-0.09098408464107832,0,0
ppo_tqc,0.1,5,1.8158796226606735,1.783074009440162,1.853932557900304,-0.12176721355877729,-0.09098408464107832,0,0
ppo_tqc,0.11,5,1.8158796226606735,1.783074009440162,1.853932557900304,-0.12176721355877729,-0.09098408464107832,0,0
ppo_tqc,0.12,5,1.8158796226606735,1.783074009440162,1.853932557900304,-0.12176721355877729,-0.09098408464107832,0,0
ppo_tqc,0.13,5,1.8158796226606735,1.783074009440162,1.853932557900304,-0.12176721355877729,-0.09098408464107832,0,0
ppo_tqc,0.14,5,1.8158796226606735,1.783074009440162,1.853932557900304,-0.12176721355877729,-0.09098408464107832,0,0
ppo_tqc,0.15,5,1.8149598759688756,1.781000667256359,1.8544246666567519,-0.12384055574258035,-0.09305742682488138,0,0
ppo_tqc,0.16,5,1.8182992666135493,1.8008177345262744,1.8617411166472801,-0.10402348847266496,-0.073240359554966,0,0
ppo_tqc,0.17,5,1.8252961915911077,1.8007925496866142,1.8687454361559657,-0.10404867331232515,-0.07326554439462618,0,0
ppo_tqc,0.18,5,1.8219011629500497,1.8022519960262393,1.8652913335237602,-0.10258922697270001,-0.07180609805500104,0,0
ppo_tqc,0.19,5,1.8388176297069658,1.826584282786571,1.8535055845968147,-0.07825694021236829,-0.04747381129466932,0,0
ppo_tqc,0.2,5,1.848940554844646,1.840953374517345,1.858337084408654,-0.06388784848159434,-0.03310471956389538,0,0
ppo_tqc,0.21,5,1.8572490888656272,1.8489799352128593,1.8669192243388453,-0.055861287786080016,-0.02507815886838105,0,0
ppo_tqc,0.22,5,1.8579239205017064,1.8502078528120651,1.8690297153167144,-0.0546333701868742,-0.023850241269175232,0,0
ppo_tqc,0.23,5,1.8602021064704573,1.850825000020266,1.8743182858523952,-0.05401622297867337,-0.023233094060974402,0,1
ppo_tqc,0.24,5,1.8654463515147974,1.8453171329487073,1.8857166151285072,-0.05952409005023207,-0.028740961132533105,0,2
ppo_tqc,0.25,5,1.8685287865274725,1.8453118271209488,1.8893252318254545,-0.059529395877990554,-0.02874626696029159,0,3
ppo_tqc,0.26,5,1.904913006981996,1.8372561053833023,1.9529974193476063,-0.06758511761563701,-0.03680198869793805,3,3
ppo_tqc,0.27,5,1.9040988505187229,1.8372561053833023,1.9541113283194427,-0.06758511761563701,-0.03680198869793805,3,4
ppo_tqc,0.28,5,1.9014897455573632,1.8372561053833023,1.9505940974447904,-0.06758511761563701,-0.03680198869793805,3,4
ppo_tqc,0.29,5,1.9014897455573632,1.8372561053833023,1.9505940974447904,-0.06758511761563701,-0.03680198869793805,3,4
ppo_tqc,0.3,5,1.9014897455573632,1.8372561053833023,1.9505940974447904,-0.06758511761563701,-0.03680198869793805,3,4
ppo_tqc,0.31,5,1.9014897455573632,1.8372561053833023,1.9505940974447904,-0.06758511761563701,-0.03680198869793805,3,4
ppo_tqc,0.32,5,1.9014897455573632,1.8372561053833023,1.9505940974447904,-0.06758511761563701,-0.03680198869793805,3,4
ppo_tqc,0.33,5,1.9014897455573632,1.8372561053833023,1.9505940974447904,-0.06758511761563701,-0.03680198869793805,3,4
ppo_tqc,0.34,5,1.9014897455573632,1.8372561053833023,1.9505940974447904,-0.06758511761563701,-0.03680198869793805,3,4
