pair,classifier_group,n_backtests,wins_vs_stronger,win_rate_vs_stronger,delta_sharpe_mean,delta_sharpe_q25,delta_sharpe_median,delta_sharpe_q75,delta_sharpe_min,delta_sharpe_max,one_sided_sign_test_p
ppo_tqc,1,30,30,1.0,0.030638690291752466,0.029695480282282194,0.02980701963472976,0.03138199340948439,0.025753878305615263,0.038460656635119106,9.313225746154785e-10
ppo_tqc,2,30,0,0.0,-0.02749447472199651,-0.03390910750656695,-0.02428715832971129,-0.02428715832971129,-0.03390910750656695,-0.02428715832971129,1.0
ppo_tqc,3,30,4,0.13333333333333333,-0.036095786842973474,-0.06347306804179942,-0.03889587163591679,-0.014318675230034161,-0.11439739176622932,0.03860261285362032,0.9999957848340273
ppo_tqc,4,30,30,1.0,0.04927010532050312,0.045405349738401324,0.0496882755945105,0.05597191879512087,0.033481801824641,0.05597191879512087,9.313225746154785e-10
ppo_tqc,5,30,24,0.8,0.02050213766660228,0.0024811109982119106,0.0074681922493664565,0.04081789195360508,-0.003955400877292181,0.052126805058803294,0.0007154531776905061
