pair,classifier_group,tau,n_backtests,cumulative_return_mean,cumulative_return_sd,cumulative_return_ci_low,cumulative_return_ci_high,sharpe_mean,sharpe_sd,sharpe_ci_low,sharpe_ci_high,calmar_mean,calmar_sd,calmar_ci_low,calmar_ci_high,max_drawdown_mean,max_drawdown_sd,max_drawdown_ci_low,max_drawdown_ci_high
ppo_tqc,1,0.01,30,0.47083696069933373,0.0014376537706812435,0.4703001319588279,0.47137378943983954,1.7912821744844682,0.004363492161641744,1.7896528197336155,1.792911529235321,3.0620446148570926,0.01113670432190284,3.0578861011200336,3.0662031285941516,-0.1957934549917074,9.947241260171613e-05,-0.195830598601011,-0.19575631138240376
ppo_tqc,1,0.02,30,0.47083696069933373,0.0014376537706812435,0.4703001319588279,0.47137378943983954,1.7912821744844682,0.004363492161641744,1.7896528197336155,1.792911529235321,3.0620446148570926,0.01113670432190284,3.0578861011200336,3.0662031285941516,-0.1957934549917074,9.947241260171613e-05,-0.195830598601011,-0.19575631138240376
ppo_tqc,1,0.03,30,0.47083696069933373,0.0014376537706812435,0.4703001319588279,0.47137378943983954,1.7912821744844682,0.004363492161641744,1.7896528197336155,1.792911529235321,3.0620446148570926,0.01113670432190284,3.0578861011200336,3.0662031285941516,-0.1957934549917074,9.947241260171613e-05,-0.195830598601011,-0.19575631138240376
ppo_tqc,1,0.04,30,0.47083696069933373,0.0014376537706812435,0.4703001319588279,0.47137378943983954,1.7912821744844682,0.004363492161641744,1.7896528197336155,1.792911529235321,3.0620446148570926,0.01113670432190284,3.0578861011200336,3.0662031285941516,-0.1957934549917074,9.947241260171613e-05,-0.195830598601011,-0.19575631138240376
ppo_tqc,1,0.05,30,0.47083696069933373,0.0014376537706812435,0.4703001319588279,0.47137378943983954,1.7912821744844682,0.004363492161641744,1.7896528197336155,1.792911529235321,3.0620446148570926,0.01113670432190284,3.0578861011200336,3.0662031285941516,-0.1957934549917074,9.947241260171613e-05,-0.195830598601011,-0.19575631138240376
ppo_tqc,1,0.06,30,0.47083696069933373,0.0014376537706812435,0.4703001319588279,0.47137378943983954,1.7912821744844682,0.004363492161641744,1.7896528197336155,1.792911529235321,3.0620446148570926,0.01113670432190284,3.0578861011200336,3.0662031285941516,-0.1957934549917074,9.947241260171613e-05,-0.195830598601011,-0.19575631138240376
ppo_tqc,1,0.07,30,0.47083696069933373,0.0014376537706812435,0.4703001319588279,0.47137378943983954,1.7912821744844682,0.004363492161641744,1.7896528197336155,1.792911529235321,3.0620446148570926,0.01113670432190284,3.0578861011200336,3.0662031285941516,-0.1957934549917074,9.947241260171613e-05,-0.195830598601011,-0.19575631138240376
ppo_tqc,1,0.08,30,0.47083696069933373,0.0014376537706812435,0.4703001319588279,0.47137378943983954,1.7912821744844682,0.004363492161641744,1.7896528197336155,1.792911529235321,3.0620446148570926,0.01113670432190284,3.0578861011200336,3.0662031285941516,-0.1957934549917074,9.947241260171613e-05,-0.195830598601011,-0.19575631138240376
ppo_tqc,1,0.09,30,0.47083696069933373,0.0014376537706812435,0.4703001319588279,0.47137378943983954,1.7912821744844682,0.004363492161641744,1.7896528197336155,1.792911529235321,3.0620446148570926,0.01113670432190284,3.0578861011200336,3.0662031285941516,-0.1957934549917074,9.947241260171613e-05,-0.195830598601011,-0.19575631138240376
ppo_tqc,1,0.1,30,0.47083696069933373,0.0014376537706812435,0.4703001319588279,0.47137378943983954,1.7912821744844682,0.004363492161641744,1.7896528197336155,1.792911529235321,3.0620446148570926,0.01113670432190284,3.0578861011200336,3.0662031285941516,-0.1957934549917074,9.947241260171613e-05,-0.195830598601011,-0.19575631138240376
ppo_tqc,1,0.11,30,0.47083696069933373,0.0014376537706812435,0.4703001319588279,0.47137378943983954,1.7912821744844682,0.004363492161641744,1.7896528197336155,1.792911529235321,3.0620446148570926,0.01113670432190284,3.0578861011200336,3.0662031285941516,-0.1957934549917074,9.947241260171613e-05,-0.195830598601011,-0.19575631138240376
ppo_tqc,1,0.12,30,0.47083696069933373,0.0014376537706812435,0.4703001319588279,0.47137378943983954,1.7912821744844682,0.004363492161641744,1.7896528197336155,1.792911529235321,3.0620446148570926,0.01113670432190284,3.0578861011200336,3.0662031285941516,-0.1957934549917074,9.947241260171613e-05,-0.195830598601011,-0.19575631138240376
ppo_tqc,1,0.13,30,0.47083696069933373,0.0014376537706812435,0.4703001319588279,0.47137378943983954,1.7912821744844682,0.004363492161641744,1.7896528197336155,1.792911529235321,3.0620446148570926,0.01113670432190284,3.0578861011200336,3.0662031285941516,-0.1957934549917074,9.947241260171613e-05,-0.195830598601011,-0.19575631138240376
ppo_tqc,1,0.14,30,0.47083696069933373,0.0014376537706812435,0.4703001319588279,0.47137378943983954,1.7912821744844682,0.004363492161641744,1.7896528197336155,1.792911529235321,3.0620446148570926,0.01113670432190284,3.0578861011200336,3.0662031285941516,-0.1957934549917074,9.947241260171613e-05,-0.195830598601011,-0.19575631138240376
ppo_tqc,1,0.15,30,0.47007704029366715,0.0013706487496040018,0.4695652316392252,0.4705888489481091,1.789037592676126,0.004191632206209978,1.7874724114872942,1.7906027738649577,3.0569062629177455,0.010693104580310305,3.0529133920464613,3.0608991337890297,-0.1957934549917074,9.947241260171613e-05,-0.195830598601011,-0.19575631138240376
ppo_tqc,1,0.16,30,0.47628186513200055,0.0014605616264975222,0.47573648245755296,0.47682724780644814,1.8100555946522368,0.004480185556389903,1.8083826658716657,1.8117285234328078,3.098876692089648,0.011342256214664023,3.0946414240144096,3.1031119601648864,-0.1957934549917074,9.947241260171613e-05,-0.195830598601011,-0.19575631138240376
ppo_tqc,1,0.17,30,0.48175037624500056,0.0014134946055933486,0.4812225686849975,0.4822781838050036,1.8292924073421184,0.004565937757286263,1.827587458163492,1.8309973565207447,3.1358977513123696,0.01103449384125164,3.131777403596027,3.1400180990287123,-0.1957934549917074,9.947241260171613e-05,-0.195830598601011,-0.19575631138240376
ppo_tqc,1,0.18,30,0.47863079743800035,0.0013873905239415538,0.47811273730228054,0.47914885757372017,1.8215029938262515,0.004406682760170839,1.8198575114408575,1.8231484762116454,3.1147746766083917,0.01082635959161791,3.1107320474981317,3.1188173057186517,-0.1957934549917074,9.947241260171613e-05,-0.195830598601011,-0.19575631138240376
ppo_tqc,1,0.19,30,0.4849981370900006,0.0012357485745097805,0.4845367009887886,0.48545957319121263,1.8419663807414435,0.003910159146839699,1.8405063033203126,1.8434264581625743,3.1578978013517847,0.009744204684056061,3.154259255524931,3.161536347178638,-0.1957934549917074,9.947241260171613e-05,-0.195830598601011,-0.19575631138240376
ppo_tqc,1,0.2,30,0.4906582831716672,0.001261414074293703,0.4901872634153329,0.4911293029280015,1.855423747706383,0.003978318414432186,1.8539382191964564,1.8569092762163097,3.2355529037666035,0.010316066464118341,3.2317008212416973,3.2394049862915097,-0.19341613952937362,0.00011283735649083421,-0.19345827369074287,-0.19337400536800436
ppo_tqc,1,0.21,30,0.49485445702933334,0.001630404346366112,0.4942456540410032,0.4954632600176635,1.8637812421599682,0.0048837627244171485,1.8619576151882005,1.865604869131736,3.251650699886469,0.012440205977752493,3.2470054506318413,3.2562959491410965,-0.19417259077463525,0.00010669352051643744,-0.1942124307899484,-0.1941327507593221
ppo_tqc,1,0.22,30,0.4956438938483335,0.001636413634505865,0.4950328469549344,0.49625494074173265,1.8656884279149701,0.004896506485554076,1.8638600423445884,1.867516813485352,3.266435626545611,0.012882984314959307,3.2616250411426466,3.2712462119485752,-0.19361489891696118,0.00011040061417763026,-0.19365612318379696,-0.1935736746501254
ppo_tqc,1,0.23,30,0.49745698425800017,0.0014194365406169146,0.49692695794299513,0.4979870105730052,1.8700466377554574,0.004348860139406052,1.8684227466915004,1.8716705288194144,3.2902742389224975,0.01078795271223661,3.286245951176692,3.294302526668303,-0.1929442097587975,7.518908767123177e-05,-0.19297228582555118,-0.19291613369204383
ppo_tqc,1,0.24,30,0.5011419966716668,0.0014215074528070059,0.5006111970653413,0.5016727962779923,1.878853296663664,0.004629615096477805,1.8771245699758112,1.8805820233515167,3.361366663923598,0.012166412639287713,3.356823650781757,3.3659096770654395,-0.1903211722743334,0.0001486943302663475,-0.19037669564975598,-0.19026564889891082
ppo_tqc,1,0.25,30,0.5003917973480001,0.001508355614187788,0.49982856810524884,0.5009550265907513,1.8813893731243403,0.004839268900899676,1.8795823604193218,1.8831963858293588,3.342337730895696,0.01666522608145849,3.3361148332064183,3.348560628584974,-0.1911075987222621,0.0003993956760180226,-0.1912567355186819,-0.19095846192584232
ppo_tqc,1,0.26,30,0.5107607843690002,0.0007901160396427009,0.5104657501910466,0.5110558185469538,1.9354799132906917,0.0026710645940312312,1.934482521379603,1.9364773052017803,3.5735040825778066,0.007034672267300802,3.5708772927831145,3.5761308723724987,-0.1826045112223236,0.00011835143293678651,-0.1826487043736763,-0.1825603180709709
ppo_tqc,1,0.27,30,0.509245444255,0.0008896152427456029,0.5089132564640052,0.5095776320459947,1.9295162117836213,0.0027340226566281516,1.9284953109456007,1.930537112621642,3.55798328788289,0.007094127070722231,3.5553342972997406,3.5606322784660396,-0.18283391696749487,5.3770991174347366e-05,-0.18285399538557895,-0.1828138385494108
ppo_tqc,1,0.28,30,0.508564063511333,0.000886170331184434,0.5082331620714557,0.5088949649512102,1.9266057417809237,0.0027128459272128228,1.9255927484636233,1.9276187350982241,3.5513916707988944,0.0070393518561748915,3.5487631336169994,3.5540202079807894,-0.18291784201089129,5.263253836580552e-05,-0.18293749532371023,-0.18289818869807234
ppo_tqc,1,0.29,30,0.508564063511333,0.000886170331184434,0.5082331620714557,0.5088949649512102,1.9266057417809237,0.0027128459272128228,1.9255927484636233,1.9276187350982241,3.5513916707988944,0.0070393518561748915,3.5487631336169994,3.5540202079807894,-0.18291784201089129,5.263253836580552e-05,-0.18293749532371023,-0.18289818869807234
ppo_tqc,1,0.3,30,0.508564063511333,0.000886170331184434,0.5082331620714557,0.5088949649512102,1.9266057417809237,0.0027128459272128228,1.9255927484636233,1.9276187350982241,3.5513916707988944,0.0070393518561748915,3.5487631336169994,3.5540202079807894,-0.18291784201089129,5.263253836580552e-05,-0.18293749532371023,-0.18289818869807234
ppo_tqc,1,0.31,30,0.508564063511333,0.000886170331184434,0.5082331620714557,0.5088949649512102,1.9266057417809237,0.0027128459272128228,1.9255927484636233,1.9276187350982241,3.5513916707988944,0.0070393518561748915,3.5487631336169994,3.5540202079807894,-0.18291784201089129,5.263253836580552e-05,-0.18293749532371023,-0.18289818869807234
ppo_tqc,1,0.32,30,0.508564063511333,0.000886170331184434,0.5082331620714557,0.5088949649512102,1.9266057417809237,0.0027128459272128228,1.9255927484636233,1.9276187350982241,3.5513916707988944,0.0070393518561748915,3.5487631336169994,3.5540202079807894,-0.18291784201089129,5.263253836580552e-05,-0.18293749532371023,-0.18289818869807234
ppo_tqc,1,0.33,30,0.508564063511333,0.000886170331184434,0.5082331620714557,0.5088949649512102,1.9266057417809237,0.0027128459272128228,1.9255927484636233,1.9276187350982241,3.5513916707988944,0.0070393518561748915,3.5487631336169994,3.5540202079807894,-0.18291784201089129,5.263253836580552e-05,-0.18293749532371023,-0.18289818869807234
ppo_tqc,1,0.34,30,0.508564063511333,0.000886170331184434,0.5082331620714557,0.5088949649512102,1.9266057417809237,0.0027128459272128228,1.9255927484636233,1.9276187350982241,3.5513916707988944,0.0070393518561748915,3.5487631336169994,3.5540202079807894,-0.18291784201089129,5.263253836580552e-05,-0.18293749532371023,-0.18289818869807234
ppo_tqc,1,0.35,30,0.508564063511333,0.000886170331184434,0.5082331620714557,0.5088949649512102,1.9266057417809237,0.0027128459272128228,1.9255927484636233,1.9276187350982241,3.5513916707988944,0.0070393518561748915,3.5487631336169994,3.5540202079807894,-0.18291784201089129,5.263253836580552e-05,-0.18293749532371023,-0.18289818869807234
ppo_tqc,1,0.36,30,0.508564063511333,0.000886170331184434,0.5082331620714557,0.5088949649512102,1.9266057417809237,0.0027128459272128228,1.9255927484636233,1.9276187350982241,3.5513916707988944,0.0070393518561748915,3.5487631336169994,3.5540202079807894,-0.18291784201089129,5.263253836580552e-05,-0.18293749532371023,-0.18289818869807234
ppo_tqc,1,0.37,30,0.508564063511333,0.000886170331184434,0.5082331620714557,0.5088949649512102,1.9266057417809237,0.0027128459272128228,1.9255927484636233,1.9276187350982241,3.5513916707988944,0.0070393518561748915,3.5487631336169994,3.5540202079807894,-0.18291784201089129,5.263253836580552e-05,-0.18293749532371023,-0.18289818869807234
ppo_tqc,1,0.38,30,0.508564063511333,0.000886170331184434,0.5082331620714557,0.5088949649512102,1.9266057417809237,0.0027128459272128228,1.9255927484636233,1.9276187350982241,3.5513916707988944,0.0070393518561748915,3.5487631336169994,3.5540202079807894,-0.18291784201089129,5.263253836580552e-05,-0.18293749532371023,-0.18289818869807234
ppo_tqc,1,0.39,30,0.508564063511333,0.000886170331184434,0.5082331620714557,0.5088949649512102,1.9266057417809237,0.0027128459272128228,1.9255927484636233,1.9276187350982241,3.5513916707988944,0.0070393518561748915,3.5487631336169994,3.5540202079807894,-0.18291784201089129,5.263253836580552e-05,-0.18293749532371023,-0.18289818869807234
ppo_tqc,1,0.4,30,0.508564063511333,0.000886170331184434,0.5082331620714557,0.5088949649512102,1.9266057417809237,0.0027128459272128228,1.9255927484636233,1.9276187350982241,3.5513916707988944,0.0070393518561748915,3.5487631336169994,3.5540202079807894,-0.18291784201089129,5.263253836580552e-05,-0.18293749532371023,-0.18289818869807234
ppo_tqc,1,0.41,30,0.508564063511333,0.000886170331184434,0.5082331620714557,0.5088949649512102,1.9266057417809237,0.0027128459272128228,1.9255927484636233,1.9276187350982241,3.5513916707988944,0.0070393518561748915,3.5487631336169994,3.5540202079807894,-0.18291784201089129,5.263253836580552e-05,-0.18293749532371023,-0.18289818869807234
ppo_tqc,1,0.42,30,0.508564063511333,0.000886170331184434,0.5082331620714557,0.5088949649512102,1.9266057417809237,0.0027128459272128228,1.9255927484636233,1.9276187350982241,3.5513916707988944,0.0070393518561748915,3.5487631336169994,3.5540202079807894,-0.18291784201089129,5.263253836580552e-05,-0.18293749532371023,-0.18289818869807234
