repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,stronger_model,stronger_sharpe,delta_sharpe
0,ppo_tqc,4,0.27,1,0.5127299157099998,0.6551599145546467,1.94275771017533,3.6038382299682703,-0.18179503982908107,tqc,1.9048412229989393,0.03791648717639062
1,ppo_tqc,4,0.27,1,0.5164378916499999,0.6601003051696759,1.9608131417940602,3.698556369652202,-0.17847512358767947,tqc,1.9048412229989393,0.05597191879512087
2,ppo_tqc,4,0.27,1,0.51513435432,0.658363213329084,1.9545294985934498,3.669046594893096,-0.17943713613379897,tqc,1.9048412229989393,0.0496882755945105
3,ppo_tqc,4,0.27,1,0.5164378916499999,0.6601003051696759,1.9608131417940602,3.698556369652202,-0.17847512358767947,tqc,1.9048412229989393,0.05597191879512087
4,ppo_tqc,4,0.27,1,0.5134941502799999,0.6561779415238935,1.9467114942451778,3.632188427695776,-0.18065636036954347,tqc,1.9048412229989393,0.04187027124623843
5,ppo_tqc,4,0.27,1,0.5139702851400001,0.656812251107548,1.9494128692110508,3.6551151347758486,-0.17969673372486727,tqc,1.9048412229989393,0.044571646212111515
6,ppo_tqc,4,0.27,1,0.5134941502799999,0.6561779415238935,1.9467114942451778,3.632188427695776,-0.18065636036954347,tqc,1.9048412229989393,0.04187027124623843
7,ppo_tqc,4,0.27,1,0.51169841023,0.653786036763182,1.9383230248235803,3.592966568363886,-0.18196273867944557,tqc,1.9048412229989393,0.033481801824641
8,ppo_tqc,4,0.27,1,0.51513435432,0.658363213329084,1.9545294985934498,3.669046594893096,-0.17943713613379897,tqc,1.9048412229989393,0.0496882755945105
9,ppo_tqc,4,0.27,1,0.51513435432,0.658363213329084,1.9545294985934498,3.669046594893096,-0.17943713613379897,tqc,1.9048412229989393,0.0496882755945105
10,ppo_tqc,4,0.27,1,0.5133231282599999,0.6559501155990317,1.9459722749817534,3.6300957221374786,-0.18069774623265145,tqc,1.9048412229989393,0.04113105198281408
11,ppo_tqc,4,0.27,1,0.5164378916499999,0.6601003051696759,1.9608131417940602,3.698556369652202,-0.17847512358767947,tqc,1.9048412229989393,0.05597191879512087
12,ppo_tqc,4,0.27,1,0.51513435432,0.658363213329084,1.9545294985934498,3.669046594893096,-0.17943713613379897,tqc,1.9048412229989393,0.0496882755945105
13,ppo_tqc,4,0.27,1,0.51513435432,0.658363213329084,1.9545294985934498,3.669046594893096,-0.17943713613379897,tqc,1.9048412229989393,0.0496882755945105
14,ppo_tqc,4,0.27,1,0.51513435432,0.658363213329084,1.9545294985934498,3.669046594893096,-0.17943713613379897,tqc,1.9048412229989393,0.0496882755945105
15,ppo_tqc,4,0.27,1,0.51513435432,0.658363213329084,1.9545294985934498,3.669046594893096,-0.17943713613379897,tqc,1.9048412229989393,0.0496882755945105
16,ppo_tqc,4,0.27,1,0.5164378916499999,0.6601003051696759,1.9608131417940602,3.698556369652202,-0.17847512358767947,tqc,1.9048412229989393,0.05597191879512087
17,ppo_tqc,4,0.27,1,0.5164378916499999,0.6601003051696759,1.9608131417940602,3.698556369652202,-0.17847512358767947,tqc,1.9048412229989393,0.05597191879512087
18,ppo_tqc,4,0.27,1,0.51513435432,0.658363213329084,1.9545294985934498,3.669046594893096,-0.17943713613379897,tqc,1.9048412229989393,0.0496882755945105
19,ppo_tqc,4,0.27,1,0.5147278667899999,0.6578215951077724,1.95274768331621,3.6644530917420846,-0.1795142627395575,tqc,1.9048412229989393,0.04790646031727075
20,ppo_tqc,4,0.27,1,0.5164378916499999,0.6601003051696759,1.9608131417940602,3.698556369652202,-0.17847512358767947,tqc,1.9048412229989393,0.05597191879512087
21,ppo_tqc,4,0.27,1,0.5164378916499999,0.6601003051696759,1.9608131417940602,3.698556369652202,-0.17847512358767947,tqc,1.9048412229989393,0.05597191879512087
22,ppo_tqc,4,0.27,1,0.5164378916499999,0.6601003051696759,1.9608131417940602,3.698556369652202,-0.17847512358767947,tqc,1.9048412229989393,0.05597191879512087
23,ppo_tqc,4,0.27,1,0.5147278667899999,0.6578215951077724,1.95274768331621,3.6644530917420846,-0.1795142627395575,tqc,1.9048412229989393,0.04790646031727075
24,ppo_tqc,4,0.27,1,0.5164378916499999,0.6601003051696759,1.9608131417940602,3.698556369652202,-0.17847512358767947,tqc,1.9048412229989393,0.05597191879512087
25,ppo_tqc,4,0.27,1,0.51513435432,0.658363213329084,1.9545294985934498,3.669046594893096,-0.17943713613379897,tqc,1.9048412229989393,0.0496882755945105
